Source,CH1
Second,Volt
-1.14990000000,-0.11904,
-1.14980000000,-0.03968,
-1.14969987500,-0.00992,
-1.14960000000,0.05952,
-1.14950000000,0.12400,
-1.14940000000,0.18352,
-1.14930000000,0.21328,
-1.14920000000,0.26784,
-1.14910000000,0.31744,
-1.14899987500,0.35712,
-1.14889987500,0.39184,
-1.14880000000,0.43152,
-1.14870000000,0.43648,
-1.14860000000,0.43648,
-1.14850000000,0.47616,
-1.14840000000,0.47120,
-1.14829987500,0.44640,
-1.14819987500,0.43648,
-1.14810000000,0.42160,
-1.14800000000,0.39680,
-1.14790000000,0.36704,
-1.14780000000,0.31744,
-1.14770000000,0.26784,
-1.14759987500,0.21328,
-1.14749987500,0.17360,
-1.14740000000,0.10416,
-1.14730000000,0.04464,
-1.14720000000,-0.03472,
-1.14710000000,-0.09424,
-1.14700000000,-0.17360,
-1.14690000000,-0.22816,
-1.14679987500,-0.26784,
-1.14670000000,-0.33232,
-1.14660000000,-0.41168,
-1.14650000000,-0.47120,
-1.14640000000,-0.47120,
-1.14630000000,-0.47616,
-1.14620000000,-0.47616,
-1.14609987500,-0.47616,
-1.14600000000,-0.47120,
-1.14590000000,-0.45136,
-1.14580000000,-0.41168,
-1.14570000000,-0.38688,
-1.14560000000,-0.37200,
-1.14550000000,-0.30752,
-1.14539987500,-0.25296,
-1.14529987500,-0.20336,
-1.14520000000,-0.14880,
-1.14510000000,-0.07936,
-1.14500000000,-0.03472,
-1.14490000000,0.03968,
-1.14480000000,0.09424,
-1.14469987500,0.13392,
-1.14459987500,0.18352,
-1.14450000000,0.26288,
-1.14440000000,0.30752,
-1.14430000000,0.32736,
-1.14420000000,0.36704,
-1.14410000000,0.40672,
-1.14399987500,0.43648,
-1.14389987500,0.45632,
-1.14380000000,0.47616,
-1.14370000000,0.45632,
-1.14360000000,0.44640,
-1.14350000000,0.44640,
-1.14340000000,0.44640,
-1.14329987500,0.39680,
-1.14319987500,0.39184,
-1.14310000000,0.34224,
-1.14300000000,0.29264,
-1.14290000000,0.25296,
-1.14280000000,0.18848,
-1.14270000000,0.14384,
-1.14260000000,0.07936,
-1.14249987500,0.01984,
-1.14240000000,-0.05952,
-1.14230000000,-0.12400,
-1.14220000000,-0.19840,
-1.14210000000,-0.23808,
-1.14200000000,-0.31744,
-1.14190000000,-0.38192,
-1.14179987500,-0.41168,
-1.14170000000,-0.44640,
-1.14160000000,-0.48608,
-1.14150000000,-0.48608,
-1.14140000000,-0.47616,
-1.14130000000,-0.47616,
-1.14120000000,-0.44640,
-1.14109987500,-0.43648,
-1.14099987500,-0.41168,
-1.14090000000,-0.38192,
-1.14080000000,-0.33232,
-1.14070000000,-0.28768,
-1.14060000000,-0.23808,
-1.14050000000,-0.18352,
-1.14039987500,-0.12400,
-1.14029987500,-0.06944,
-1.14020000000,-0.00992,
-1.14010000000,0.05456,
-1.14000000000,0.10416,
-1.13990000000,0.14880,
-1.13980000000,0.23808,
-1.13969987500,0.26288,
-1.13959987500,0.30256,
-1.13950000000,0.35712,
-1.13940000000,0.39184,
-1.13930000000,0.39680,
-1.13920000000,0.43152,
-1.13910000000,0.46128,
-1.13900000000,0.46128,
-1.13889987500,0.47120,
-1.13880000000,0.45632,
-1.13870000000,0.45632,
-1.13860000000,0.43152,
-1.13850000000,0.39680,
-1.13840000000,0.35712,
-1.13830000000,0.31744,
-1.13819987500,0.27776,
-1.13810000000,0.24800,
-1.13800000000,0.17360,
-1.13790000000,0.10912,
-1.13780000000,0.06944,
-1.13770000000,-0.00992,
-1.13760000000,-0.09424,
-1.13749987500,-0.16368,
-1.13739987500,-0.21328,
-1.13730000000,-0.29264,
-1.13720000000,-0.32736,
-1.13710000000,-0.37200,
-1.13700000000,-0.43648,
-1.13690000000,-0.47120,
-1.13679987500,-0.47616,
-1.13669987500,-0.48608,
-1.13660000000,-0.48608,
-1.13650000000,-0.47616,
-1.13640000000,-0.44640,
-1.13630000000,-0.42160,
-1.13620000000,-0.38688,
-1.13609987500,-0.36704,
-1.13599987500,-0.32736,
-1.13590000000,-0.26784,
-1.13580000000,-0.19840,
-1.13570000000,-0.15872,
-1.13560000000,-0.11904,
-1.13550000000,-0.04464,
-1.13540000000,0.02976,
-1.13529987500,0.05952,
-1.13520000000,0.13392,
-1.13510000000,0.20832,
-1.13500000000,0.22816,
-1.13490000000,0.28768,
-1.13480000000,0.33232,
-1.13470000000,0.36704,
-1.13459987500,0.37200,
-1.13450000000,0.41168,
-1.13440000000,0.45632,
-1.13430000000,0.44640,
-1.13420000000,0.46128,
-1.13410000000,0.47616,
-1.13400000000,0.44640,
-1.13389987500,0.43648,
-1.13380000000,0.42160,
-1.13370000000,0.38192,
-1.13360000000,0.33232,
-1.13350000000,0.30752,
-1.13340000000,0.26784,
-1.13330000000,0.19840,
-1.13319987500,0.14880,
-1.13309987500,0.09424,
-1.13300000000,0.00496,
-1.13290000000,-0.05456,
-1.13280000000,-0.10912,
-1.13270000000,-0.18352,
-1.13260000000,-0.22816,
-1.13249987500,-0.30752,
-1.13239987500,-0.35712,
-1.13230000000,-0.40672,
-1.13220000000,-0.44640,
-1.13210000000,-0.47120,
-1.13200000000,-0.48608,
-1.13190000000,-0.49104,
-1.13179987500,-0.47616,
-1.13169987500,-0.43648,
-1.13160000000,-0.45136,
-1.13150000000,-0.41168,
-1.13140000000,-0.37200,
-1.13130000000,-0.34720,
-1.13120000000,-0.30256,
-1.13110000000,-0.24304,
-1.13099987500,-0.19840,
-1.13090000000,-0.13888,
-1.13080000000,-0.05952,
-1.13070000000,-0.00992,
-1.13060000000,0.02976,
-1.13050000000,0.09424,
-1.13040000000,0.16368,
-1.13029987500,0.21328,
-1.13020000000,0.25296,
-1.13010000000,0.30256,
-1.13000000000,0.33232,
-1.12990000000,0.37200,
-1.12980000000,0.41168,
-1.12970000000,0.43648,
-1.12959987500,0.43648,
-1.12949987500,0.46128,
-1.12940000000,0.47120,
-1.12930000000,0.44640,
-1.12920000000,0.44640,
-1.12910000000,0.43648,
-1.12900000000,0.41168,
-1.12889987500,0.35712,
-1.12879987500,0.33232,
-1.12870000000,0.28768,
-1.12860000000,0.23808,
-1.12850000000,0.18848,
-1.12840000000,0.14384,
-1.12830000000,0.04464,
-1.12819987500,-0.00992,
-1.12809987500,-0.05952,
-1.12800000000,-0.14880,
-1.12790000000,-0.19840,
-1.12780000000,-0.26784,
-1.12770000000,-0.31744,
-1.12760000000,-0.38192,
-1.12750000000,-0.42160,
-1.12739987500,-0.47120,
-1.12730000000,-0.49104,
-1.12720000000,-0.48608,
-1.12710000000,-0.47120,
-1.12700000000,-0.47120,
-1.12690000000,-0.46128,
-1.12680000000,-0.42160,
-1.12669987500,-0.39680,
-1.12660000000,-0.37200,
-1.12650000000,-0.30752,
-1.12640000000,-0.26784,
-1.12630000000,-0.23808,
-1.12620000000,-0.17360,
-1.12610000000,-0.07936,
-1.12599987500,-0.05456,
-1.12590000000,0.00,
-1.12580000000,0.06944,
-1.12570000000,0.13392,
-1.12560000000,0.17360,
-1.12550000000,0.22816,
-1.12540000000,0.26784,
-1.12529987500,0.31744,
-1.12519987500,0.36704,
-1.12510000000,0.41168,
-1.12500000000,0.42160,
-1.12490000000,0.43152,
-1.12480000000,0.45632,
-1.12470000000,0.47120,
-1.12459987500,0.46128,
-1.12449987500,0.46128,
-1.12440000000,0.44640,
-1.12430000000,0.40672,
-1.12420000000,0.39184,
-1.12410000000,0.35712,
-1.12400000000,0.30256,
-1.12389987500,0.27776,
-1.12379987500,0.22320,
-1.12370000000,0.17360,
-1.12360000000,0.08432,
-1.12350000000,0.02976,
-1.12340000000,-0.03968,
-1.12330000000,-0.09920,
-1.12320000000,-0.14880,
-1.12309987500,-0.22320,
-1.12300000000,-0.28768,
-1.12290000000,-0.35712,
-1.12280000000,-0.38688,
-1.12270000000,-0.43648,
-1.12260000000,-0.47120,
-1.12250000000,-0.48608,
-1.12239987500,-0.47616,
-1.12230000000,-0.47120,
-1.12220000000,-0.46128,
-1.12210000000,-0.43648,
-1.12200000000,-0.42160,
-1.12190000000,-0.38688,
-1.12180000000,-0.34720,
-1.12169987500,-0.30752,
-1.12159987500,-0.26288,
-1.12150000000,-0.21328,
-1.12140000000,-0.12400,
-1.12130000000,-0.08432,
-1.12120000000,-0.03968,
-1.12110000000,0.03968,
-1.12099987500,0.10416,
-1.12089987500,0.14384,
-1.12080000000,0.19840,
-1.12070000000,0.25296,
-1.12060000000,0.29264,
-1.12050000000,0.34224,
-1.12040000000,0.39184,
-1.12029987500,0.39680,
-1.12019987500,0.43648,
-1.12010000000,0.46128,
-1.12000000000,0.46128,
-1.11990000000,0.44640,
-1.11980000000,0.46128,
-1.11970000000,0.47120,
-1.11960000000,0.43152,
-1.11949987500,0.40672,
-1.11940000000,0.38192,
-1.11930000000,0.32736,
-1.11920000000,0.29264,
-1.11910000000,0.25296,
-1.11900000000,0.19840,
-1.11890000000,0.11904,
-1.11879987500,0.07936,
-1.11870000000,0.01488,
-1.11860000000,-0.05456,
-1.11850000000,-0.10912,
-1.11840000000,-0.19840,
-1.11830000000,-0.26288,
-1.11820000000,-0.30752,
-1.11809987500,-0.35712,
-1.11800000000,-0.41168,
-1.11790000000,-0.46128,
-1.11780000000,-0.47120,
-1.11770000000,-0.47120,
-1.11760000000,-0.47616,
-1.11750000000,-0.46128,
-1.11739987500,-0.44640,
-1.11729987500,-0.43648,
-1.11720000000,-0.39680,
-1.11710000000,-0.37200,
-1.11700000000,-0.32736,
-1.11690000000,-0.27776,
-1.11680000000,-0.23808,
-1.11669987500,-0.18352,
-1.11659987500,-0.13392,
-1.11650000000,-0.05952,
-1.11640000000,-0.00992,
-1.11630000000,0.05456,
-1.11620000000,0.10912,
-1.11610000000,0.17360,
-1.11599987500,0.21328,
-1.11589987500,0.27776,
-1.11580000000,0.31744,
-1.11570000000,0.35712,
-1.11560000000,0.36704,
-1.11550000000,0.42160,
-1.11540000000,0.45632,
-1.11530000000,0.42160,
-1.11519987500,0.45632,
-1.11510000000,0.47616,
-1.11500000000,0.46128,
-1.11490000000,0.43152,
-1.11480000000,0.43152,
-1.11470000000,0.40672,
-1.11460000000,0.33232,
-1.11449987500,0.32736,
-1.11440000000,0.28768,
-1.11430000000,0.20832,
-1.11420000000,0.16368,
-1.11410000000,0.13392,
-1.11400000000,0.03968,
-1.11390000000,-0.03968,
-1.11379987500,-0.07936,
-1.11369987500,-0.14880,
-1.11360000000,-0.23808,
-1.11350000000,-0.27776,
-1.11340000000,-0.33232,
-1.11330000000,-0.39680,
-1.11320000000,-0.44640,
-1.11309987500,-0.45136,
-1.11299987500,-0.48608,
-1.11290000000,-0.50096,
-1.11280000000,-0.47120,
-1.11270000000,-0.45136,
-1.11260000000,-0.45136,
-1.11250000000,-0.42160,
-1.11239987500,-0.38688,
-1.11229987500,-0.34224,
-1.11220000000,-0.32736,
-1.11210000000,-0.25296,
-1.11200000000,-0.21328,
-1.11190000000,-0.16368,
-1.11180000000,-0.08432,
-1.11170000000,-0.03968,
-1.11159987500,0.01984,
-1.11150000000,0.07936,
-1.11140000000,0.14880,
-1.11130000000,0.18352,
-1.11120000000,0.23808,
-1.11110000000,0.29264,
-1.11100000000,0.32736,
-1.11089987500,0.36704,
-1.11080000000,0.39680,
-1.11070000000,0.43152,
-1.11060000000,0.43648,
-1.11050000000,0.45632,
-1.11040000000,0.46128,
-1.11030000000,0.44640,
-1.11019987500,0.45632,
-1.11010000000,0.46128,
-1.11000000000,0.40672,
-1.10990000000,0.36704,
-1.10980000000,0.35712,
-1.10970000000,0.30256,
-1.10960000000,0.25296,
-1.10949987500,0.18848,
-1.10939987500,0.14880,
-1.10930000000,0.05952,
-1.10920000000,0.01488,
-1.10910000000,-0.05456,
-1.10900000000,-0.12400,
-1.10890000000,-0.20336,
-1.10879987500,-0.23808,
-1.10869987500,-0.29264,
-1.10860000000,-0.35712,
-1.10850000000,-0.40672,
-1.10840000000,-0.44640,
-1.10830000000,-0.47616,
-1.10820000000,-0.49104,
-1.10809987500,-0.46128,
-1.10799987500,-0.47616,
-1.10790000000,-0.46128,
-1.10780000000,-0.42160,
-1.10770000000,-0.38688,
-1.10760000000,-0.38688,
-1.10750000000,-0.33232,
-1.10740000000,-0.28768,
-1.10729987500,-0.25296,
-1.10720000000,-0.19840,
-1.10710000000,-0.12400,
-1.10700000000,-0.05952,
-1.10690000000,-0.02480,
-1.10680000000,0.05456,
-1.10670000000,0.09424,
-1.10659987500,0.14880,
-1.10650000000,0.22320,
-1.10640000000,0.26288,
-1.10630000000,0.30752,
-1.10620000000,0.34224,
-1.10610000000,0.39184,
-1.10600000000,0.42160,
-1.10589987500,0.43648,
-1.10579987500,0.45632,
-1.10570000000,0.47120,
-1.10560000000,0.47120,
-1.10550000000,0.47120,
-1.10540000000,0.46128,
-1.10530000000,0.41168,
-1.10519987500,0.39680,
-1.10509987500,0.37200,
-1.10500000000,0.32736,
-1.10490000000,0.28768,
-1.10480000000,0.23808,
-1.10470000000,0.18352,
-1.10460000000,0.11904,
-1.10449987500,0.04464,
-1.10439987500,-0.01984,
-1.10430000000,-0.08432,
-1.10420000000,-0.13888,
-1.10410000000,-0.18848,
-1.10400000000,-0.26288,
-1.10390000000,-0.34224,
-1.10380000000,-0.37200,
-1.10369987500,-0.43152,
-1.10360000000,-0.46128,
-1.10350000000,-0.48608,
-1.10340000000,-0.47616,
-1.10330000000,-0.49104,
-1.10320000000,-0.47120,
-1.10310000000,-0.44640,
-1.10299987500,-0.43152,
-1.10290000000,-0.41168,
-1.10280000000,-0.34720,
-1.10270000000,-0.31744,
-1.10260000000,-0.28768,
-1.10250000000,-0.21328,
-1.10240000000,-0.15872,
-1.10229987500,-0.09920,
-1.10220000000,-0.05456,
-1.10210000000,0.01488,
-1.10200000000,0.07936,
-1.10190000000,0.11904,
-1.10180000000,0.18352,
-1.10170000000,0.23808,
-1.10159987500,0.26784,
-1.10149987500,0.32736,
-1.10140000000,0.35712,
-1.10130000000,0.39680,
-1.10120000000,0.43152,
-1.10110000000,0.43648,
-1.10100000000,0.47120,
-1.10089987500,0.47120,
-1.10079987500,0.47120,
-1.10070000000,0.43648,
-1.10060000000,0.43152,
-1.10050000000,0.42160,
-1.10040000000,0.39680,
-1.10030000000,0.35216,
-1.10020000000,0.30256,
-1.10009987500,0.29264,
-1.10000000000,0.21328,
-1.09990000000,0.15872,
-1.09980000000,0.10416,
-1.09970000000,0.02976,
-1.09960000000,-0.05456,
-1.09950000000,-0.09920,
-1.09939987500,-0.15872,
-1.09930000000,-0.23808,
-1.09920000000,-0.29264,
-1.09910000000,-0.34224,
-1.09900000000,-0.38688,
-1.09890000000,-0.45136,
-1.09880000000,-0.47616,
-1.09869987500,-0.48608,
-1.09860000000,-0.47616,
-1.09850000000,-0.47120,
-1.09840000000,-0.47120,
-1.09830000000,-0.45136,
-1.09820000000,-0.41168,
-1.09810000000,-0.36704,
-1.09799987500,-0.34720,
-1.09789987500,-0.30752,
-1.09780000000,-0.24304,
-1.09770000000,-0.18848,
-1.09760000000,-0.13888,
-1.09750000000,-0.06944,
-1.09740000000,-0.03472,
-1.09729987500,0.02976,
-1.09719987500,0.08432,
-1.09710000000,0.14880,
-1.09700000000,0.19840,
-1.09690000000,0.22816,
-1.09680000000,0.31744,
-1.09670000000,0.35712,
-1.09659987500,0.38192,
-1.09649987500,0.39680,
-1.09640000000,0.42160,
-1.09630000000,0.45632,
-1.09620000000,0.46128,
-1.09610000000,0.47120,
-1.09600000000,0.46128,
-1.09590000000,0.43152,
-1.09579987500,0.43152,
-1.09570000000,0.40672,
-1.09560000000,0.37200,
-1.09550000000,0.34224,
-1.09540000000,0.29264,
-1.09530000000,0.23808,
-1.09520000000,0.18848,
-1.09509987500,0.12400,
-1.09500000000,0.06944,
-1.09490000000,-0.00992,
-1.09480000000,-0.05456,
-1.09470000000,-0.12400,
-1.09460000000,-0.19840,
-1.09450000000,-0.26784,
-1.09439987500,-0.30752,
-1.09430000000,-0.38192,
-1.09420000000,-0.43152,
-1.09410000000,-0.46128,
-1.09400000000,-0.48608,
-1.09390000000,-0.49104,
-1.09380000000,-0.48608,
-1.09369987500,-0.47616,
-1.09359987500,-0.46128,
-1.09350000000,-0.42160,
-1.09340000000,-0.40672,
-1.09330000000,-0.37200,
-1.09320000000,-0.34224,
-1.09310000000,-0.26784,
-1.09299987500,-0.22816,
-1.09289987500,-0.17360,
-1.09280000000,-0.12400,
-1.09270000000,-0.05456,
-1.09260000000,0.00496,
-1.09250000000,0.05952,
-1.09240000000,0.11904,
-1.09230000000,0.14880,
-1.09219987500,0.21328,
-1.09210000000,0.28768,
-1.09200000000,0.31744,
-1.09190000000,0.34224,
-1.09180000000,0.37200,
-1.09170000000,0.42160,
-1.09160000000,0.43152,
-1.09149987500,0.45632,
-1.09140000000,0.46128,
-1.09130000000,0.46128,
-1.09120000000,0.43648,
-1.09110000000,0.44640,
-1.09100000000,0.42160,
-1.09090000000,0.39680,
-1.09079987500,0.35712,
-1.09070000000,0.32736,
-1.09060000000,0.26784,
-1.09050000000,0.21328,
-1.09040000000,0.17360,
-1.09030000000,0.10416,
-1.09020000000,0.04464,
-1.09009987500,-0.01984,
-1.08999987500,-0.09424,
-1.08990000000,-0.16368,
-1.08980000000,-0.21328,
-1.08970000000,-0.26784,
-1.08960000000,-0.34720,
-1.08950000000,-0.39680,
-1.08939987500,-0.43152,
-1.08929987500,-0.47120,
-1.08920000000,-0.48608,
-1.08910000000,-0.47616,
-1.08900000000,-0.47616,
-1.08890000000,-0.47120,
-1.08880000000,-0.43648,
-1.08869987500,-0.43152,
-1.08859987500,-0.39680,
-1.08850000000,-0.34720,
-1.08840000000,-0.29264,
-1.08830000000,-0.24304,
-1.08820000000,-0.23808,
-1.08810000000,-0.14880,
-1.08800000000,-0.08432,
-1.08789987500,-0.03472,
-1.08780000000,0.01984,
-1.08770000000,0.09424,
-1.08760000000,0.12400,
-1.08750000000,0.19840,
-1.08740000000,0.26784,
-1.08730000000,0.29264,
-1.08719987500,0.32736,
-1.08710000000,0.37200,
-1.08700000000,0.39680,
-1.08690000000,0.42160,
-1.08680000000,0.44640,
-1.08670000000,0.45632,
-1.08660000000,0.46128,
-1.08649987500,0.47616,
-1.08640000000,0.45632,
-1.08630000000,0.43152,
-1.08620000000,0.41168,
-1.08610000000,0.37200,
-1.08600000000,0.35216,
-1.08590000000,0.29264,
-1.08579987500,0.25296,
-1.08569987500,0.18848,
-1.08560000000,0.13392,
-1.08550000000,0.07936,
-1.08540000000,0.01984,
-1.08530000000,-0.05456,
-1.08520000000,-0.11904,
-1.08509987500,-0.17360,
-1.08499987500,-0.23808,
-1.08490000000,-0.30256,
-1.08480000000,-0.37200,
-1.08470000000,-0.39680,
-1.08460000000,-0.44640,
-1.08450000000,-0.48608,
-1.08440000000,-0.47120,
-1.08429987500,-0.48608,
-1.08420000000,-0.47616,
-1.08410000000,-0.46128,
-1.08400000000,-0.43648,
-1.08390000000,-0.43152,
-1.08380000000,-0.37200,
-1.08370000000,-0.30752,
-1.08359987500,-0.30752,
-1.08350000000,-0.24304,
-1.08340000000,-0.17360,
-1.08330000000,-0.12400,
-1.08320000000,-0.08432,
-1.08310000000,-0.00992,
-1.08300000000,0.04464,
-1.08289987500,0.10416,
-1.08280000000,0.16368,
-1.08270000000,0.22320,
-1.08260000000,0.26288,
-1.08250000000,0.30752,
-1.08240000000,0.36704,
-1.08230000000,0.38192,
-1.08219987500,0.39680,
-1.08209987500,0.44640,
-1.08200000000,0.46128,
-1.08190000000,0.46128,
-1.08180000000,0.46128,
-1.08170000000,0.45632,
-1.08160000000,0.42160,
-1.08149987500,0.43152,
-1.08139987500,0.41168,
-1.08130000000,0.35712,
-1.08120000000,0.31744,
-1.08110000000,0.28768,
-1.08100000000,0.26288,
-1.08090000000,0.16368,
-1.08079987500,0.10912,
-1.08069987500,0.05952,
-1.08060000000,-0.01984,
-1.08050000000,-0.09424,
-1.08040000000,-0.15872,
-1.08030000000,-0.22320,
-1.08020000000,-0.27776,
-1.08010000000,-0.30752,
-1.07999987500,-0.37200,
-1.07990000000,-0.43152,
-1.07980000000,-0.46128,
-1.07970000000,-0.47616,
-1.07960000000,-0.49104,
-1.07950000000,-0.47616,
-1.07940000000,-0.45136,
-1.07929987500,-0.44640,
-1.07920000000,-0.43648,
-1.07910000000,-0.38688,
-1.07900000000,-0.35712,
-1.07890000000,-0.33232,
-1.07880000000,-0.26288,
-1.07870000000,-0.21328,
-1.07859987500,-0.17360,
-1.07849987500,-0.10912,
-1.07840000000,-0.03472,
-1.07830000000,0.01488,
-1.07820000000,0.07936,
-1.07810000000,0.12400,
-1.07800000000,0.19840,
-1.07789987500,0.23808,
-1.07779987500,0.28768,
-1.07770000000,0.32736,
-1.07760000000,0.35712,
-1.07750000000,0.39184,
-1.07740000000,0.45632,
-1.07730000000,0.44640,
-1.07719987500,0.43648,
-1.07709987500,0.46128,
-1.07700000000,0.47616,
-1.07690000000,0.45632,
-1.07680000000,0.43648,
-1.07670000000,0.43152,
-1.07660000000,0.38192,
-1.07650000000,0.36704,
-1.07639987500,0.31744,
-1.07630000000,0.25296,
-1.07620000000,0.19840,
-1.07610000000,0.15872,
-1.07600000000,0.10416,
-1.07590000000,0.01488,
-1.07580000000,-0.04464,
-1.07569987500,-0.09920,
-1.07560000000,-0.17360,
-1.07550000000,-0.23808,
-1.07540000000,-0.29264,
-1.07530000000,-0.35712,
-1.07520000000,-0.41168,
-1.07510000000,-0.44640,
-1.07499987500,-0.48608,
-1.07490000000,-0.50096,
-1.07480000000,-0.47616,
-1.07470000000,-0.47120,
-1.07460000000,-0.46128,
-1.07450000000,-0.44640,
-1.07440000000,-0.41168,
-1.07429987500,-0.38192,
-1.07419987500,-0.34224,
-1.07410000000,-0.28768,
-1.07400000000,-0.24304,
-1.07390000000,-0.18848,
-1.07380000000,-0.13392,
-1.07370000000,-0.05952,
-1.07359987500,-0.03472,
-1.07349987500,0.01984,
-1.07340000000,0.10912,
-1.07330000000,0.17360,
-1.07320000000,0.20832,
-1.07310000000,0.25296,
-1.07300000000,0.30256,
-1.07290000000,0.34224,
-1.07279987500,0.38192,
-1.07270000000,0.41168,
-1.07260000000,0.43152,
-1.07250000000,0.44640,
-1.07240000000,0.47616,
-1.07230000000,0.43648,
-1.07220000000,0.44640,
-1.07209987500,0.45632,
-1.07200000000,0.42160,
-1.07190000000,0.39680,
-1.07180000000,0.37200,
-1.07170000000,0.32736,
-1.07160000000,0.28768,
-1.07150000000,0.23808,
-1.07139987500,0.19840,
-1.07130000000,0.12400,
-1.07120000000,0.05456,
-1.07110000000,0.00,
-1.07100000000,-0.06944,
-1.07090000000,-0.13392,
-1.07080000000,-0.20336,
-1.07069987500,-0.25296,
-1.07059987500,-0.31744,
-1.07050000000,-0.37200,
-1.07040000000,-0.42160,
-1.07030000000,-0.45136,
-1.07020000000,-0.48608,
-1.07010000000,-0.47616,
-1.06999987500,-0.48608,
-1.06989987500,-0.46128,
-1.06980000000,-0.45136,
-1.06970000000,-0.43152,
-1.06960000000,-0.40672,
-1.06950000000,-0.36704,
-1.06940000000,-0.31744,
-1.06929987500,-0.28768,
-1.06919987500,-0.23808,
-1.06910000000,-0.16368,
-1.06900000000,-0.09920,
-1.06890000000,-0.05456,
-1.06880000000,0.00,
-1.06870000000,0.06944,
-1.06860000000,0.10912,
-1.06849987500,0.17360,
-1.06840000000,0.23808,
-1.06830000000,0.28768,
-1.06820000000,0.31744,
-1.06810000000,0.35712,
-1.06800000000,0.39680,
-1.06790000000,0.40672,
-1.06779987500,0.45632,
-1.06770000000,0.44640,
-1.06760000000,0.45632,
-1.06750000000,0.45632,
-1.06740000000,0.47120,
-1.06730000000,0.45632,
-1.06720000000,0.39184,
-1.06709987500,0.39184,
-1.06700000000,0.37200,
-1.06690000000,0.32736,
-1.06680000000,0.27776,
-1.06670000000,0.22320,
-1.06660000000,0.14880,
-1.06650000000,0.09424,
-1.06639987500,0.05456,
-1.06629987500,-0.02480,
-1.06620000000,-0.10912,
-1.06610000000,-0.16368,
-1.06600000000,-0.21328,
-1.06590000000,-0.28768,
-1.06580000000,-0.35712,
-1.06569987500,-0.38192,
-1.06559987500,-0.43648,
-1.06550000000,-0.47616,
-1.06540000000,-0.46128,
-1.06530000000,-0.48608,
-1.06520000000,-0.48608,
-1.06510000000,-0.47120,
-1.06500000000,-0.44640,
-1.06489987500,-0.43152,
-1.06480000000,-0.38688,
-1.06470000000,-0.34720,
-1.06460000000,-0.30256,
-1.06450000000,-0.26288,
-1.06440000000,-0.18848,
-1.06430000000,-0.16368,
-1.06419987500,-0.09920,
-1.06410000000,-0.02480,
-1.06400000000,0.03968,
-1.06390000000,0.06944,
-1.06380000000,0.14880,
-1.06370000000,0.19840,
-1.06360000000,0.25296,
-1.06349987500,0.30256,
-1.06340000000,0.35216,
-1.06330000000,0.36704,
-1.06320000000,0.39184,
-1.06310000000,0.44640,
-1.06300000000,0.44640,
-1.06290000000,0.45632,
-1.06279987500,0.46128,
-1.06269987500,0.48608,
-1.06260000000,0.45632,
-1.06250000000,0.43152,
-1.06240000000,0.43152,
-1.06230000000,0.37200,
-1.06220000000,0.34224,
-1.06209987500,0.30752,
-1.06199987500,0.25296,
-1.06190000000,0.19840,
-1.06180000000,0.13392,
-1.06170000000,0.08432,
-1.06160000000,0.00496,
-1.06150000000,-0.05952,
-1.06139987500,-0.12400,
-1.06129987500,-0.18352,
-1.06120000000,-0.24304,
-1.06110000000,-0.29264,
-1.06100000000,-0.34720,
-1.06090000000,-0.42160,
-1.06080000000,-0.43648,
-1.06070000000,-0.47120,
-1.06059987500,-0.49104,
-1.06050000000,-0.47616,
-1.06040000000,-0.46128,
-1.06030000000,-0.45136,
-1.06020000000,-0.45136,
-1.06010000000,-0.40672,
-1.06000000000,-0.36704,
-1.05989987500,-0.34224,
-1.05980000000,-0.27776,
-1.05970000000,-0.23808,
-1.05960000000,-0.18848,
-1.05950000000,-0.13392,
-1.05940000000,-0.06944,
-1.05930000000,-0.00992,
-1.05919987500,0.03968,
-1.05910000000,0.11904,
-1.05900000000,0.15872,
-1.05890000000,0.22816,
-1.05880000000,0.26784,
-1.05870000000,0.31744,
-1.05860000000,0.35712,
-1.05849987500,0.38192,
-1.05839987500,0.42160,
-1.05830000000,0.43152,
-1.05820000000,0.43152,
-1.05810000000,0.45632,
-1.05800000000,0.48608,
-1.05790000000,0.44640,
-1.05779987500,0.44640,
-1.05769987500,0.42160,
-1.05760000000,0.39184,
-1.05750000000,0.35712,
-1.05740000000,0.32736,
-1.05730000000,0.26784,
-1.05720000000,0.19840,
-1.05710000000,0.16368,
-1.05699987500,0.12400,
-1.05690000000,0.03968,
-1.05680000000,-0.01984,
-1.05670000000,-0.08432,
-1.05660000000,-0.16368,
-1.05650000000,-0.22320,
-1.05640000000,-0.26784,
-1.05629987500,-0.34720,
-1.05620000000,-0.38688,
-1.05610000000,-0.43152,
-1.05600000000,-0.45136,
-1.05590000000,-0.48608,
-1.05580000000,-0.48608,
-1.05570000000,-0.47616,
-1.05559987500,-0.47120,
-1.05550000000,-0.45136,
-1.05540000000,-0.41168,
-1.05530000000,-0.39680,
-1.05520000000,-0.34720,
-1.05510000000,-0.32736,
-1.05500000000,-0.26288,
-1.05489987500,-0.21328,
-1.05479987500,-0.16368,
-1.05470000000,-0.09424,
-1.05460000000,-0.06944,
-1.05450000000,0.00496,
-1.05440000000,0.10416,
-1.05430000000,0.14880,
-1.05419987500,0.16368,
-1.05409987500,0.22816,
-1.05400000000,0.29264,
-1.05390000000,0.32736,
-1.05380000000,0.36704,
-1.05370000000,0.40672,
-1.05360000000,0.42160,
-1.05349987500,0.43648,
-1.05339987500,0.46128,
