Source,CH1,CH2
Second,Volt,Volt
-0.08469999375,0.216,0.376
-0.08468,0.216,0.376
-0.08466,0.216,0.372
-0.08463999375,0.216,0.372
-0.08462,0.1296,0.36
-0.0846,0.0864,0.372
-0.08457999375,0.0432,0.372
-0.08456,0.0432,0.372
-0.08453999375,0.0864,0.376
-0.08452,-0.0432,0.372
-0.0845,-0.0432,0.376
-0.08447999375,-0.0432,0.38
-0.08446,-0.0432,0.368
-0.08444,-0.1296,0.364
-0.08441999375,-0.1296,0.368
-0.0844,-0.216,0.364
-0.08438,-0.216,0.364
-0.08435999375,-0.3024,0.36
-0.08434,-0.3024,0.364
-0.08432,-0.3024,0.368
-0.08429999375,-0.3024,0.352
-0.08428,-0.3888,0.356
-0.08425999375,-0.3888,0.368
-0.08424,-0.432,0.368
-0.08422,-0.432,0.36
-0.08419999375,-0.432,0.364
-0.08418,-0.6048,0.36
-0.08416,-0.5184,0.356
-0.08413999375,-0.6048,0.356
-0.08412,-0.6912,0.352
-0.0841,-0.6912,0.348
-0.08407999375,-0.6912,0.356
-0.08406,-0.7776,0.34
-0.08404,-0.7776,0.348
-0.08401999375,-0.864,0.344
-0.084,-0.864,0.344
-0.08398,-0.9504,0.348
-0.08395999375,-0.9504,0.348
-0.08394,-0.9936,0.336
-0.08391999375,-0.9504,0.34
-0.0839,-0.9936,0.34
-0.08388,-0.9936,0.34
-0.08385999375,-1.08,0.332
-0.08384,-1.08,0.328
-0.08382,-1.1664,0.328
-0.08379999375,-1.1664,0.332
-0.08378,-1.1664,0.316
-0.08376,-1.2528,0.328
-0.08373999375,-1.2528,0.316
-0.08372,-1.3392,0.312
-0.0837,-1.3392,0.316
-0.08367999375,-1.4256,0.316
-0.08366,-1.3392,0.312
-0.08363999375,-1.4256,0.312
-0.08362,-1.4256,0.312
-0.0836,-1.512,0.308
-0.08357999375,-1.512,0.304
-0.08356,-1.5552,0.312
-0.08354,-1.5552,0.304
-0.08351999375,-1.6416,0.296
-0.0835,-1.6416,0.292
-0.08348,-1.6416,0.296
-0.08345999375,-1.728,0.284
-0.08344,-1.8144,0.276
-0.08342,-1.8144,0.28
-0.08339999375,-1.8144,0.28
-0.08338,-1.8144,0.28
-0.08336,-1.9008,0.28
-0.08333999375,-1.9008,0.272
-0.08332,-1.9008,0.268
-0.08329999375,-1.9872,0.264
-0.08328,-1.9872,0.26
-0.08326,-2.0304,0.26
-0.08323999375,-2.0304,0.252
-0.08322,-2.0304,0.252
-0.0832,-2.1168,0.26
-0.08317999375,-2.1168,0.256
-0.08316,-2.2032,0.24
-0.08314,-2.2032,0.228
-0.08311999375,-2.2896,0.24
-0.0831,-2.2896,0.24
-0.08308,-2.2896,0.232
-0.08305999375,-2.376,0.236
-0.08304,-2.376,0.224
-0.08301999375,-2.376,0.22
-0.08299999375,-2.4624,0.22
-0.08298,-2.4624,0.212
-0.08295999375,-2.5488,0.204
-0.08294,-2.5488,0.204
-0.08292,-2.5488,0.204
-0.08289999375,-2.5488,0.2
-0.08288,-2.592,0.188
-0.08286,-2.6784,0.2
-0.08283999375,-2.6784,0.184
-0.08282,-2.6784,0.184
-0.0828,-2.7648,0.188
-0.08277999375,-2.7648,0.18
-0.08276,-2.8512,0.18
-0.08274,-2.8512,0.168
-0.08271999375,-2.8512,0.16
-0.0827,-2.9376,0.168
-0.08267999375,-2.9376,0.156
-0.08266,-3.024,0.152
-0.08264,-3.024,0.16
-0.08261999375,-3.024,0.148
-0.0826,-3.1104,0.032
-0.08258,-3.1104,0.14
-0.08255999375,-3.1104,0.136
-0.08254,-3.1536,0.132
-0.08252,-3.24,0.124
-0.08249999375,-3.1536,0.128
-0.08248,-3.24,0.112
-0.08246,-3.24,0.116
-0.08243999375,-3.3264,0.1
-0.08242,-3.24,0.108
-0.0824,-3.3264,0.1
-0.08237999375,-3.4128,0.096
-0.08236,-3.4128,0.096
-0.08233999375,-3.4128,0.092
-0.08232,-3.4128,0.096
-0.0823,-3.4992,0.076
-0.08227999375,-3.4992,0.076
-0.08226,-3.5856,0.072
-0.08224,-3.5856,0.064
-0.08221999375,-3.5856,0.056
-0.0822,-3.672,0.056
-0.08218,-3.672,0.06
-0.08215999375,-3.672,0.048
-0.08214,-3.7152,0.036
-0.08212,-3.7152,0.036
-0.08209999375,-3.672,0.028
-0.08208,-3.672,0.024
-0.08205999375,-3.672,0.008
-0.08204,-3.5856,0.02
-0.08202,-3.5856,0.012
-0.08199999375,-3.5856,0
-0.08198,-3.4992,0
-0.08196,-3.4992,0
-0.08193999375,-3.4992,-0.008
-0.08192,-3.4128,-0.016
-0.0819,-3.3264,-0.016
-0.08187999375,-3.3264,-0.016
-0.08186,-3.3264,-0.028
-0.08184,-3.3264,-0.024
-0.08181999375,-3.24,-0.032
-0.0818,-3.24,-0.036
-0.08178,-3.24,-0.04
-0.08175999375,-3.24,-0.056
-0.08174,-3.1536,-0.052
-0.08171999375,-3.1536,-0.048
-0.0817,-3.1536,-0.06
-0.08168,-3.1104,-0.064
-0.08165999375,-3.1104,-0.06
-0.08164,-3.1104,-0.076
-0.08162,-3.024,-0.064
-0.08159999375,-2.9376,-0.076
-0.08158,-2.9376,-0.092
-0.08156,-2.9376,-0.084
-0.08153999375,-2.8512,-0.092
-0.08152,-2.8512,-0.096
-0.0815,-2.8512,-0.104
-0.08147999375,-2.8512,-0.112
-0.08146,-2.7648,-0.1
-0.08143999375,-2.6784,-0.108
-0.08142,-2.6784,-0.12
-0.0814,-2.6784,-0.096
-0.08137999375,-2.6784,-0.12
-0.08136,-2.592,-0.116
-0.08134,-2.592,-0.12
-0.08131999375,-2.5488,-0.128
-0.0813,-2.5488,-0.136
-0.08128,-2.4624,-0.108
-0.08125999375,-2.4624,-0.136
-0.08124,-2.4624,-0.132
-0.08122,-2.376,-0.132
-0.08119999375,-2.376,-0.152
-0.08118,-2.376,-0.152
-0.08116,-2.376,-0.16
-0.08113999375,-2.2896,-0.152
-0.08112,-2.2896,-0.156
-0.08109999375,-2.2032,-0.156
-0.08108,-2.2032,-0.164
-0.08106,-2.1168,-0.16
-0.08103999375,-2.1168,-0.164
-0.08102,-2.0304,-0.172
-0.081,-2.1168,-0.172
-0.08097999375,-2.0304,-0.152
-0.08096,-2.0304,-0.176
-0.08094,-1.9872,-0.176
-0.08091999375,-1.9008,-0.18
-0.0809,-1.9008,-0.184
-0.08088,-1.9008,-0.192
-0.08085999375,-1.9008,-0.18
-0.08084,-1.8144,-0.192
-0.08082,-1.8144,-0.184
-0.08079999375,-1.8144,-0.188
-0.08078,-1.728,-0.188
-0.08075999375,-1.728,-0.2
-0.08074,-1.728,-0.196
-0.08072,-1.6416,-0.208
-0.08069999375,-1.5552,-0.212
-0.08068,-1.5552,-0.192
-0.08066,-1.5552,-0.204
-0.08063999375,-1.5552,-0.208
-0.08062,-1.512,-0.196
-0.0806,-1.512,-0.212
-0.08057999375,-1.4256,-0.22
-0.08056,-1.4256,-0.22
-0.08054,-1.3392,-0.212
-0.08051999375,-1.3392,-0.228
-0.0805,-1.3392,-0.196
-0.08047999375,-1.2528,-0.208
-0.08046,-1.2528,-0.208
-0.08044,-1.2528,-0.22
-0.08041999375,-1.1664,-0.22
-0.0804,-1.08,-0.224
-0.08038,-1.08,-0.224
-0.08035999375,-1.08,-0.224
-0.08034,-0.9936,-0.228
-0.08032,-0.9936,-0.22
-0.08029999375,-0.9936,-0.232
-0.08028,-0.9504,-0.232
-0.08026,-0.9504,-0.228
-0.08023999375,-0.9504,-0.232
-0.08022,-0.864,-0.224
-0.0802,-0.7776,-0.228
-0.08017999375,-0.7776,-0.232
-0.08016,-0.7776,-0.232
-0.08013999375,-0.6912,-0.232
-0.08012,-0.6912,-0.236
-0.0801,-0.6048,-0.236
-0.08007999375,-0.6048,-0.232
-0.08006,-0.6048,-0.232
-0.08004,-0.5184,-0.232
-0.08001999375,-0.432,-0.232
-0.08,-0.5184,-0.232
-0.07998,-0.432,-0.24
-0.07995999375,-0.432,-0.228
-0.07994,-0.3024,-0.24
-0.07992,-0.3024,-0.236
-0.07989999375,-0.3024,-0.236
-0.07988,-0.3024,-0.236
-0.07985999375,-0.3024,-0.236
-0.07984,-0.216,-0.236
-0.07982,-0.216,-0.24
-0.07979999375,-0.1296,-0.228
-0.07978,-0.1296,-0.236
-0.07976,-0.0432,-0.236
-0.07973999375,-0.0432,-0.232
-0.07972,-0.0432,-0.236
-0.0797,0.0432,-0.24
-0.07967999375,0.0432,-0.236
-0.07966,0.0432,-0.24
-0.07964,0.1296,-0.232
-0.07961999375,0.1296,-0.236
-0.0796,0.0864,-0.24
-0.07958,0.1296,-0.236
-0.07955999375,0.216,-0.236
-0.07954,0.216,-0.232
-0.07951999375,0.3024,-0.232
-0.0795,0.3024,-0.232
-0.07948,0.3888,-0.22
-0.07945999375,0.3888,-0.228
-0.07944,0.3888,-0.228
-0.07942,0.4752,-0.236
-0.07939999375,0.4752,-0.224
-0.07938,0.5616,-0.228
-0.07936,0.5616,-0.224
-0.07933999375,0.6048,-0.216
-0.07932,0.6048,-0.224
-0.0793,0.6048,-0.224
-0.07927999375,0.6048,-0.228
-0.07926,0.6912,-0.22
-0.07923999375,0.6912,-0.224
-0.07922,0.7776,-0.22
-0.0792,0.7776,-0.22
-0.07917999375,0.7776,-0.22
-0.07916,0.864,-0.224
-0.07914,0.864,-0.22
-0.07911999375,0.9504,-0.22
-0.0791,0.864,-0.22
-0.07908,0.9504,-0.208
-0.07905999375,1.0368,-0.208
-0.07904,1.1232,-0.216
-0.07902,1.1232,-0.208
-0.07899999375,1.1664,-0.208
-0.07898,1.1664,-0.208
-0.07896,1.2528,-0.204
-0.07893999375,1.2528,-0.2
-0.07892,1.2528,-0.196
-0.07889999375,1.2528,-0.192
-0.07888,1.3392,-0.2
-0.07886,1.3392,-0.196
-0.07883999375,1.3392,-0.192
-0.07882,1.4256,-0.188
-0.0788,1.512,-0.184
-0.07877999375,1.512,-0.18
-0.07876,1.5984,-0.18
-0.07874,1.512,-0.184
-0.07871999375,1.5984,-0.18
-0.0787,1.6848,-0.184
-0.07868,1.6848,-0.176
-0.07865999375,1.6848,-0.172
-0.07864,1.6848,-0.172
-0.07862,1.728,-0.164
-0.07859999375,1.8144,-0.164
-0.07858,1.8144,-0.164
-0.07855999375,1.8144,-0.16
-0.07854,1.8144,-0.152
-0.07852,1.9008,-0.152
-0.07849999375,1.9008,-0.144
-0.07848,1.9872,-0.148
-0.07846,1.9872,-0.144
-0.07843999375,1.9872,-0.144
-0.07842,2.0736,-0.14
-0.0784,2.0736,-0.144
-0.07837999375,2.16,-0.14
-0.07836,2.16,-0.132
-0.07834,2.16,-0.128
-0.07831999375,2.2032,-0.124
-0.0783,2.2032,-0.132
-0.07827999375,2.2896,-0.124
-0.07826,2.2896,-0.12
-0.07824,2.2896,-0.12
-0.07821999375,2.376,-0.116
-0.0782,2.4624,-0.108
-0.07818,2.4624,-0.112
-0.07815999375,2.4624,-0.104
-0.07814,2.4624,-0.104
-0.07812,2.4624,-0.092
-0.07809999375,2.5488,-0.096
-0.07808,2.5488,-0.096
-0.07806,2.6352,-0.084
-0.07803999375,2.7216,-0.088
-0.07802,2.6352,-0.088
-0.078,2.7216,-0.08
-0.07797999375,2.7648,-0.068
-0.07796,2.7648,-0.068
-0.07793999375,2.7648,-0.064
-0.07792,2.8512,-0.052
-0.0779,2.8512,-0.064
-0.07787999375,2.9376,-0.056
-0.07786,2.9376,-0.052
-0.07784,3.024,-0.056
-0.07781999375,3.024,-0.044
-0.0778,3.024,-0.04
-0.07778,3.024,-0.04
-0.07775999375,3.1104,-0.032
-0.07774,3.1104,-0.032
-0.07772,3.1968,-0.024
-0.07769999375,3.1968,-0.02
-0.07768,3.1968,-0.02
-0.07765999375,3.2832,-0.012
-0.07764,3.2832,0
-0.07762,3.3264,-0.012
-0.07759999375,3.3264,0
-0.07758,3.4128,0
-0.07756,3.4128,0
-0.07753999375,3.4128,0.012
-0.07752,3.4992,0.02
-0.0775,3.4992,0.024
-0.07747999375,3.4992,0.028
-0.07746,3.4992,0.032
-0.07744,3.5856,0.036
-0.07741999375,3.5856,0.036
-0.0774,3.672,0.048
-0.07738,3.672,0.048
-0.07735999375,3.672,0.052
-0.07734,3.8448,0.064
-0.07731999375,3.7584,0.064
-0.0773,3.8448,0.06
-0.07728,3.8448,0.068
-0.07725999375,3.8448,0.072
-0.07724,3.888,0.072
-0.07722,3.888,0.076
-0.07719999375,3.888,0.096
-0.07718,3.9744,0.104
-0.07716,4.0608,0.096
-0.07713999375,3.9744,0.096
-0.07712,3.9744,0.116
-0.0771,3.888,0.116
-0.07707999375,3.888,0.124
-0.07706,3.888,0.14
-0.07704,3.8448,0.112
-0.07702,3.8448,0.108
-0.077,3.7584,0.148
-0.07697999375,3.7584,0.14
-0.07696,3.672,0.144
-0.07694,3.672,0.152
-0.07691999375,3.672,0.16
-0.0769,3.672,0.164
-0.07688,3.5856,0.164
-0.07685999375,3.4992,0.164
-0.07684,3.4992,0.172
-0.07682,3.4992,0.176
-0.07679999375,3.4128,0.176
-0.07678,3.4128,0.184
-0.07676,3.4128,0.184
-0.07673999375,3.4128,0.188
-0.07672,3.3264,0.18
-0.07669999375,3.3264,0.2
-0.07668,3.2832,0.204
-0.07666,3.3264,0.208
-0.07663999375,3.2832,0.216
-0.07662,3.2832,0.22
-0.0766,3.1968,0.22
-0.07657999375,3.1968,0.224
-0.07656,3.1968,0.224
-0.07654,3.1104,0.24
-0.07651999375,3.1104,0.24
-0.0765,3.024,0.244
-0.07648,3.024,0.236
-0.07645999375,2.9376,0.244
-0.07644,2.9376,0.248
-0.07642,2.8512,0.252
-0.0764,2.8512,0.252
-0.07638,2.7648,0.26
-0.07635999375,2.8512,0.264
-0.07634,2.7648,0.268
-0.07632,2.7216,0.268
-0.07629999375,2.7216,0.264
-0.07628,2.7216,0.268
-0.07626,2.6352,0.272
-0.07623999375,2.6352,0.272
-0.07622,2.6352,0.284
-0.0762,2.5488,0.284
-0.07617999375,2.5488,0.288
-0.07616,2.5488,0.288
-0.07614,2.4624,0.288
-0.07611999375,2.4624,0.292
-0.0761,2.376,0.296
-0.07607999375,2.376,0.3
-0.07606,2.2896,0.304
-0.07604,2.2896,0.308
-0.07601999375,2.2896,0.3
-0.076,2.2032,0.308
-0.07598,2.2032,0.312
-0.07595999375,2.2032,0.312
-0.07594,2.16,0.32
-0.07592,2.16,0.316
-0.07589999375,2.16,0.316
-0.07588,2.0736,0.312
-0.07586,1.9872,0.316
-0.07583999375,1.9872,0.324
-0.07582,1.9872,0.328
-0.0758,1.9008,0.336
-0.07577999375,1.9008,0.324
-0.07576,1.9008,0.328
-0.07573999375,1.8144,0.324
-0.07572,1.8144,0.328
-0.0757,1.8144,0.332
-0.07567999375,1.728,0.344
-0.07566,1.728,0.34
-0.07564,1.728,0.352
-0.07561999375,1.728,0.34
-0.0756,1.6848,0.34
-0.07558,1.5984,0.344
-0.07555999375,1.5984,0.344
-0.07554,1.512,0.352
-0.07552,1.512,0.352
-0.07549999375,1.512,0.356
-0.07548,1.4256,0.356
-0.07545999375,1.4256,0.352
-0.07544,1.3392,0.352
-0.07542,1.3392,0.348
-0.07539999375,1.4256,0.356
-0.07538,1.2528,0.356
-0.07536,1.3392,0.368
-0.07533999375,1.2528,0.352
-0.07532,1.1664,0.356
-0.0753,1.1664,0.364
-0.07527999375,1.1664,0.368
-0.07526,1.1232,0.364
-0.07524,1.0368,0.36
-0.07521999375,1.0368,0.372
-0.0752,1.0368,0.372
-0.07518,0.9504,0.384
-0.07515999375,0.9504,0.368
-0.07514,0.9504,0.368
-0.07511999375,0.864,0.372
-0.0751,0.7776,0.372
-0.07508,0.864,0.388
-0.07505999375,0.7776,0.38
-0.07504,0.6912,0.368
-0.07502,0.6912,0.368
-0.07499999375,0.6048,0.376
-0.07498,0.6912,0.372
-0.07496,0.6048,0.368
-0.07493999375,0.6048,0.376
-0.07492,0.5616,0.372
-0.0749,0.5616,0.376
-0.07487999375,0.4752,0.372
-0.07486,0.4752,0.368
-0.07484,0.3888,0.376
-0.07482,0.3888,0.368
-0.0748,0.3024,0.368
-0.07477999375,0.3024,0.38
-0.07476,0.3024,0.372
-0.07474,0.216,0.372
-0.07471999375,0.216,0.372
-0.0747,0.216,0.376
-0.07468,0.1296,0.384
-0.07465999375,0.1296,0.368
-0.07464,0.0864,0.376
-0.07462,0.0864,0.368
-0.07459999375,0.0432,0.368
-0.07458,0.0432,0.376
-0.07456,0.0432,0.368
-0.07453999375,-0.0432,0.372
-0.07452,-0.0432,0.364
-0.07449999375,-0.0432,0.372
-0.07448,-0.1296,0.372
-0.07446,-0.1296,0.364
-0.07443999375,-0.216,0.36
-0.07442,-0.3024,0.364
-0.0744,-0.3024,0.36
-0.07437999375,-0.3024,0.36
-0.07436,-0.3024,0.368
-0.07434,-0.3888,0.356
-0.07431999375,-0.3888,0.352
-0.0743,-0.432,0.34
-0.07428,-0.432,0.356
-0.07425999375,-0.5184,0.356
-0.07424,-0.5184,0.356
-0.07422,-0.5184,0.352
-0.0742,-0.6048,0.348
-0.07418,-0.6048,0.348
-0.07415999375,-0.6912,0.348
-0.07414,-0.6048,0.348
-0.07412,-0.6912,0.348
-0.07409999375,-0.7776,0.348
-0.07408,-0.7776,0.348
-0.07406,-0.864,0.348
-0.07403999375,-0.9504,0.344
-0.07402,-0.9504,0.34
-0.074,-0.9504,0.34
-0.07397999375,-0.9936,0.336
-0.07396,-0.9936,0.34
-0.07394,-0.9936,0.332
-0.07391999375,-1.08,0.336
-0.0739,-1.08,0.324
-0.07387999375,-1.08,0.32
-0.07386,-1.1664,0.328
-0.07384,-1.1664,0.324
-0.07381999375,-1.1664,0.32
-0.0738,-1.2528,0.32
-0.07378,-1.2528,0.32
-0.07375999375,-1.3392,0.32
-0.07374,-1.3392,0.316
-0.07372,-1.4256,0.312
-0.07369999375,-1.4256,0.312
-0.07368,-1.4256,0.304
-0.07366,-1.4256,0.304
-0.07363999375,-1.512,0.308
-0.07362,-1.512,0.304
-0.0736,-1.5552,0.304
-0.07357999375,-1.5552,0.292
-0.07356,-1.6416,0.3
-0.07353999375,-1.6416,0.292
-0.07352,-1.728,0.292
-0.0735,-1.728,0.292
-0.07347999375,-1.728,0.288
-0.07346,-1.8144,0.28
-0.07344,-1.8144,0.28
-0.07341999375,-1.8144,0.276
-0.0734,-1.8144,0.276
-0.07338,-1.9008,0.268
-0.07335999375,-1.9872,0.276
-0.07334,-1.9872,0.268
-0.07332,-1.9872,0.256
-0.07329999375,-2.0304,0.26
-0.07328,-2.0304,0.256
-0.07326,-2.1168,0.256
-0.07324,-2.1168,0.252
-0.07322,-2.1168,0.248
-0.07319999375,-2.2032,0.236
-0.07318,-2.2032,0.244
-0.07316,-2.2896,0.244
-0.07313999375,-2.2896,0.244
-0.07312,-2.2896,0.236
-0.0731,-2.376,0.236
-0.07307999375,-2.376,0.232
-0.07306,-2.4624,0.224
-0.07304,-2.4624,0.224
-0.07301999375,-2.4624,0.212
-0.073,-2.5488,0.212
-0.07298,-2.5488,0.216
-0.07295999375,-2.5488,0.2
-0.07294,-2.592,0.204
-0.07291999375,-2.592,0.2
-0.0729,-2.592,0.192
-0.07288,-2.6784,0.18
-0.07285999375,-2.7648,0.184
-0.07284,-2.7648,0.192
-0.07282,-2.7648,0.18
-0.07279999375,-2.7648,0.172
-0.07278,-2.8512,0.176
-0.07276,-2.9376,0.164
-0.07273999375,-2.9376,0.164
-0.07272,-2.9376,0.16
-0.0727,-2.9376,0.164
-0.07267999375,-3.024,0.152
-0.07266,-3.024,0.148
-0.07264,-3.1104,0.144
-0.07262,-3.1104,0.136
-0.0726,-3.1536,0.128
-0.07257999375,-3.1536,0.128
-0.07256,-3.1536,0.128
-0.07254,-3.1536,0.124
-0.07251999375,-3.24,0.116
-0.0725,-3.24,0.124
-0.07248,-3.3264,0.108
-0.07245999375,-3.3264,0.1
-0.07244,-3.3264,0.096
-0.07242,-3.3264,0.1
-0.07239999375,-3.4128,0.088
-0.07238,-3.4128,0.088
-0.07236,-3.4128,0.08
-0.07233999375,-3.4992,0.076
-0.07232,-3.4992,0.072
-0.07229999375,-3.5856,0.068
-0.07228,-3.5856,0.064
-0.07226,-3.5856,0.064
-0.07223999375,-3.5856,0.052
-0.07222,-3.672,0.056
-0.0722,-3.672,0.048
-0.07217999375,-3.7152,0.04
-0.07216,-3.7152,0.04
-0.07214,-3.7152,0.032
-0.07211999375,-3.672,0.032
-0.0721,-3.672,0.016
-0.07208,-3.5856,0.02
-0.07205999375,-3.5856,0.016
-0.07204,-3.5856,0.008
-0.07202,-3.4992,-0.012
-0.072,-3.4992,-0.004
-0.07198,-3.4128,-0.004
-0.07195999375,-3.4128,-0.008
-0.07194,-3.4128,-0.02
-0.07192,-3.4128,-0.024
-0.07189999375,-3.3264,-0.032
-0.07188,-3.3264,-0.032
-0.07186,-3.24,-0.036
-0.07183999375,-3.24,-0.032
-0.07182,-3.1536,-0.044
-0.0718,-3.24,-0.044
-0.07177999375,-3.1536,-0.044
-0.07176,-3.1536,-0.056
-0.07174,-3.1104,-0.056
-0.07171999375,-3.1104,-0.052
-0.0717,-3.1104,-0.064
-0.07168,-3.024,-0.052
-0.07166,-2.9376,-0.064
-0.07164,-3.024,-0.072
-0.07161999375,-2.9376,-0.068
-0.0716,-2.9376,-0.088
-0.07158,-2.8512,-0.076
-0.07155999375,-2.8512,-0.084
-0.07154,-2.8512,-0.088
-0.07152,-2.8512,-0.096
-0.07149999375,-2.7648,-0.1
-0.07148,-2.6784,-0.104
-0.07146,-2.6784,-0.128
-0.07143999375,-2.6784,-0.124
-0.07142,-2.592,-0.124
-0.0714,-2.592,-0.112
-0.07137999375,-2.592,-0.132
-0.07136,-2.5488,-0.12
-0.07133999375,-2.4624,-0.12
-0.07132,-2.5488,-0.132
-0.0713,-2.5488,-0.144
-0.07127999375,-2.4624,-0.14
-0.07126,-2.376,-0.136
-0.07124,-2.376,-0.148
-0.07121999375,-2.2896,-0.132
-0.0712,-2.2896,-0.136
-0.07118,-2.2896,-0.144
-0.07115999375,-2.2896,-0.16
-0.07114,-2.2896,-0.164
-0.07112,-2.2032,-0.172
-0.07109999375,-2.2032,-0.16
-0.07108,-2.1168,-0.152
-0.07106,-2.1168,-0.156
-0.07104,-2.0304,-0.16
-0.07102,-2.0304,-0.168
-0.07099999375,-2.0304,-0.184
-0.07098,-1.9872,-0.184
-0.07096,-1.9872,-0.168
-0.07093999375,-1.9008,-0.18
-0.07092,-1.9008,-0.18
-0.0709,-1.9008,-0.188
-0.07087999375,-1.9008,-0.192
-0.07086,-1.8144,-0.192
-0.07084,-1.6416,-0.176
-0.07081999375,-1.728,-0.176
-0.0708,-1.728,-0.2
-0.07078,-1.6416,-0.176
-0.07075999375,-1.5552,-0.2
-0.07074,-1.5552,-0.2
-0.07071999375,-1.6416,-0.212
-0.0707,-1.5552,-0.208
-0.07068,-1.512,-0.196
-0.07065999375,-1.512,-0.192
-0.07064,-1.4256,-0.2
-0.07062,-1.4256,-0.208
-0.07059999375,-1.3392,-0.216
-0.07058,-1.3392,-0.22
-0.07056,-1.3392,-0.228
-0.07053999375,-1.2528,-0.228
-0.07052,-1.2528,-0.216
-0.0705,-1.2528,-0.204
-0.07047999375,-1.2528,-0.228
-0.07046,-1.1664,-0.224
-0.07044,-1.1664,-0.224
-0.07042,-1.08,-0.224
-0.0704,-1.08,-0.22
-0.07037999375,-0.9936,-0.22
-0.07036,-0.9936,-0.224
-0.07034,-0.9936,-0.224
-0.07031999375,-0.9504,-0.228
-0.0703,-0.9504,-0.228
-0.07028,-0.9504,-0.228
-0.07025999375,-0.864,-0.232
-0.07024,-0.864,-0.232
-0.07022,-0.7776,-0.224
-0.07019999375,-0.7776,-0.236
-0.07018,-0.6912,-0.228
-0.07016,-0.6912,-0.236
-0.07013999375,-0.6048,-0.236
-0.07012,-0.6048,-0.232
-0.07009999375,-0.6048,-0.232
-0.07008,-0.5184,-0.236
-0.07006,-0.5184,-0.236
-0.07003999375,-0.432,-0.236
-0.07002,-0.432,-0.244
-0.07,-0.432,-0.236
-0.06997999375,-0.432,-0.236
-0.06996,-0.3024,-0.24
-0.06994,-0.3024,-0.236
-0.06991999375,-0.3024,-0.236
-0.0699,-0.216,-0.236
-0.06988,-0.3024,-0.24
-0.06985999375,-0.1296,-0.236
-0.06984,-0.1296,-0.236
-0.06982,-0.1296,-0.236
-0.0698,-0.0432,-0.228
-0.06978,-0.0432,-0.24
-0.06975999375,-0.0432,-0.24
-0.06974,0.0432,-0.248
-0.06972,0.0432,-0.228
-0.06969999375,0.0864,-0.232
-0.06968,0.0864,-0.228
-0.06966,0.1296,-0.236
-0.06963999375,0.1296,-0.232
-0.06962,0.216,-0.236
-0.0696,0.216,-0.232
-0.06957999375,0.1296,-0.24
-0.06956,0.216,-0.24
-0.06954,0.3024,-0.228
-0.06951999375,0.3024,-0.232
-0.0695,0.3888,-0.236
-0.06948,0.4752,-0.232
-0.06946,0.4752,-0.232
-0.06944,0.4752,-0.236
-0.06941999375,0.4752,-0.236
-0.0694,0.5616,-0.228
-0.06938,0.6048,-0.232
-0.06935999375,0.6048,-0.224
-0.06934,0.6048,-0.232
-0.06932,0.6048,-0.224
-0.06929999375,0.6912,-0.224
-0.06928,0.7776,-0.228
-0.06926,0.7776,-0.224
-0.06923999375,0.7776,-0.216
-0.06922,0.864,-0.216
-0.0692,0.864,-0.216
-0.06917999375,0.864,-0.212
-0.06916,0.9504,-0.22
-0.06913999375,1.0368,-0.212
-0.06912,1.0368,-0.204
-0.0691,1.0368,-0.208
-0.06907999375,1.1232,-0.204
-0.06906,1.1232,-0.196
-0.06904,1.1232,-0.208
-0.06901999375,1.1664,-0.204
-0.069,1.1664,-0.204
-0.06898,1.1664,-0.2
-0.06895999375,1.2528,-0.196
-0.06894,1.3392,-0.188
-0.06892,1.3392,-0.2
-0.06889999375,1.3392,-0.188
-0.06888,1.3392,-0.196
-0.06886,1.4256,-0.184
-0.06884,1.512,-0.188
-0.06882,1.4256,-0.184
-0.06879999375,1.512,-0.18
-0.06878,1.5984,-0.172
-0.06876,1.5984,-0.168
-0.06873999375,1.5984,-0.172
-0.06872,1.6848,-0.18
-0.0687,1.6848,-0.156
-0.06867999375,1.728,-0.168
-0.06866,1.728,-0.164
-0.06864,1.728,-0.164
-0.06861999375,1.8144,-0.164
-0.0686,1.8144,-0.164
-0.06858,1.8144,-0.156
-0.06855999375,1.9008,-0.156
-0.06854,1.9008,-0.152
-0.06851999375,1.9008,-0.156
-0.0685,1.9872,-0.14
-0.06848,2.0736,-0.14
-0.06845999375,2.0736,-0.14
-0.06844,2.0736,-0.144
-0.06842,2.16,-0.14
-0.06839999375,2.16,-0.132
-0.06838,2.2032,-0.128
-0.06836,2.2032,-0.124
-0.06833999375,2.2032,-0.12
-0.06832,2.2032,-0.12
-0.0683,2.2896,-0.124
-0.06827999375,2.2896,-0.112
-0.06826,2.376,-0.116
-0.06824,2.376,-0.108
-0.06822,2.4624,-0.096
-0.0682,2.4624,-0.104
-0.06817999375,2.4624,-0.096
-0.06816,2.5488,-0.108
-0.06814,2.5488,-0.092
-0.06811999375,2.5488,-0.088
-0.0681,2.6352,-0.088
-0.06808,2.6352,-0.088
-0.06805999375,2.7216,-0.076
-0.06804,2.7216,-0.08
-0.06802,2.7216,-0.076
-0.06799999375,2.7216,-0.072
-0.06798,2.7648,-0.068
-0.06796,2.7648,-0.064
-0.06793999375,2.8512,-0.052
-0.06792,2.9376,-0.056
-0.0679,2.9376,-0.052
-0.06788,3.024,-0.048
-0.06786,3.024,-0.04
-0.06783999375,3.1104,-0.04
-0.06782,3.1104,-0.04
-0.0678,3.1104,-0.028
