Source,CH1,CH2
Second,Volt,Volt
0.009309999,-4.08,-0.128
0.009312,-4.08,-0.128
0.009313999,-4.08,-0.128
0.009316,-4.08,-0.14
0.009318,-4.08,-0.136
0.00932,-4.08,-0.136
0.009322,-4.08,-0.14
0.009324,-4.08,-0.14
0.009326,-4.08,-0.136
0.009328,-4.08,-0.172
0.00933,-4.08,-0.144
0.009332,-4.08,-0.144
0.009334,-4.08,-0.136
0.009336,-4.16,-0.144
0.009338,-4.08,-0.14
0.009340001,-4.08,-0.136
0.009342,-4.08,-0.144
0.009344001,-4.08,-0.148
0.009346,-4.08,-0.14
0.009348001,-4.16,-0.152
0.00935,-4.08,-0.152
0.009352001,-4.08,-0.152
0.009354,-4.16,-0.152
0.009355999,-4.16,-0.144
0.009358,-4.08,-0.152
0.009359999,-4.16,-0.148
0.009362,-4.08,-0.156
0.009363999,-4.16,-0.168
0.009366,-4.08,-0.156
0.009367999,-4.16,-0.156
0.00937,-4.08,-0.156
0.009371999,-4.08,-0.16
0.009374,-4.16,-0.16
0.009375999,-4.08,-0.156
0.009378,-4.08,-0.16
0.00938,-4.08,-0.16
0.009382,-4.08,-0.164
0.009384,-4.08,-0.168
0.009386,-4.08,-0.164
0.009388,-4.08,-0.172
0.00939,-4.08,-0.168
0.009392,-4.08,-0.168
0.009394,-4.08,-0.164
0.009396,-4.16,-0.164
0.009398001,-4.08,-0.164
0.0094,-4.08,-0.164
0.009402001,-4.16,-0.16
0.009404,-4.08,-0.164
0.009406001,-4.08,-0.16
0.009408,-4.08,-0.16
0.009410001,-4.08,-0.16
0.009412,-4.16,-0.156
0.009414001,-4.08,-0.164
0.009416,-4.16,-0.156
0.009417999,-4.08,-0.16
0.00942,-4.08,-0.164
0.009421999,-4.08,-0.168
0.009424,-4.08,-0.164
0.009425999,-4.08,-0.188
0.009428,-4.08,-0.168
0.009429999,-4.08,-0.168
0.009432,-4.08,-0.168
0.009433999,-4.16,-0.172
0.009436,-4.16,-0.168
0.009438,-4.08,-0.168
0.00944,-4.08,-0.168
0.009442,-4.08,-0.176
0.009444,-4.08,-0.18
0.009446,-4.16,-0.18
0.009448,-4.08,-0.176
0.00945,-4.08,-0.176
0.009452,-4.16,-0.176
0.009454,-4.08,-0.176
0.009456,-4.08,-0.176
0.009458,-4.08,-0.176
0.009460001,-4.08,-0.18
0.009462,-4.08,-0.18
0.009464001,-4.16,-0.184
0.009466,-4.08,-0.184
0.009468001,-4.16,-0.176
0.00947,-4.08,-0.176
0.009472001,-4.08,-0.18
0.009474,-4.16,-0.18
0.009475999,-4.08,-0.188
0.009478,-4.08,-0.18
0.009479999,-4.08,-0.184
0.009482,-4.08,-0.184
0.009483999,-4.08,-0.18
0.009486,-4.08,-0.18
0.009487999,-4.08,-0.184
0.00949,-4.08,-0.184
0.009491999,-4.08,-0.192
0.009494,-4.08,-0.188
0.009495999,-4.16,-0.188
0.009498,-4.08,-0.184
0.0095,-4.08,-0.184
0.009502,-4.16,-0.192
0.009504,-4.16,-0.188
0.009506,-4.08,-0.188
0.009508,-4.08,-0.188
0.00951,-4.08,-0.192
0.009512,-4.16,-0.192
0.009514,-4.08,-0.188
0.009516,-4.08,-0.2
0.009518,-4.16,-0.192
0.00952,-4.08,-0.196
0.009522001,-4.08,-0.192
0.009524,-4.08,-0.224
0.009526001,-4.16,-0.2
0.009528,-4.08,-0.196
0.009530001,-4.08,-0.192
0.009532,-4.08,-0.196
0.009534001,-4.16,-0.196
0.009536,-4.08,-0.196
0.009537999,-4.16,-0.196
0.00954,-4.08,-0.192
0.009541999,-4.08,-0.192
0.009544,-4.08,-0.2
0.009545999,-4.08,-0.196
0.009548,-4.08,-0.196
0.009549999,-4.08,-0.2
0.009552,-4.16,-0.196
0.009553999,-4.08,-0.204
0.009556,-4.08,-0.2
0.009557999,-4.08,-0.204
0.00956,-4.08,-0.2
0.009562,-4.08,-0.2
0.009564,-4.16,-0.204
0.009566,-4.16,-0.2
0.009568,-4.08,-0.204
0.00957,-4.16,-0.196
0.009572,-4.08,-0.204
0.009574,-4.08,-0.204
0.009576,-4.08,-0.204
0.009578,-4.08,-0.204
0.00958,-4.08,-0.2
0.009582,-4.08,-0.204
0.009584001,-4.16,-0.204
0.009586,-4.08,-0.208
0.009588001,-4.08,-0.208
0.00959,-4.08,-0.204
0.009592001,-4.08,-0.204
0.009594,-4.08,-0.208
0.009596001,-4.08,-0.208
0.009598,-4.08,-0.204
0.009599999,-4.08,-0.204
0.009602,-4.08,-0.212
0.009603999,-4.08,-0.212
0.009606,-4.08,-0.212
0.009607999,-4.08,-0.208
0.00961,-4.08,-0.212
0.009611999,-4.16,-0.212
0.009614,-4.08,-0.212
0.009615999,-4.08,-0.204
0.009618,-4.16,-0.216
0.009619999,-4.16,-0.212
0.009622,-4.16,-0.232
0.009624,-4.08,-0.224
0.009626,-4.16,-0.216
0.009628,-4.08,-0.216
0.00963,-4.16,-0.22
0.009632,-4.16,-0.22
0.009634,-4.16,-0.22
0.009636,-4.08,-0.22
0.009638,-4.16,-0.216
0.00964,-4.08,-0.22
0.009642,-4.16,-0.224
0.009644,-4.08,-0.216
0.009646001,-4.08,-0.224
0.009648,-4.16,-0.216
0.009650001,-4.08,-0.224
0.009652,-4.08,-0.22
0.009654001,-4.16,-0.224
0.009656,-4.16,-0.224
0.009658001,-4.16,-0.228
0.00966,-4.08,-0.224
0.009661999,-4.08,-0.228
0.009664,-4.08,-0.224
0.009665999,-4.16,-0.228
0.009668,-4.08,-0.228
0.009669999,-4.16,-0.232
0.009672,-4.16,-0.228
0.009673999,-4.16,-0.236
0.009676,-4.08,-0.228
0.009677999,-4.08,-0.228
0.00968,-4.08,-0.228
0.009681999,-4.16,-0.232
0.009684,-4.16,-0.236
0.009686,-4.16,-0.236
0.009688,-4.08,-0.232
0.00969,-4.08,-0.232
0.009692,-4.08,-0.236
0.009694,-4.16,-0.24
0.009696,-4.08,-0.236
0.009698,-4.08,-0.232
0.0097,-4.16,-0.24
0.009702,-4.08,-0.232
0.009704001,-4.16,-0.24
0.009706,-4.08,-0.232
0.009708001,-4.08,-0.24
0.00971,-4.08,-0.24
0.009712001,-4.08,-0.232
0.009714,-4.08,-0.232
0.009716001,-4.16,-0.236
0.009718,-4.08,-0.236
0.009720001,-4.16,-0.244
0.009722,-4.08,-0.232
0.009723999,-4.08,-0.244
0.009726,-4.08,-0.24
0.009727999,-4.08,-0.244
0.00973,-4.08,-0.244
0.009731999,-4.08,-0.244
0.009734,-4.16,-0.24
0.009735999,-4.16,-0.248
0.009738,-4.16,-0.24
0.009739999,-4.08,-0.24
0.009742,-4.08,-0.244
0.009744,-4.16,-0.256
0.009746,-4.08,-0.244
0.009748,-4.08,-0.244
0.00975,-4.08,-0.232
0.009752,-4.16,-0.252
0.009754,-4.08,-0.248
0.009756,-4.16,-0.248
0.009758,-4.16,-0.248
0.00976,-4.08,-0.252
0.009762,-4.08,-0.252
0.009764,-4.08,-0.252
0.009766001,-4.16,-0.252
0.009768,-4.16,-0.248
0.009770001,-4.08,-0.26
0.009772,-4.08,-0.252
0.009774001,-4.16,-0.256
0.009776,-4.08,-0.252
0.009778001,-4.16,-0.252
0.00978,-4.08,-0.252
0.009781999,-4.08,-0.252
0.009784,-4.08,-0.252
0.009785999,-4.08,-0.252
0.009788,-4.08,-0.256
0.009789999,-4.16,-0.252
0.009792,-4.16,-0.26
0.009793999,-4.08,-0.26
0.009796,-4.16,-0.256
0.009797999,-4.08,-0.264
0.0098,-4.08,-0.264
0.009801999,-4.08,-0.26
0.009804,-4.08,-0.26
0.009806,-4.08,-0.264
0.009808,-4.08,-0.26
0.00981,-4.08,-0.26
0.009812,-4.08,-0.268
0.009814,-4.08,-0.26
0.009816,-4.08,-0.264
0.009818,-4.08,-0.256
0.00982,-4.16,-0.26
0.009822,-4.08,-0.268
0.009824,-4.16,-0.26
0.009826,-4.08,-0.264
0.009828001,-4.08,-0.268
0.00983,-4.16,-0.268
0.009832001,-4.16,-0.272
0.009834,-4.08,-0.268
0.009836001,-4.08,-0.272
0.009838,-4.08,-0.272
0.009840001,-4.16,-0.272
0.009842,-4.16,-0.296
0.009843999,-4.08,-0.272
0.009846,-4.08,-0.268
0.009847999,-4.08,-0.268
0.00985,-4.08,-0.268
0.009851999,-4.16,-0.276
0.009854,-4.08,-0.272
0.009855999,-4.16,-0.276
0.009858,-4.16,-0.272
0.009859999,-4.08,-0.272
0.009862,-4.08,-0.28
0.009863999,-4.08,-0.272
0.009866,-4.08,-0.276
0.009868,-4.08,-0.276
0.00987,-4.08,-0.28
0.009872,-4.16,-0.276
0.009874,-4.16,-0.284
0.009876,-4.08,-0.28
0.009878,-4.08,-0.28
0.00988,-4.16,-0.292
0.009882,-4.08,-0.28
0.009884,-4.08,-0.284
0.009886,-4.08,-0.284
0.009888,-4.08,-0.284
0.009890001,-4.08,-0.292
0.009892,-4.08,-0.284
0.009894001,-4.08,-0.284
0.009896,-4.08,-0.28
0.009898001,-4.16,-0.296
0.0099,-4.08,-0.276
0.009902001,-4.08,-0.284
0.009904,-4.08,-0.288
0.009905999,-4.08,-0.288
0.009908,-4.16,-0.288
0.009909999,-4.08,-0.284
0.009912,-4.08,-0.292
0.009913999,-4.08,-0.292
0.009916,-4.08,-0.284
0.009917999,-4.16,-0.292
0.00992,-4.16,-0.288
0.009921999,-4.08,-0.288
0.009924,-4.08,-0.288
0.009925999,-4.08,-0.292
0.009928,-4.08,-0.284
0.00993,-4.16,-0.296
0.009932,-4.08,-0.3
0.009934,-4.16,-0.296
0.009936,-4.08,-0.292
0.009938,-4.08,-0.296
0.00994,-4.08,-0.364
0.009942,-4.08,-0.3
0.009944,-4.08,-0.3
0.009946,-4.16,-0.296
0.009948,-4.08,-0.3
0.00995,-4.08,-0.292
0.009952001,-4.08,-0.296
0.009954,-4.16,-0.292
0.009956001,-4.16,-0.3
0.009958,-4.08,-0.296
0.009960001,-4.16,-0.3
0.009962,-4.08,-0.296
0.009964001,-4.08,-0.3
0.009966,-4.08,-0.3
0.009967999,-4.08,-0.308
0.00997,-4.16,-0.304
0.009971999,-4.08,-0.308
0.009974,-4.08,-0.304
0.009975999,-4.16,-0.308
0.009978,-4.16,-0.304
0.009979999,-4.16,-0.308
0.009982,-4.08,-0.308
0.009983999,-4.16,-0.308
0.009986,-4.16,-0.308
0.009987999,-4.08,-0.308
0.00999,-4.08,-0.308
0.009992,-4,-0.304
0.009994,-4.16,-0.308
0.009996,-4.16,-0.316
0.009998,-4.16,-0.304
0.01,-4.16,-0.308
0.010002,-4.16,-0.312
0.010004,-4.16,-0.312
0.010006,-4.08,-0.312
0.010008,-4.08,-0.316
0.010010001,-4.08,-0.312
0.010012,-4.08,-0.312
0.010014001,-4.08,-0.32
0.010016,-4.08,-0.308
0.010018001,-4.16,-0.316
0.01002,-4.08,-0.312
0.010022001,-4.08,-0.316
0.010024,-4.16,-0.32
0.010026001,-4.16,-0.32
0.010028,-4.08,-0.312
0.010029999,-4.08,-0.32
0.010032,-4.08,-0.316
0.010033999,-4.16,-0.32
0.010036,-4.16,-0.324
0.010037999,-4.08,-0.372
0.01004,4.32,-0.364
0.010042,4.32,-0.308
0.010044,4.24,-0.308
0.010046,4.24,-0.312
0.010048,4.24,-0.308
0.01005,4.24,-0.308
0.010052,4.24,-0.312
0.010054,4.16,-0.312
0.010056,4.24,-0.308
0.010058,4.24,-0.308
0.01006,4.24,-0.308
0.010062,4.24,-0.312
0.010064,4.16,-0.308
0.010066,4.16,-0.304
0.010068,4.24,-0.312
0.01007,4.24,-0.308
0.010072,4.24,-0.304
0.010074,4.24,-0.308
0.010076,4.24,-0.3
0.010078,4.16,-0.304
0.01008,4.16,-0.304
0.010082,4.16,-0.3
0.010084,4.16,-0.348
0.010086,4.16,-0.296
0.010088,4.24,-0.296
0.01009,4.16,-0.304
0.010092,4.24,-0.3
0.010094,4.24,-0.3
0.010096,4.16,-0.308
0.010098,4.24,-0.304
0.0101,4.24,-0.308
0.010102,4.16,-0.308
0.010104,4.24,-0.3
0.010106,4.24,-0.304
0.010108,4.24,-0.304
0.01011,4.24,-0.3
0.010112,4.16,-0.296
0.010114,4.16,-0.3
0.010116,4.16,-0.296
0.010118,4.24,-0.296
0.01012,4.16,-0.296
0.010122,4.24,-0.296
0.010124,4.16,-0.296
0.010126,4.16,-0.296
0.010128,4.16,-0.292
0.01013,4.16,-0.292
0.010132,4.16,-0.292
0.010134,4.16,-0.284
0.010136,4.16,-0.288
0.010138,4.16,-0.288
0.01014,4.16,-0.292
0.010142,4.24,-0.292
0.010144,4.16,-0.284
0.010146,4.16,-0.284
0.010148,4.16,-0.284
0.01015,4.24,-0.272
0.010152,4.16,-0.28
0.010154,4.16,-0.28
0.010156,4.16,-0.292
0.010158,4.16,-0.28
0.01016,4.16,-0.28
0.010162,4.24,-0.28
0.010164,4.24,-0.284
0.010166,4.16,-0.28
0.010168,4.24,-0.276
0.01017,4.24,-0.28
0.010172,4.24,-0.284
0.010174,4.16,-0.276
0.010176,4.16,-0.28
0.010178,4.16,-0.276
0.01018,4.16,-0.272
0.010182,4.16,-0.28
0.010184,4.16,-0.268
0.010186,4.16,-0.268
0.010188,4.24,-0.268
0.01019,4.24,-0.264
0.010192,4.16,-0.268
0.010194,4.16,-0.268
0.010196,4.16,-0.268
0.010198,4.16,-0.268
0.0102,4.16,-0.268
0.010202,4.24,-0.268
0.010204,4.16,-0.268
0.010206,4.16,-0.264
0.010208,4.16,-0.264
0.01021,4.16,-0.26
0.010212,4.16,-0.264
0.010214,4.16,-0.268
0.010216,4.16,-0.26
0.010218,4.16,-0.26
0.01022,4.16,-0.256
0.010222,4.24,-0.26
0.010224,4.24,-0.248
0.010226,4.16,-0.26
0.010228,4.16,-0.26
0.01023,4.16,-0.26
0.010232,4.24,-0.26
0.010234,4.16,-0.284
0.010236,4.16,-0.264
0.010238,4.16,-0.264
0.01024,4.16,-0.26
0.010242,4.16,-0.26
0.010244,4.16,-0.244
0.010246,4.16,-0.256
0.010248,4.16,-0.256
0.01025,4.16,-0.252
0.010252,4.24,-0.256
0.010254,4.24,-0.256
0.010256,4.16,-0.252
0.010258,4.16,-0.256
0.01026,4.24,-0.256
0.010262,4.16,-0.256
0.010264,4.16,-0.248
0.010266,4.16,-0.256
0.010268,4.16,-0.26
0.01027,4.24,-0.264
0.010272,4.16,-0.252
0.010274,4.16,-0.264
0.010276,4.16,-0.26
0.010278,4.16,-0.252
0.01028,4.16,-0.248
0.010282,4.16,-0.256
0.010284,4.16,-0.256
0.010286,4.16,-0.248
0.010288,4.16,-0.252
0.01029,4.16,-0.244
0.010292,4.24,-0.244
0.010294,4.16,-0.248
0.010296,4.24,-0.244
0.010298,4.16,-0.248
0.0103,4.16,-0.244
0.010302,4.24,-0.248
0.010304,4.16,-0.3
0.010306,4.16,-0.248
0.010308,4.16,-0.244
0.01031,4.16,-0.244
0.010312,4.24,-0.236
0.010314,4.16,-0.24
0.010316,4.16,-0.236
0.010318,4.16,-0.24
0.01032,4.16,-0.232
0.010322,4.24,-0.244
0.010324,4.24,-0.236
0.010326,4.16,-0.228
0.010328,4.16,-0.228
0.01033,4.16,-0.24
0.010332,4.16,-0.236
0.010334,4.16,-0.24
0.010336,4.24,-0.232
0.010338,4.16,-0.232
0.01034,4.16,-0.228
0.010342,4.16,-0.236
0.010344,4.16,-0.224
0.010346,4.16,-0.228
0.010348,4.16,-0.228
0.01035,4.16,-0.228
0.010352,4.16,-0.228
0.010354,4.24,-0.228
0.010356,4.16,-0.228
0.010358,4.16,-0.224
0.01036,4.16,-0.232
0.010362,4.16,-0.224
0.010364,4.16,-0.228
0.010366,4.24,-0.224
0.010368,4.24,-0.228
0.01037,4.16,-0.224
0.010372,4.16,-0.224
0.010374,4.16,-0.236
0.010376,4.16,-0.228
0.010378,4.16,-0.228
0.01038,4.16,-0.224
0.010382,4.16,-0.232
0.010384,4.16,-0.228
0.010386,4.16,-0.228
0.010388,4.16,-0.232
0.01039,4.16,-0.232
0.010392,4.16,-0.232
0.010394,4.16,-0.228
0.010396,4.16,-0.228
0.010398,4.16,-0.224
0.0104,4.16,-0.228
0.010402,4.16,-0.264
0.010404,4.16,-0.236
0.010406,4.16,-0.224
0.010408,4.16,-0.228
0.01041,4.16,-0.224
0.010412,4.24,-0.224
0.010414,4.16,-0.216
0.010416,4.16,-0.22
0.010418,4.24,-0.22
0.01042,4.16,-0.22
0.010422,4.16,-0.216
0.010424,4.16,-0.216
0.010426,4.16,-0.208
0.010428,4.24,-0.216
0.01043,4.16,-0.212
0.010432,4.16,-0.208
0.010434,4.16,-0.2
0.010436,4.16,-0.208
0.010438,4.24,-0.204
0.01044,4.16,-0.208
0.010442,4.16,-0.208
0.010444,4.16,-0.188
0.010446,4.16,-0.204
0.010448,4.16,-0.208
0.01045,4.16,-0.208
0.010452,4.16,-0.212
0.010454,4.16,-0.216
0.010456,4.16,-0.204
0.010458,4.16,-0.2
0.01046,4.16,-0.204
0.010462,4.16,-0.2
0.010464,4.16,-0.208
0.010466,4.16,-0.196
0.010468,4.16,-0.2
0.01047,4.16,-0.2
0.010472,4.16,-0.192
0.010474,4.24,-0.216
0.010476,4.16,-0.196
0.010478,4.16,-0.196
0.01048,4.24,-0.2
0.010482,4.16,-0.196
0.010484,4.24,-0.216
0.010486,4.16,-0.196
0.010488,4.16,-0.188
0.01049,4.16,-0.2
0.010492,4.16,-0.192
0.010494,4.16,-0.172
0.010496,4.16,-0.196
0.010498,4.16,-0.196
0.0105,4.16,-0.18
0.010502,4.16,-0.192
0.010504,4.16,-0.216
0.010506,4.16,-0.192
0.010508,4.16,-0.188
0.01051,4.16,-0.188
0.010512,4.16,-0.192
0.010514,4.24,-0.196
0.010516,4.16,-0.192
0.010518,4.16,-0.184
0.01052,4.16,-0.188
0.010522,4.16,-0.188
0.010524,4.16,-0.188
0.010526,4.16,-0.188
0.010528,4.16,-0.184
0.01053,4.16,-0.18
0.010532,4.16,-0.18
0.010534,4.16,-0.18
0.010536,4.16,-0.18
0.010538,4.16,-0.184
0.01054,4.16,-0.18
0.010542,4.16,-0.184
0.010544,4.16,-0.184
0.010546,4.16,-0.196
0.010548,4.24,-0.184
0.01055,4.16,-0.184
0.010552,4.16,-0.184
0.010554,4.16,-0.192
0.010556,4.16,-0.188
0.010558,4.16,-0.184
0.01056,4.16,-0.184
0.010562,4.16,-0.184
0.010564,4.16,-0.184
0.010566,4.16,-0.184
0.010568,4.16,-0.18
0.01057,4.16,-0.176
0.010572,4.16,-0.176
0.010574,4.24,-0.176
0.010576,4.16,-0.168
0.010578,4.16,-0.168
0.01058,4.16,-0.172
0.010582,4.16,-0.168
0.010584,4.16,-0.168
0.010586,4.16,-0.168
0.010588,4.16,-0.168
0.01059,4.16,-0.168
0.010592,4.16,-0.164
0.010594,4.16,-0.164
0.010596,4.16,-0.168
0.010598,4.16,-0.144
0.0106,4.16,-0.164
0.010602,4.16,-0.16
0.010604,4.16,-0.152
0.010606,4.16,-0.156
0.010608,4.16,-0.156
0.01061,4.16,-0.16
0.010612,4.16,-0.156
0.010614,4.16,-0.156
0.010616,4.24,-0.156
0.010618,4.24,-0.156
0.01062,4.16,-0.156
0.010622,4.24,-0.152
0.010624,4.16,-0.156
0.010626,4.16,-0.152
0.010628,4.16,-0.156
0.01063,4.16,-0.156
0.010632,4.16,-0.156
0.010634,4.16,-0.148
0.010636,4.16,-0.156
0.010638,4.16,-0.152
0.01064,4.16,-0.152
0.010642,4.16,-0.152
0.010644,4.16,-0.144
0.010646,4.16,-0.152
0.010648,4.16,-0.148
0.01065,4.16,-0.148
0.010652,4.16,-0.144
0.010654,4.16,-0.148
0.010656,4.16,-0.148
0.010658,4.16,-0.148
0.01066,4.16,-0.152
0.010662,4.16,-0.152
0.010664,4.16,-0.148
0.010666,4.24,-0.148
0.010668,4.16,-0.152
0.01067,4.16,-0.152
0.010672,4.16,-0.156
0.010674,4.16,-0.152
0.010676,4.16,-0.152
0.010678,4.16,-0.14
0.01068,4.16,-0.148
0.010682,4.16,-0.148
0.010684,4.16,-0.144
0.010686,4.16,-0.144
0.010688,4.16,-0.144
0.01069,4.16,-0.144
0.010692,4.16,-0.14
0.010694,4.16,-0.14
0.010696,4.16,-0.124
0.010698,4.08,-0.14
0.0107,4.16,-0.144
0.010702,4.16,-0.136
0.010704,4.16,-0.14
0.010706,4.16,-0.132
0.010708,4.16,-0.136
0.01071,4.16,-0.132
0.010712,4.16,-0.128
0.010714,4.16,-0.136
0.010716,4.16,-0.132
0.010718,4.16,-0.132
0.01072,4.16,-0.136
0.010722,4.16,-0.136
0.010724,4.16,-0.132
0.010726,4.16,-0.132
0.010728,4.16,-0.136
0.01073,4.16,-0.128
0.010732,4.16,-0.132
0.010734,4.16,-0.132
0.010736,4.16,-0.124
0.010738,4.16,-0.128
0.01074,4.16,-0.132
0.010742,4.16,-0.128
0.010744,4.16,-0.124
0.010746,4.16,-0.124
0.010748,4.16,-0.12
0.01075,4.16,-0.12
0.010752,4.16,-0.116
0.010754,4.16,-0.116
0.010756,4.16,-0.124
0.010758,4.16,-0.12
0.01076,4.16,-0.12
0.010762,4.16,-0.112
0.010764,4.24,-0.12
0.010766,4.16,-0.116
0.010768,4.16,-0.112
0.01077,4.16,-0.116
0.010772,4.16,-0.116
0.010774,4.16,-0.116
0.010776,4.16,-0.12
0.010778,4.16,-0.112
0.01078,4.16,-0.124
0.010782,4.16,-0.112
0.010784,4.16,-0.104
0.010786,4.16,-0.112
0.010788,4.16,-0.112
0.01079,4.16,-0.116
0.010792,4.16,-0.108
0.010794,4.16,-0.108
0.010796,4.16,-0.112
0.010798,4.16,-0.108
0.0108,4.16,-0.112
0.010802,4.16,-0.116
0.010804,4.16,-0.112
0.010806,4.16,-0.116
0.010808,4.16,-0.108
0.01081,4.08,-0.112
0.010812,4.16,-0.108
0.010814,4.16,-0.112
0.010816,4.16,-0.104
0.010818,4.16,-0.128
0.01082,4.16,-0.104
0.010822,4.16,-0.108
0.010824,4.16,-0.104
0.010826,4.16,-0.104
0.010828,4.16,-0.104
0.01083,4.16,-0.104
0.010832,4.16,-0.112
0.010834,4.16,-0.104
0.010836,4.16,-0.104
0.010838,4.16,-0.104
0.01084,4.16,-0.108
0.010842,4.16,-0.108
0.010844,4.16,-0.108
0.010846,4.16,-0.108
0.010848,4.08,-0.1
0.01085,4.16,-0.104
0.010852,4.16,-0.1
0.010854,4.16,-0.104
0.010856,4.16,-0.1
0.010858,4.16,-0.1
0.01086,4.08,-0.104
0.010862,4.16,-0.1
0.010864,4.16,-0.096
0.010866,4.16,-0.084
0.010868,4.16,-0.092
0.01087,4.16,-0.088
0.010872,4.16,-0.088
0.010874,4.16,-0.088
0.010876,4.16,-0.092
0.010878,4.16,-0.084
0.01088,4.16,-0.092
0.010882,4.16,-0.084
0.010884,4.16,-0.084
0.010886,4.16,-0.08
0.010888,4.16,-0.084
0.01089,4.16,-0.084
0.010892,4.16,-0.088
0.010894,4.16,-0.084
0.010896,4.16,-0.08
0.010898,4.16,-0.076
0.0109,4.16,-0.076
0.010902,4.16,-0.08
0.010904,4.16,-0.076
0.010906,4.16,-0.076
0.010908,4.16,-0.076
0.01091,4.16,-0.072
0.010912,4.16,-0.072
0.010914,4.16,-0.076
0.010916,4.16,-0.06
0.010918,4.16,-0.076
0.01092,4.16,-0.076
0.010922,4.16,-0.076
0.010924,4.16,-0.076
0.010926,4.16,-0.076
0.010928,4.16,-0.076
0.01093,4.16,-0.072
0.010932,4.16,-0.068
0.010934,4.16,-0.072
0.010936,4.16,-0.076
0.010938,4.16,-0.072
0.01094,4.16,-0.068
0.010942,4.16,-0.072
0.010944,4.16,-0.068
0.010946,4.08,-0.064
0.010948,4.16,-0.068
0.01095,4.16,-0.076
0.010952,4.16,-0.072
0.010954,4.16,-0.072
0.010956,4.16,-0.072
0.010958,4.16,-0.072
0.01096,4.16,-0.068
0.010962,4.16,-0.068
0.010964,4.16,-0.072
0.010966,4.16,-0.064
0.010968,4.16,-0.068
0.01097,4.16,-0.072
0.010972,4.16,-0.064
0.010974,4.16,-0.068
0.010976,4.16,-0.06
0.010978,4.16,-0.064
0.01098,4.16,-0.064
0.010982,4.16,-0.064
0.010984,4.16,-0.056
0.010986,4.16,-0.072
0.010988,4.16,-0.06
0.01099,4.16,-0.072
0.010992,4.16,-0.06
0.010994,4.16,-0.052
0.010996,4.16,-0.064
0.010998,4.16,-0.06
0.011,4.16,-0.056
0.011002,4.16,-0.056
0.011004,4.16,-0.06
0.011006,4.16,-0.056
0.011008,4.16,-0.056
0.01101,4.16,-0.052
0.011012,4.16,-0.056
0.011014,4.16,0.036
0.011016,4.16,-0.048
0.011018,4.16,-0.048
0.01102,4.16,-0.052
0.011022,4.16,-0.052
0.011024,4.16,-0.044
0.011026,4.16,-0.036
0.011028,4.16,-0.044
0.01103,4.16,-0.044
0.011032,4.16,-0.044
0.011034,4.16,-0.04
0.011036,4.16,-0.048
0.011038,4.16,-0.04
0.01104,4.16,-0.04
0.011042,4.16,-0.036
0.011044,4.16,-0.04
0.011046,4.16,-0.04
0.011048,4.16,-0.028
0.01105,4.16,-0.036
0.011052,4.16,-0.036
0.011054,4.16,-0.04
0.011056,4.08,-0.016
0.011058,4.16,-0.036
0.01106,4.24,-0.032
0.011062,4.16,-0.04
0.011064,4.16,-0.036
0.011066,4.16,-0.036
0.011068,4.16,-0.036
0.01107,4.16,-0.036
0.011072,4.16,-0.028
0.011074,4.16,-0.032
0.011076,4.16,-0.036
0.011078,4.08,-0.036
0.01108,4.16,-0.032
0.011082,4.16,-0.036
0.011084,4.16,-0.028
0.011086,4.16,-0.036
0.011088,4.16,-0.032
0.01109,4.16,-0.028
0.011092,4.16,-0.024
0.011094,4.16,-0.028
0.011096,4.16,-0.028
0.011098,4.16,-0.028
0.0111,4.16,-0.028
0.011102,4.16,-0.028
0.011104,4.16,-0.028
0.011106,4.16,-0.024
0.011108,4.16,-0.028
0.01111,4.16,-0.028
0.011112,4.16,0.02
0.011114,4.16,-0.024
0.011116,4.16,-0.032
0.011118,4.16,-0.028
0.01112,4.16,-0.024
0.011122,4.16,-0.02
0.011124,4.16,-0.032
0.011126,4.16,-0.028
0.011128,4.08,-0.028
0.01113,4.16,-0.028
0.011132,4.16,-0.028
0.011134,4.16,-0.028
0.011136,4.16,-0.02
0.011138,4.16,-0.028
0.01114,4.16,-0.024
0.011142,4.16,-0.024
0.011144,4.16,-0.02
0.011146,4.16,-0.016
0.011148,4.16,-0.012
0.01115,4.16,-0.008
0.011152,4.16,-0.008
0.011154,4.16,-0.012
0.011156,4.16,-0.008
0.011158,4.16,-0.008
0.01116,4.16,-0.012
0.011162,4.16,-0.004
0.011164,4.16,-0.016
0.011166,4.16,-0.012
0.011168,4.16,-0.016
0.01117,4.16,0
0.011172,4.16,-0.004
0.011174,4.16,-0.008
0.011176,4.16,-0.004
0.011178,4.16,-0.008
0.01118,4.16,-0.008
0.011182,4.16,-0.008
0.011184,4.08,0
0.011186,4.16,0.008
0.011188,4.16,0
0.01119,4.16,0.004
0.011192,4.16,0
0.011194,4.16,0.004
0.011196,4.16,0
0.011198,4.16,0.004
0.0112,4.16,0.004
0.011202,4.16,0.008
0.011204,4.16,0.004
0.011206,4.16,0
0.011208,4.16,0.004
0.01121,4.16,0.032
0.011212,4.16,0.004
0.011214,4.16,0.004
0.011216,4.16,0
0.011218,4.16,0.008
0.01122,4.16,0.008
0.011222,4.16,0.008
0.011224,4.16,0.008
0.011226,4.16,0.004
0.011228,4.08,0.012
0.01123,4.16,0.008
0.011232,4.16,0.008
0.011234,4.08,0
0.011236,4.16,0.008
0.011238,4.16,-0.004
0.01124,4.16,0
0.011242,4.08,0
0.011244,4.16,0
