30.556368	10.150542
30.587338	10.140712
30.618352	10.121110
30.649444	10.089256
30.680644	10.050524
30.711966	10.010173
30.743426	9.963821
30.775024	9.920401
30.806768	9.872392
30.838676	9.822388
30.870744	9.771672
30.902972	9.724487
30.935354	9.675370
30.967916	9.624977
31.000636	9.575107
31.033530	9.526906
31.066582	9.482050
31.099784	9.442152
31.133120	9.404277
31.166594	9.367263
31.200192	9.333866
31.233916	9.296853
31.267778	9.259041
31.301782	9.219912
31.335938	9.176284
31.370260	9.131475
31.404760	9.081847
31.439438	9.036394
31.474304	8.984707
31.509378	8.931576
31.544666	8.875558
31.580162	8.825194
31.615864	8.771478
31.651800	8.716477
31.687946	8.663595
31.724322	8.610878
31.760902	8.563465
31.797688	8.517494
31.834662	8.475215
31.871824	8.432900
31.909164	8.394593
31.946680	8.353078
31.984386	8.311092
32.022290	8.266479
32.060404	8.219761
32.098738	8.171017
32.137318	8.117391
32.176142	8.066121
32.215226	8.010589
32.254594	7.950984
32.294264	7.890277
32.334228	7.832442
32.374484	7.771987
32.415078	7.710565
32.455970	7.652342
32.497184	7.593524
32.538698	7.540305
32.580508	7.488541
32.622596	7.439596
32.664966	7.390244
32.707612	7.343945
32.750532	7.295171
32.793746	7.245371
32.837266	7.192620
32.881116	7.137712
32.925304	7.082039
32.969864	7.020633
33.014806	6.960590
33.060152	6.895506
33.105948	6.827768
33.152204	6.756985
33.198936	6.689363
33.246140	6.619454
33.293866	6.548532
33.342084	6.480985
33.390820	6.412461
33.440052	6.348961
33.489780	6.286957
33.539986	6.227635
33.590680	6.167483
33.641862	6.109671
33.693538	6.049668
33.745734	5.988777
33.798482	5.924627
33.851812	5.858120
33.905758	5.790314
33.960376	5.716768
34.015700	5.641418
34.071788	5.561916
34.128716	5.478503
34.186540	5.390516
34.245296	5.304594
34.305020	5.215300
34.365798	5.126118
34.427600	5.039934
34.490480	4.954412
34.554422	4.871895
34.619458	4.790766
34.685584	4.711729
34.752848	4.631295
34.821284	4.551845
34.890960	4.468075
34.961970	4.382191
35.034420	4.293084
35.108422	4.200327
35.184120	4.103439
35.261704	3.999991
35.341350	3.892638
35.423318	3.777587
35.507942	3.654034
35.595568	3.523308
35.686558	3.388550
35.781290	3.249274
35.880268	3.106797
35.983872	2.964046
36.092678	2.818887
36.207272	2.672195
36.328486	2.521504
36.457420	2.364019
36.595696	2.195444
36.745684	2.013583
36.911120	1.811343
37.098496	1.581185
37.321114	1.306754
37.621804	0.935811
38.376364	0.262313
