#Creator: wheelEventBuffer
#Creation time: Mon May 20 09:05:02 2019
#Time	Angular velocity
#[s]	[rad/s]
12.466444	6.833412
12.512474	6.816805
12.558620	6.799101
12.604878	6.784418
12.651228	6.770090
12.697668	6.759602
12.744164	6.751757
12.790708	6.748566
12.837264	6.744799
12.883852	6.744799
12.930422	6.743931
12.977014	6.741615
13.023618	6.741904
13.070222	6.741615
13.116836	6.736989
13.163494	6.729485
13.210210	6.722285
13.256976	6.712518
13.303820	6.701064
13.350756	6.686516
13.397794	6.671465
13.444940	6.655071
13.492210	6.637074
13.539598	6.622523
13.587084	6.608036
13.634664	6.597213
13.682306	6.589464
13.730000	6.585320
13.777708	6.582284
13.825444	6.582008
13.873168	6.581181
13.920912	6.579252
13.968662	6.580078
14.016418	6.578425
14.064186	6.575121
14.111994	6.566874
14.159866	6.559744
14.207798	6.549078
14.255812	6.537630
14.303918	6.523511
14.352136	6.508105
14.400470	6.491162
14.448936	6.472706
14.497528	6.458335
14.546224	6.443500
14.595018	6.432944
14.643880	6.424788
14.692794	6.420848
14.741726	6.417700
14.790690	6.416652
14.839640	6.416652
14.888610	6.414293
14.937586	6.415341
14.986570	6.413770
15.035566	6.409844
