#Creator: wheelEventBuffer
#Creation time: Mon May 20 09:05:02 2019
#Time	Angular velocity
#[s]	[rad/s]
0.705426	0.543425
1.225198	0.751081
1.615376	0.894648
1.950368	1.000992
2.254000	1.079726
2.538190	1.138671
2.809254	1.183702
3.070878	1.220396
3.324754	1.255191
3.571356	1.292836
3.810540	1.334576
4.042074	1.379683
4.265982	1.427465
4.482240	1.478689
4.690672	1.536141
4.891260	1.598108
5.084020	1.663063
5.269088	1.733637
5.446704	1.806406
5.617290	1.880675
5.781340	1.952488
5.939666	2.019512
6.093130	2.078680
6.242604	2.128739
6.388796	2.171348
6.532374	2.207043
6.673780	2.237570
6.813350	2.265256
6.951262	2.291360
7.087608	2.317014
7.222448	2.343178
7.355750	2.369976
7.487548	2.397613
7.617736	2.427778
7.746232	2.461677
7.872830	2.500591
7.997406	2.543223
8.119770	2.591004
8.239892	2.640304
8.357764	2.692025
8.473364	2.743462
8.586900	2.792477
8.698594	2.835065
8.808744	2.871709
8.917556	2.903720
9.025276	2.930481
9.132080	2.953457
9.238092	2.974092
9.343392	2.993190
9.448032	3.011669
9.552034	3.030202
9.655360	3.049616
9.758030	3.070480
9.859940	3.094007
9.961038	3.120374
10.061218	3.150919
10.160400	3.183810
10.258462	3.222609
10.355352	3.262298
10.451058	3.304435
10.545520	3.346677
10.638852	3.386578
10.731170	3.421096
10.822628	3.451162
10.913320	3.477290
11.003402	3.498900
11.092948	3.518336
11.182030	3.535679
11.270692	3.551267
11.358976	3.566101
11.446900	3.580489
11.534434	3.596228
11.621588	3.613352
11.708292	3.632487
11.794512	3.654289
11.880158	3.680921
11.965170	3.709958
12.049458	3.743467
12.133004	3.777224
12.215804	3.812983
12.297792	3.849425
12.379042	3.884360
12.459626	3.914367
12.539636	3.940586
12.619136	3.963055
12.698226	3.982345
12.776958	3.998565
12.855392	4.013071
12.933554	4.025722
13.011476	4.037933
13.089166	4.050010
13.166598	4.063315
13.243782	4.077449
13.320662	4.094241
13.397208	4.113432
13.473356	4.137050
13.549064	4.162263
13.624258	4.192480
13.698924	4.222457
13.773050	4.255517
13.846586	4.288278
13.919582	4.319409
13.992100	4.346060
14.064208	4.369513
14.135934	4.390643
14.207354	4.407768
14.278508	4.422910
14.349440	4.436150
14.420168	4.447454
14.490724	4.458057
14.561122	4.468075
14.631336	4.479031
14.701382	4.491198
14.771204	4.506531
14.840784	4.523401
14.910058	4.545391
14.979006	4.567862
15.047564	4.595659
15.115722	4.622708
15.183478	4.652419
15.250782	4.682096
15.317672	4.711023
15.384192	4.735879
15.450392	4.757538
15.516290	4.776780
15.581956	4.792374
15.647420	4.806010
15.712714	4.817950
15.777856	4.827575
15.842866	4.837387
15.907754	4.846491
15.972502	4.856231
16.037126	4.866763
16.101584	4.879917
16.165854	4.895582
16.229886	4.916113
16.293652	4.937282
16.357110	4.963335
16.420242	4.988555
16.483060	5.015955
16.545514	5.043171
16.607648	5.069374
16.669484	5.092217
16.731072	5.111938
16.792414	5.130471
16.853566	5.145260
16.914548	5.158439
16.975392	5.169134
17.036114	5.178336
17.096734	5.187057
17.157260	5.194604
17.217682	5.202691
17.278010	5.212531
17.338206	5.224494
17.398248	5.239481
17.458092	5.258600
17.517726	5.278213
17.577100	5.302803
17.636216	5.325636
17.695076	5.351400
17.753636	5.376677
17.811928	5.401824
17.869980	5.422710
17.927824	5.441306
17.985470	5.457944
18.042962	5.471823
18.100318	5.483284
18.157560	5.493639
18.214706	5.501914
18.271768	5.509440
18.328760	5.516018
18.385668	5.523388
18.442506	5.531752
18.499232	5.543074
18.555838	5.556407
18.612276	5.575142
18.668536	5.593606
18.724572	5.617812
18.780390	5.638987
18.835994	5.662976
18.891348	5.686552
18.946476	5.710118
19.001404	5.730324
19.056156	5.747096
19.110744	5.762487
19.165204	5.775836
19.219542	5.787327
19.273788	5.796296
19.327954	5.804007
19.382054	5.810447
19.436096	5.816472
19.490070	5.823156
19.543988	5.830288
19.597818	5.841129
19.651544	5.853100
19.705130	5.871038
19.758566	5.888205
19.811810	5.910805
19.864868	5.931114
19.917742	5.954723
19.970394	5.977382
20.022850	5.999986
20.075134	6.018377
20.127270	6.035257
20.179254	6.050600
20.231128	6.062978
20.282898	6.073762
20.334586	6.082935
20.386206	6.089538
20.437772	6.095682
20.489294	6.100417
20.540762	6.105633
20.592188	6.112524
20.643538	6.122530
20.694800	6.133767
20.745940	6.151061
20.796948	6.167725
20.847788	6.189842
20.898462	6.209417
20.948980	6.230599
20.999304	6.252672
21.049460	6.274652
21.099458	6.292750
21.149328	6.308419
21.199066	6.323402
21.248704	6.335644
21.298254	6.345114
21.347734	6.354097
21.397156	6.359499
21.446538	6.364653
21.495884	6.369040
21.545184	6.373950
21.594450	6.380164
21.643652	6.388987
21.692774	6.400963
21.741794	6.415865
21.790716	6.429258
21.839532	6.441914
21.888298	6.444293
21.937070	6.442971
21.985868	6.432944
22.034768	6.416652
22.083830	6.392107
22.133096	6.363621
22.182578	6.333601
22.232310	6.301333
22.282304	6.267141
22.332578	6.231588
22.383148	6.193748
22.434034	6.154676
22.485250	6.114189
22.536792	6.074936
