#Creator: wheelEventBuffer
#Creation time: Mon May 20 09:05:02 2019
#Time	Angular velocity
#[s]	[rad/s]
51.364364	7.648989
51.405366	7.678527
51.446242	7.693948
51.487084	7.697341
51.527938	7.683034
51.568916	7.653088
51.610076	7.615613
51.651436	7.576310
51.693018	7.534879
51.734854	7.485686
51.776972	7.433259
51.819378	7.382602
51.862074	7.334343
51.905068	7.281644
51.948392	7.222716
51.992070	7.162121
52.036112	7.104140
52.080508	7.049304
52.125258	6.991883
52.170368	6.936614
52.215820	6.885532
52.261598	6.840554
52.307678	6.793220
52.354092	6.747407
52.400800	6.701921
52.447840	6.655071
52.495210	6.611096
52.542912	6.562759
52.590976	6.510533
52.639440	6.454355
52.688332	6.398356
52.737664	6.339224
52.787458	6.279920
52.837744	6.216544
52.888546	6.152265
52.939894	6.085292
52.991812	6.017224
53.044310	5.952241
53.097384	5.886439
53.151040	5.823804
53.205264	5.763333
53.260048	5.706591
53.315372	5.649127
53.371266	5.594602
53.427684	5.540728
53.484682	5.483284
53.542274	5.428519
53.600468	5.370427
53.659314	5.308538
53.718884	5.240005
53.779248	5.171176
53.840436	5.098995
53.902514	5.024137
53.965544	4.946299
54.029590	4.866160
54.094702	4.784637
54.160952	4.701435
54.228374	4.619310
54.297008	4.536465
54.366894	4.455654
54.438040	4.376087
54.510478	4.299429
54.584204	4.222798
54.659280	4.148851
54.735684	4.074699
54.813526	3.998565
54.892882	3.922186
54.973850	3.841423
55.056610	3.754024
55.141410	3.658801
55.228514	3.559556
55.318168	3.453286
55.410714	3.341125
55.506508	3.223403
55.605954	3.100786
55.709500	2.973473
55.817696	2.840859
55.931144	2.705424
