#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 12:22:51 2019
#Time	Angular velocity
#[s]	[rad/s]
15.305524	6.308926
15.355326	6.308419
15.405142	6.304368
15.454992	6.300069
15.504876	6.295525
15.554798	6.290734
15.604754	6.285951
15.654756	6.280673
15.704792	6.275905
15.754872	6.270644
15.804988	6.267391
15.855142	6.259649
15.905346	6.256657
15.955580	6.250433
16.005854	6.246953
16.056154	6.243973
16.106470	6.243477
16.156792	6.242236
16.207124	6.241244
16.257464	6.240996
16.307816	6.237031
16.358192	6.236536
16.408582	6.232082
16.459010	6.228129
16.509472	6.222947
16.559978	6.218267
16.610514	6.213839
16.661096	6.208927
16.711714	6.203042
16.762382	6.198147
16.813086	6.194236
16.863830	6.186917
16.914628	6.183264
16.965458	6.177428
17.016322	6.174514
17.067214	6.171360
17.118124	6.170633
17.169036	6.169663
17.219964	6.168694
17.270898	6.167483
17.321846	6.164579
17.372814	6.163853
17.423798	6.159986
17.474818	6.155399
17.525876	6.150820
17.576972	6.145766
17.628108	6.141201
17.679290	6.135683
17.730510	6.130655
17.781776	6.125395
17.833080	6.122291
17.884426	6.113951
17.935826	6.111097
17.987260	6.104447
18.038734	6.101365
18.090234	6.098285
18.141754	6.098049
18.193274	6.096392
18.244812	6.095446
18.296358	6.094973
18.347914	6.091427
18.399494	6.090719
18.451092	6.086471
18.502728	6.082228
18.554400	6.077287
18.606118	6.072118
18.657872	6.067662
18.709674	6.062042
18.761518	6.056900
18.813410	6.051766
18.865340	6.047805
18.917316	6.040363
18.969344	6.036649
19.021410	6.030623
19.073514	6.027846
19.125646	6.024147
19.177796	6.024147
19.229952	6.022530
19.282120	6.021838
19.334296	6.020914
19.386486	6.017455
19.438702	6.016763
19.490934	6.012618
19.543204	6.008248
19.595514	6.002967
19.647870	5.998153
19.700266	5.993347
19.752710	5.987864
19.805196	5.982619
19.857732	5.977155
19.910312	5.973745
19.962932	5.965805
20.015610	5.962408
20.068326	5.956303
20.121080	5.953369
20.173862	5.950211
20.226662	5.949986
20.279464	5.948634
20.332284	5.947733
20.385108	5.946832
20.437950	5.943907
20.490810	5.942783
20.543692	5.938738
20.596614	5.934251
20.649574	5.929547
20.702582	5.924180
20.755630	5.919492
20.808730	5.913920
20.861874	5.908581
20.915068	5.903030
20.968310	5.899261
21.021594	5.891517
21.074940	5.887763
21.128322	5.881811
21.181746	5.878509
21.235200	5.875430
21.288672	5.874991
21.342150	5.873892
21.395640	5.872575
21.449142	5.872136
21.502656	5.868406
21.556196	5.868187
21.609752	5.863368
21.663350	5.859650
21.716990	5.854190
21.770680	5.848959
21.824408	5.844389
21.878194	5.838740
21.932020	5.833320
21.985902	5.828125
22.039826	5.824020
22.093800	5.816472
22.147832	5.813028
22.201904	5.806581
22.256020	5.803578
22.310164	5.800363
22.364328	5.800149
22.418496	5.798650
22.472682	5.797366
22.526876	5.797152
22.581080	5.793945
22.635312	5.792663
22.689566	5.788393
22.743862	5.783918
22.798202	5.778811
22.852590	5.773925
22.907022	5.768624
22.961514	5.763121
23.016046	5.757418
23.070640	5.752147
23.125278	5.747937
23.179968	5.740166
23.234718	5.736602
23.289510	5.730533
23.344344	5.727190
23.399210	5.724268
23.454098	5.723434
23.508990	5.722183
23.563898	5.721349
23.618814	5.720515
23.673748	5.716976
23.728706	5.716352
23.783686	5.711779
23.838710	5.707421
23.893780	5.702241
23.948898	5.697484
24.004060	5.691910
24.059288	5.686141
24.114560	5.680588
24.169894	5.675047
24.225272	5.671154
24.280704	5.663385
24.336198	5.659304
24.391738	5.653397
24.447320	5.650143
24.502936	5.646893
24.558572	5.646690
24.614214	5.645067
24.669870	5.644458
24.725534	5.643444
24.781216	5.640607
24.836922	5.639190
24.892654	5.634942
24.948430	5.630094
25.004256	5.625054
25.060134	5.619621
25.116060	5.614599
25.172048	5.608585
25.228086	5.602983
25.284184	5.597393
25.340336	5.593207
25.396540	5.585054
25.452810	5.581878
25.509122	5.575340
25.565484	5.572373
25.621872	5.569410
25.678286	5.568817
25.734702	5.567436
25.791138	5.566449
25.847584	5.565463
25.904046	5.562310
25.960534	5.561325
26.017046	5.556997
26.073604	5.552675
26.130208	5.547577
26.186868	5.541901
26.243580	5.536627
26.300354	5.531168
26.357180	5.524942
26.414070	5.519700
