#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 12:22:51 2019
#Time	Angular velocity
#[s]	[rad/s]
16.911034	10.345757
16.941440	10.317895
16.971934	10.288160
17.002510	10.259937
17.033174	10.231201
17.063918	10.204615
17.094746	10.178166
17.125652	10.151198
17.156648	10.120458
17.187730	10.094443
17.218900	10.064046
17.250162	10.034473
17.281516	10.005072
17.312962	9.975210
17.344498	9.948675
17.376120	9.920401
17.407826	9.897274
17.439616	9.867431
17.471492	9.843933
17.503458	9.812571
17.535524	9.783236
17.567682	9.753470
17.599944	9.723885
17.632302	9.692684
17.664762	9.664060
17.697318	9.635605
17.729972	9.606729
17.762720	9.578610
17.795576	9.547173
17.828528	9.518824
17.861590	9.486631
17.894762	9.455224
17.928040	9.424589
17.961430	9.393591
17.994924	9.365029
18.028522	9.335530
18.062220	9.309526
18.096026	9.278731
18.129928	9.253587
18.163940	9.220453
18.198072	9.189705
18.232314	9.158094
18.266682	9.125639
18.301162	9.095520
18.335764	9.063507
18.370484	9.032756
18.405324	9.002214
18.440280	8.972390
18.475362	8.938692
18.510566	8.908276
18.545900	8.875057
18.581368	8.840592
18.616968	8.808368
18.652702	8.774908
18.688568	8.743161
18.724562	8.712609
18.760678	8.684670
18.796924	8.651189
18.833294	8.624115
18.869800	8.588280
18.906452	8.555536
18.943240	8.522578
18.980178	8.488956
19.017262	8.453777
19.054494	8.421597
19.091872	8.388317
19.129398	8.355300
19.167070	8.323423
19.204900	8.287413
19.242882	8.253882
19.281030	8.217611
19.319346	8.181657
19.357822	8.147284
19.396472	8.110266
19.435286	8.077320
19.474262	8.042992
19.513394	8.012632
19.552696	7.976015
19.592154	7.946961
19.631784	7.908949
19.671596	7.874060
19.711582	7.837914
19.751762	7.801710
19.792122	7.765072
19.832676	7.728775
19.873418	7.693194
19.914350	7.657192
19.955472	7.622265
19.996796	7.583625
20.038322	7.546463
20.080062	7.507869
20.122018	7.468247
20.164192	7.429743
20.206588	7.390592
20.249202	7.353571
20.292032	7.316238
20.335074	7.281982
20.378332	7.243366
20.421806	7.209125
20.465510	7.168985
20.509454	7.129613
20.553636	7.090991
20.598070	7.050886
20.642748	7.011232
20.687688	6.971402
20.732878	6.932023
20.778330	6.892178
20.824044	6.852490
20.870036	6.810303
20.916304	6.769215
20.962866	6.726027
21.009726	6.683102
21.056884	6.640160
21.104356	6.596105
21.152134	6.554817
21.200212	6.512963
21.248598	6.473240
21.297294	6.430574
21.346296	6.391327
21.395626	6.346908
21.445298	6.303103
21.495316	6.258901
21.545690	6.214822
21.596426	6.169421
21.647532	6.124917
21.699014	6.080345
21.750876	6.035257
21.803126	5.990376
21.855788	5.941884
21.908870	5.895055
21.962392	5.845476
22.016368	5.796083
22.070800	5.746676
22.125714	5.696244
22.181100	5.648112
22.236962	5.599388
22.293302	5.553068
22.350138	5.503263
22.407466	5.456807
22.465318	5.405356
22.523716	5.354683
22.582668	5.303340
22.642202	5.251919
22.702324	5.198902
22.763064	5.146271
22.824432	5.093043
22.886448	5.039126
22.949136	4.984914
23.012530	4.927370
23.076660	4.870988
23.141558	4.811899
23.207266	4.751638
23.273802	4.691885
23.341212	4.630339
23.409502	4.570786
23.478694	4.510672
23.548800	4.452118
23.619870	4.390520
23.691914	4.331439
23.764992	4.267888
23.839170	4.204262
23.914478	4.139666
23.990998	4.073536
24.068770	4.006214
24.147888	3.937228
24.228412	3.867337
24.310424	3.795478
24.394008	3.723413
24.479280	3.647416
24.566350	3.570884
24.655372	3.489961
24.746498	3.407663
24.839872	3.323593
24.935672	3.237754
25.034038	3.152121
25.135152	3.064610
25.239216	2.976233
25.346512	2.883730
25.457302	2.790840
25.571972	2.693086
25.690958	2.592501
25.814776	2.487366
25.944138	2.376646
26.079882	2.259391
26.223140	2.135395
26.375250	2.005101
26.538136	1.865421
26.714500	1.713459
26.908720	1.544342
27.128108	1.352014
27.387718	1.122318
27.731960	0.819805
28.305870	0.423440
28.996366	0.412210
29.584782	0.788616
29.942772	1.078844
30.213026	1.297568
30.441820	1.479455
30.644738	1.638089
30.829410	1.779475
31.000394	1.907556
31.160548	2.024770
31.311926	2.133654
31.455932	2.235659
31.593658	2.332012
31.725884	2.424031
31.853250	2.513153
31.976210	2.600527
32.095162	2.684342
32.210446	2.768996
32.322292	2.851276
32.430930	2.934477
32.536548	3.016759
32.639330	3.099257
32.739432	3.179557
32.837070	3.258373
32.932404	3.334953
33.025610	3.408181
33.116860	3.479987
33.206292	3.547577
33.294066	3.612687
33.380302	3.675065
33.465104	3.735722
33.548546	3.795111
33.630720	3.852729
33.711670	3.909593
33.791468	3.965456
33.870144	4.022114
33.947740	4.075333
34.024314	4.131500
34.099862	4.185665
34.174420	4.241842
34.247998	4.298135
34.320604	4.356546
34.392250	4.413589
34.462986	4.470491
34.532832	4.526399
34.601840	4.579314
34.670052	4.633344
34.737496	4.683492
34.804232	4.732740
34.870282	4.780414
34.935692	4.826685
35.000466	4.873255
35.064646	4.917960
35.128238	4.962394
35.191268	5.006841
35.253740	5.051929
35.315668	5.093538
35.377082	5.138527
35.437968	5.181068
35.498340	5.226232
35.558194	5.271306
35.617528	5.318783
35.676336	5.365291
35.734642	5.411874
35.792448	5.458513
35.849774	5.502106
35.906644	5.547381
35.963066	5.589028
36.019076	5.629691
36.074686	5.669312
36.129910	5.708873
36.184754	5.747517
36.239236	5.786048
36.293354	5.823804
36.347128	5.861180
36.400556	5.900148
36.453642	5.934700
36.506412	5.973291
36.558846	6.009397
36.610956	6.048038
36.662734	6.086471
36.714178	6.128024
36.765274	6.167968
36.816046	6.208436
36.866488	6.248444
36.916616	6.285951
36.966438	6.325949
37.015960	6.362075
37.065204	6.398095
37.114170	6.433471
37.162876	6.467376
37.211320	6.502448
37.259512	6.535998
37.307454	6.569346
37.355158	6.602759
37.402614	6.637916
37.449836	6.667217
37.496836	6.702207
37.543602	6.732946
37.590142	6.767174
37.636448	6.801162
37.682520	6.837874
37.728338	6.874081
37.773926	6.909459
37.819276	6.946123
37.864392	6.980076
