#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
51.408494	2.708316
51.524968	2.686408
51.642336	2.666298
51.760656	2.644884
51.879948	2.622627
52.000254	2.599838
52.121672	2.576512
52.244290	2.548960
52.368332	2.517625
52.494062	2.481432
52.621772	2.439996
52.751716	2.396735
52.884062	2.351844
53.018978	2.306603
53.156604	2.259586
53.297106	2.213324
53.440492	2.168829
53.586774	2.126836
53.735820	2.088214
53.887584	2.051934
54.041902	2.019278
54.198612	1.990264
54.357552	1.962661
54.518862	1.933764
54.682684	1.902612
54.849242	1.870085
55.018848	1.836523
55.191814	1.798114
55.368854	1.753610
55.550822	1.702391
55.738790	1.643935
55.933962	1.579547
56.137594	1.510279
56.351176	1.436538
56.576518	1.357188
56.815528	1.276572
57.070080	1.196670
57.341970	1.118777
57.633120	1.043885
57.946148	0.969053
58.284074	0.895408
58.650812	0.823942
59.052170	0.749690
59.499956	0.666541
60.021298	0.562937
60.690448	0.424184
62.198700	0.179974
64.381864	0.094500
67.868796	0.095584
