#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
3.160084	0.242619
4.292928	0.432323
4.948674	0.566010
5.462224	0.682326
5.894856	0.786862
6.273168	0.886244
6.611116	0.983395
6.917580	1.077334
7.199310	1.161256
7.461830	1.238515
7.708572	1.312771
7.942418	1.379840
8.165826	1.437353
8.381102	1.485288
8.589980	1.525608
8.793712	1.560156
8.993108	1.591921
9.188584	1.622925
9.380478	1.652600
9.568884	1.682353
9.753876	1.713945
9.935310	1.749022
10.112984	1.787250
10.286764	1.828996
10.456488	1.873050
10.622088	1.921205
10.783556	1.971183
10.941002	2.021539
11.094674	2.068661
11.244964	2.113586
11.392062	2.158755
11.536296	2.199471
11.678014	2.235818
11.817590	2.267643
11.955344	2.295110
12.091530	2.319237
12.226388	2.340560
12.360016	2.361354
12.492536	2.380860
12.623934	2.400691
12.754192	2.422237
12.883208	2.447486
13.010870	2.474046
13.137136	2.502703
13.261940	2.531583
13.385218	2.563938
13.506928	2.598978
13.626994	2.634813
13.745424	2.670741
13.862314	2.705657
13.977680	2.740924
14.091670	2.772369
14.204434	2.800692
14.316138	2.825732
14.426924	2.846832
14.536914	2.865998
14.646210	2.883094
14.754854	2.899967
14.862900	2.916173
14.970320	2.932724
15.077118	2.949908
15.183230	2.970886
15.288560	2.993590
15.393050	3.019949
15.496586	3.047900
15.599134	3.078725
15.700654	3.110365
15.801152	3.143101
15.900636	3.172749
15.999208	3.202047
16.096846	3.232956
16.193624	3.260537
16.289622	3.285429
16.384942	3.307566
16.479680	3.325985
16.573916	3.341693
16.667744	3.355184
16.761182	3.368711
16.854266	3.382130
16.946950	3.396463
17.039228	3.411882
17.131046	3.430810
17.222342	3.450783
17.313084	3.473830
17.403196	3.498121
17.492652	3.524968
17.581428	3.552552
17.669514	3.581550
17.756910	3.607957
17.843686	3.633327
17.929826	3.660591
18.015386	3.683770
18.100432	3.704970
18.185018	3.724384
18.269204	3.740258
18.353036	3.754563
18.436576	3.767078
18.519826	3.779587
18.602828	3.791447
18.685544	3.804118
18.767980	3.817060
18.850102	3.833642
18.931856	3.851124
19.013218	3.871913
19.094118	3.893796
19.174542	3.918273
19.254472	3.942465
19.333906	3.968662
19.412828	3.992264
19.491296	4.015636
19.569278	4.041153
19.646822	4.062474
19.723976	4.081899
19.800792	4.098941
19.877318	4.112678
19.953590	4.124990
20.029656	4.135525
20.105508	4.146989
20.181172	4.158296
20.256606	4.170330
20.331826	4.182322
20.406806	4.197297
20.481510	4.212944
20.555918	4.231557
20.629976	4.251601
20.703670	4.273811
20.776980	4.296841
20.849896	4.321429
20.922418	4.342215
20.994600	4.363081
21.066412	4.385739
21.137896	4.404802
21.209076	4.422536
21.279988	4.439284
21.350662	4.452244
21.421126	4.464265
21.491426	4.474056
21.561556	4.484274
21.631546	4.494153
21.701366	4.504592
21.771018	4.515210
21.840492	4.528879
21.909742	4.543419
21.978758	4.561097
22.047488	4.579848
22.115926	4.600505
22.184060	4.620805
22.251888	4.644029
22.319392	4.663469
22.386618	4.683492
22.453538	4.704955
22.520196	4.722069
22.586614	4.738165
22.652824	4.752788
22.718852	4.764465
22.784712	4.775037
22.850442	4.784491
22.916032	4.794129
22.981506	4.803658
23.046832	4.813816
23.112026	4.823424
23.177070	4.836196
23.241934	4.849783
23.306602	4.866612
23.371036	4.884013
23.435226	4.903835
23.499162	4.923200
23.562848	4.944276
23.626274	4.961611
23.689478	4.979699
23.752430	5.000625
23.815152	5.017397
23.877670	5.033152
23.940006	5.047870
24.002180	5.059251
24.064212	5.069047
24.126144	5.076911
24.187966	5.085294
24.249700	5.093538
24.311316	5.103302
24.372816	5.112437
24.434192	5.125114
24.495408	5.137519
24.556470	5.153531
24.617332	5.169304
24.677990	5.187913
24.738440	5.205967
24.798674	5.226754
24.858680	5.243678
24.918498	5.260889
24.978098	5.280520
25.037516	5.294938
25.096768	5.309255
25.155874	5.322388
25.214848	5.332868
25.273700	5.342663
25.332460	5.351035
25.391118	5.359068
25.449702	5.367675
25.508178	5.376677
25.566558	5.384972
25.624836	5.396627
25.682984	5.407961
25.740998	5.423271
25.798840	5.438481
25.856512	5.455669
25.914006	5.472395
25.971340	5.489032
26.028510	5.500372
26.085552	5.514468
26.142418	5.533701
26.199122	5.547969
26.255678	5.561719
26.312106	5.574153
26.368426	5.583465
26.424644	5.592610
