#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
4.766838	0.528889
5.288928	0.847439
5.627112	1.073359
5.900130	1.265394
6.134854	1.437050
6.343242	1.596808
6.531950	1.748535
6.705172	1.891682
6.865968	2.027488
7.016504	2.155851
7.158576	2.275494
7.293538	2.386576
7.422548	2.490876
7.546504	2.584184
7.666216	2.669153
7.782374	2.744804
7.895538	2.810062
8.006184	2.871394
8.114558	2.928296
8.220958	2.979281
8.325522	3.030261
8.428336	3.081322
8.529400	3.135134
8.628696	3.193260
8.726118	3.256346
8.821640	3.321906
8.915224	3.392429
9.006854	3.465247
9.096576	3.540062
9.184422	3.613684
9.270524	3.685931
9.354974	3.755281
9.437932	3.821610
9.519516	3.882440
9.599854	3.940092
9.679056	3.994701
9.757218	4.044379
9.834418	4.095415
9.910672	4.145128
9.986058	4.191361
10.060602	4.237836
10.134322	4.284769
10.207222	4.333829
10.279306	4.383903
10.350532	4.437152
10.420908	4.491326
10.490412	4.548682
10.559054	4.605225
10.626870	4.662085
10.693854	4.717814
10.760068	4.772716
10.825526	4.826240
10.890290	4.877341
10.954406	4.924435
11.017914	4.969616
11.080860	5.013393
11.143286	5.051767
11.205230	5.092052
11.266686	5.131980
11.327694	5.168453
11.388254	5.207002
11.448366	5.244554
11.508038	5.284428
11.567268	5.324733
11.626022	5.368959
11.684296	5.412993
11.742076	5.461360
11.799358	5.507701
11.856164	5.554639
11.912484	5.600985
11.968354	5.646487
12.023772	5.690260
12.078788	5.732833
12.133408	5.772016
12.187662	5.809373
12.241568	5.847217
12.295150	5.878729
12.348440	5.912585
12.401418	5.947058
12.454118	5.977382
12.506532	6.009627
12.558670	6.041292
12.610516	6.076346
12.662074	6.111335
12.713316	6.150338
12.764236	6.188379
12.814834	6.229858
12.865098	6.269893
12.915046	6.310954
12.964668	6.351014
13.013976	6.392367
13.062970	6.430311
13.111686	6.470840
13.160114	6.503255
13.208300	6.537902
13.256236	6.569621
13.303960	6.596105
13.351480	6.625876
13.398786	6.656481
13.445888	6.683386
13.492792	6.713092
13.539490	6.741037
13.585982	6.772717
13.632266	6.803224
13.678324	6.838171
13.724148	6.873480
13.769728	6.911283
13.815058	6.948889
13.860156	6.985664
13.905002	7.023144
13.949620	7.060711
13.993994	7.097078
14.038154	7.133498
14.082098	7.165388
14.125848	7.197234
14.169404	7.228699
14.212792	7.252730
14.256024	7.280632
14.299088	7.309769
14.342006	7.331947
14.384772	7.359428
14.427386	7.384685
14.469842	7.413263
14.512144	7.441358
14.554270	7.472510
14.596230	7.502490
14.638004	7.538134
14.679590	7.569738
14.721002	7.604184
14.762220	7.638574
14.803256	7.673651
14.844104	7.706782
14.884788	7.739438
14.925310	7.767760
14.965680	7.795902
15.005908	7.824249
15.046002	7.845744
15.085978	7.872087
15.125818	7.898609
15.165546	7.918917
15.205154	7.943746
15.244648	7.965499
15.284024	7.990215
15.323284	8.014676
15.362408	8.043816
15.401398	8.071509
15.440240	8.103990
15.478932	8.134626
15.517484	8.165495
15.555880	8.197027
15.594132	8.228804
15.632238	8.259524
15.670206	8.290475
15.708044	8.316812
15.745758	8.343317
15.783352	8.370438
15.820840	8.389213
15.858238	8.412577
15.895528	8.436524
15.932728	8.455142
15.969834	8.477502
16.006844	8.499060
16.043756	8.521653
16.080574	8.545296
16.117280	8.571409
16.153878	8.596740
16.190356	8.627431
16.226706	8.656433
16.262940	8.686591
16.299042	8.715993
16.335024	8.747056
16.370880	8.774418
16.406632	8.802445
16.442276	8.826682
16.477818	8.850554
16.513264	8.877063
16.548614	8.895160
16.583890	8.917885
16.619068	8.942254
16.654172	8.959085
16.689198	8.979058
16.724146	8.998089
16.759018	9.019272
16.793810	9.040554
16.828508	9.067169
16.863110	9.091835
16.897608	9.119811
16.932006	9.146363
16.966306	9.174140
17.000496	9.201548
17.034582	9.231290
17.068564	9.257950
17.102452	9.284764
17.136246	9.309526
17.169952	9.332203
17.203572	9.356104
17.237122	9.371734
17.270608	9.391906
17.304016	9.414986
17.337358	9.431380
17.370632	9.451810
17.403836	9.470045
17.436972	9.490070
17.470046	9.509604
17.503038	9.534424
17.535948	9.556466
17.568774	9.584455
17.601506	9.610256
17.634156	9.636787
17.666706	9.663466
17.699174	9.690292
17.731550	9.714864
17.763848	9.740768
17.796066	9.762563
17.828208	9.785674
17.860272	9.810119
17.892270	9.826075
17.924210	9.845784
17.956084	9.866191
17.987906	9.881087
18.019670	9.899145
18.051376	9.917270
18.083022	9.935461
18.114614	9.954980
18.146132	9.978378
18.177584	9.999977
18.208958	10.026146
18.240254	10.048595
18.271482	10.075020
18.302620	10.100935
18.333682	10.128289
18.364660	10.151854
18.395572	10.177506
18.426410	10.197990
18.457186	10.218555
18.487896	10.241207
18.518550	10.254578
18.549156	10.275373
18.579698	10.296253
18.610190	10.311799
18.640630	10.329429
18.671018	10.345757
18.701356	10.363504
18.731648	10.380626
18.761876	10.404003
18.792042	10.424717
18.822142	10.449683
18.852170	10.473372
18.882136	10.497870
18.912022	10.521779
18.941848	10.546504
18.971602	10.569212
19.001292	10.594162
19.030922	10.614206
19.060486	10.636487
19.089996	10.658138
19.119450	10.671896
19.148864	10.690053
19.178224	10.709732
19.207542	10.722891
19.236816	10.741222
19.266040	10.757405
19.295218	10.775115
19.324356	10.790660
19.353450	10.806992
19.382514	10.812944
19.411564	10.816667
19.440620	10.809223
19.469708	10.795851
19.498834	10.775855
19.528022	10.752251
19.557274	10.725088
19.586598	10.703164
19.615994	10.673346
19.645464	10.647301
19.675008	10.619947
19.704636	10.585594
19.734356	10.557136
19.764152	10.528831
19.794042	10.495065
19.824020	10.464302
19.854092	10.428870
19.884256	10.398493
19.914514	10.368977
19.944850	10.342351
19.975268	10.314507
20.005760	10.290182
20.036328	10.263959
20.066978	10.238537
20.097694	10.214568
20.128488	10.190051
20.159358	10.163020
20.190310	10.138094
20.221344	10.109386
20.252464	10.080839
20.283674	10.051810
20.314984	10.015279
20.346402	9.984086
20.377914	9.953719
20.409536	9.918522
20.441260	9.886684
20.473090	9.852577
20.505026	9.820546
20.537072	9.788113
20.569214	9.759530
20.601450	9.730511
20.633780	9.704061
20.666196	9.677754
20.698706	9.651590
20.731298	9.625567
20.763980	9.599684
20.796754	9.570440
20.829630	9.543692
20.862604	9.511907
20.895686	9.481477
20.928870	9.452948
20.962168	9.416115
20.995592	9.382930
21.029130	9.351091
21.062800	9.312286
21.096598	9.278183
21.130522	9.241066
21.164578	9.208561
21.198760	9.173605
21.233062	9.143701
21.267478	9.112933
21.302004	9.084474
