#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
1.339974	2.456019
1.454160	4.009384
1.528602	4.654349
1.595894	4.775909
1.661758	4.763598
1.727784	4.753075
1.793954	4.742170
1.860316	4.727327
1.926874	4.713285
1.993634	4.697498
2.060608	4.683213
2.127788	4.670124
2.195128	4.660010
2.262624	4.648839
2.330246	4.641559
2.397968	4.635669
2.465774	4.631978
2.533626	4.627066
2.601556	4.623117
2.669546	4.617409
2.737632	4.611715
2.805828	4.602796
2.874156	4.593106
2.942630	4.583323
3.011272	4.569855
3.080116	4.557392
3.149134	4.545786
3.218370	4.530446
3.287812	4.517417
3.357446	4.504851
3.427256	4.494539
3.497222	4.486195
3.567284	4.480948
3.637420	4.477117
3.707580	4.477499
3.777734	4.478265
3.847878	4.480181
3.917984	4.481587
3.988078	4.482866
4.058154	4.482738
4.128258	4.481204
4.198416	4.475968
4.268668	4.468329
4.339054	4.459196
4.409612	4.445314
4.480380	4.433521
4.551334	4.421665
4.622530	4.405296
4.693976	4.389170
4.765688	4.371581
4.837642	4.359085
4.909796	4.349068
4.982078	4.343056
5.054462	4.336940
5.126918	4.334188
5.199422	4.331081
5.271966	4.330722
5.344488	4.331917
5.417002	4.333231
5.489490	4.334188
5.562000	4.332634
5.634570	4.326667
5.707246	4.319172
5.780074	4.309455
5.853090	4.295079
5.926348	4.282316
5.999810	4.270209
6.073524	4.254825
6.147474	4.241269
6.221658	4.227799
6.296048	4.217129
6.370634	4.207753
6.445334	4.202237
6.520130	4.197858
6.594960	4.197858
6.669792	4.198082
6.744620	4.199541
6.819406	4.201113
6.894180	4.202350
6.968936	4.202237
7.043718	4.200889
7.118564	4.195279
7.193522	4.187450
7.268640	4.177983
7.343962	4.163476
7.419540	4.150385
7.495348	4.137594
7.571434	4.121635
7.647788	4.107087
7.724396	4.093707
7.801232	4.082748
7.878272	4.073114
7.955448	4.067629
8.032718	4.063210
8.110032	4.062790
8.187342	4.063841
8.264632	4.066155
8.341862	4.068893
8.419052	4.071214
8.496212	4.071847
8.573394	4.070264
8.650646	4.064366
8.728022	4.056390
8.805574	4.046463
8.883346	4.032129
8.961380	4.019849
9.039656	4.007133
9.118224	3.991250
9.197082	3.976398
9.276228	3.961356
9.355656	3.948808
9.435356	3.935551
9.515306	3.923264
9.595518	3.909982
9.676012	3.896307
9.756774	3.882344
9.837814	3.871627
9.919062	3.860873
10.000552	3.850180
10.082258	3.838795
10.164204	3.828969
10.246364	3.819101
10.328736	3.808914
10.411344	3.797772
10.494228	3.782590
10.577442	3.768615
10.660962	3.754204
10.744854	3.736522
10.829104	3.721032
10.913694	3.705845
10.998594	3.693819
11.083758	3.684029
11.169096	3.677819
11.254556	3.673604
11.340062	3.673948
11.425546	3.675237
11.511010	3.677646
11.596400	3.679886
11.681758	3.681525
11.767092	3.681353
11.852468	3.679455
11.937932	3.673518
12.023556	3.665204
12.109410	3.654459
12.195572	3.637787
12.282116	3.622518
12.369020	3.607460
12.456356	3.588259
12.544138	3.569586
12.632396	3.549421
12.721140	3.530117
12.810396	3.510316
12.900088	3.493842
12.990172	3.479987
13.080536	3.472064
13.171068	3.467159
13.261694	3.465705
13.352308	3.467235
13.442888	3.469686
13.533414	3.470836
13.623954	3.470146
13.714574	3.464865
13.805362	3.456554
13.896416	3.445031
13.987830	3.428339
14.079686	3.412401
14.171968	3.396243
14.264736	3.377548
14.357988	3.360208
14.451694	3.344112
14.545806	3.331064
14.640270	3.320431
14.734970	3.313427
14.829838	3.308890
14.924770	3.308820
15.019692	3.310006
15.114584	3.312100
15.209400	3.314056
15.304174	3.315875
15.398910	3.316225
15.493690	3.314406
15.588580	3.308333
15.683678	3.299438
15.779074	3.287973
15.874864	3.271538
15.971134	3.255536
16.067882	3.238889
16.165186	3.219439
16.263038	3.201329
16.361422	3.184197
16.460280	3.170572
16.559550	3.158903
16.659104	3.151488
16.758860	3.146123
16.858710	3.145619
16.958550	3.146879
17.058342	3.149908
17.158014	3.153323
17.257596	3.156618
17.357104	3.157760
17.456638	3.156301
17.556298	3.149719
17.656212	3.139646
17.756508	3.126274
17.857286	3.108272
17.958626	3.092058
18.060510	3.075049
18.163020	3.055311
18.266160	3.036529
18.369908	3.018788
18.474212	3.004181
18.579020	2.991024
18.684180	2.982279
18.789588	2.977756
18.895072	2.977756
19.000546	2.978942
19.105992	2.980525
19.211370	2.981374
19.316714	2.983242
19.422010	2.983866
19.527352	2.982053
19.632838	2.975669
19.738596	2.966173
19.844770	2.953013
19.951490	2.934587
20.058886	2.916552
20.166958	2.897507
20.275810	2.875600
20.385436	2.855578
20.495802	2.836653
20.606840	2.821063
20.718452	2.808203
20.830468	2.799794
20.942758	2.794663
21.055152	2.794812
21.167500	2.796803
21.279764	2.800692
21.391858	2.804142
