#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
1.421678	0.475719
2.007552	0.754987
2.389842	0.938002
2.704502	1.087583
2.980018	1.211492
3.228748	1.324985
3.457172	1.436052
3.668898	1.540737
3.866720	1.641650
4.052626	1.743741
4.227818	1.848257
4.393354	1.953970
4.550244	2.056635
4.699728	2.153192
4.842792	2.243642
4.980256	2.330524
5.112806	2.414789
5.240946	2.492378
5.365274	2.564565
5.486264	2.631282
5.604326	2.693271
5.719778	2.751342
5.832870	2.806196
5.943774	2.860622
6.052624	2.912496
6.159558	2.964662
6.264576	3.018266
6.367738	3.073424
6.469028	3.130074
6.568524	3.186006
6.666276	3.242767
6.762324	3.300408
6.856728	3.356116
6.949596	3.410252
7.040956	3.467771
7.130810	3.525364
7.219250	3.581795
7.306346	3.633747
7.392228	3.683424
7.477002	3.729602
7.560764	3.772325
7.643608	3.813538
7.725570	3.852918
7.806694	3.893121
7.886994	3.931217
7.966528	3.969865
8.045264	4.009486
8.123224	4.050845
8.200348	4.094988
8.276654	4.139666
8.352116	4.186669
8.426734	4.235094
8.500482	4.283951
8.573440	4.330126
8.645618	4.375477
8.717058	4.419674
8.787786	4.465407
8.857816	4.507695
8.927202	4.548155
8.996004	4.585062
9.064274	4.618902
9.132066	4.651042
9.199398	4.680840
9.266292	4.712295
9.332748	4.741883
9.398796	4.772136
9.464402	4.804099
9.529588	4.835749
9.594326	4.869026
9.658634	4.901539
9.722510	4.935266
9.785946	4.970245
9.848908	5.007480
9.911438	5.042685
9.973514	5.078388
10.035144	5.115934
10.096346	5.153193
10.157110	5.186885
10.217482	5.220847
10.277476	5.252621
10.337124	5.281230
10.396458	5.309794
10.455480	5.335948
10.514202	5.363826
10.572626	5.390331
10.630768	5.417099
10.688612	5.444701
10.746156	5.474684
10.803362	5.506543
10.860252	5.539165
10.916790	5.573362
10.972990	5.607984
11.028822	5.644661
11.084322	5.677509
11.139494	5.711156
11.194330	5.745835
11.248854	5.780512
11.303060	5.811092
11.356980	5.841563
11.410636	5.869283
11.464050	5.893728
11.517246	5.919046
11.570222	5.941434
11.622984	5.967164
11.675526	5.990604
11.727868	6.014690
11.779982	6.040595
11.831884	6.066256
11.883542	6.095209
11.934964	6.123724
11.986136	6.154917
12.037050	6.186673
12.087684	6.220729
12.138070	6.251179
12.188206	6.281427
12.238094	6.311714
12.287762	6.341783
12.337190	6.369815
12.386402	6.396792
12.435418	6.423211
12.484238	6.446144
12.532894	6.468974
12.581380	6.490089
12.629700	6.512963
12.677854	6.534638
12.725858	6.555364
12.773688	6.579527
12.821356	6.603036
12.868832	6.629511
12.916124	6.656481
12.963220	6.684809
13.010122	6.712805
13.056808	6.743641
13.103304	6.771841
13.149598	6.799690
13.195700	6.828659
13.241618	6.857276
13.287350	6.881912
13.332916	6.907028
13.378326	6.929882
13.423592	6.950426
13.468724	6.972640
13.513720	6.991260
13.558586	7.013110
13.603316	7.033206
13.647928	7.052469
13.692400	7.074384
13.736744	7.095475
13.780936	7.120564
13.824980	7.145505
13.868864	7.171931
13.912586	7.200533
13.956122	7.229365
13.999508	7.254740
14.042738	7.279282
14.085814	7.306029
14.128746	7.331605
14.171524	7.355982
14.214162	7.379828
14.256666	7.402782
14.299052	7.421319
14.341328	7.442063
14.383498	7.458318
14.425560	7.478914
14.467514	7.496403
14.509376	7.515053
14.551118	7.535241
14.592756	7.555901
14.634266	7.579234
14.675652	7.601976
14.716912	7.627076
14.758036	7.652715
14.799008	7.680029
14.839854	7.704892
14.880566	7.728395
14.921144	7.753573
14.961606	7.778915
15.001940	7.798999
15.042160	7.821522
15.082274	7.842218
15.122290	7.859877
15.162212	7.879195
15.202046	7.895036
15.241788	7.914528
15.281436	7.932113
15.321006	7.948570
15.360478	7.967519
15.399862	7.986965
15.439138	8.008955
15.478310	8.031067
15.517370	8.054953
15.556316	8.079397
15.595132	8.105244
15.633846	8.127051
