#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
1.405912	1.973189
1.547798	3.385118
1.631918	4.314782
1.702526	4.814554
1.767852	4.837536
1.832888	4.824461
1.898108	4.809394
1.963556	4.791497
2.029206	4.778669
2.095030	4.765910
2.161008	4.755954
2.227126	4.747473
2.293326	4.743172
2.359584	4.739165
2.425872	4.738736
2.492166	4.738450
2.558464	4.739737
2.624730	4.740882
2.690986	4.742886
2.757216	4.743172
2.823460	4.743172
2.889734	4.738736
2.956076	4.732597
3.022518	4.724910
3.089102	4.711447
3.155866	4.699887
3.222790	4.688105
3.289914	4.673876
3.357214	4.661670
3.424690	4.649390
3.492324	4.639502
3.560104	4.631022
3.627970	4.626384
3.695902	4.622164
3.763866	4.622164
3.831824	4.622844
3.899778	4.624342
3.967696	4.625976
4.035604	4.627066
4.103500	4.626521
4.171424	4.624886
4.239398	4.619853
4.307452	4.613341
4.375610	4.605766
4.443912	4.593106
4.512394	4.582253
4.581036	4.571052
4.649886	4.556202
4.718934	4.543288
4.788176	4.530054
4.857596	4.519887
4.927172	4.511190
4.996846	4.506014
5.066594	4.501752
5.136378	4.501365
5.206160	4.501881
5.275938	4.503688
5.345666	4.506014
5.415372	4.508471
5.485042	4.509506
5.554724	4.508859
5.624448	4.503946
5.694262	4.496726
5.764208	4.487220
5.834336	4.472018
5.904698	4.458183
5.975270	4.444937
6.046108	4.426524
6.117234	4.407768
6.188678	4.386596
6.260458	4.366355
6.332576	4.346300
6.404956	4.332634
6.477546	4.322618
6.550272	4.316086
6.623106	4.310164
6.696028	4.306501
6.768990	4.304141
6.842000	4.302019
6.915036	4.299900
6.988118	4.298370
7.061258	4.293670
7.134482	4.287342
7.207838	4.278933
7.281368	4.265918
7.355120	4.253903
7.429082	4.241154
7.503306	4.225183
7.577782	4.211024
7.652500	4.197409
7.727432	4.186557
7.802562	4.176983
7.877812	4.171548
7.953158	4.167342
8.028534	4.167453
8.103904	4.168448
8.179258	4.170662
8.254554	4.172988
8.329822	4.175318
8.405058	4.175651
8.480322	4.174097
8.555644	4.168891
8.631074	4.161160
8.706668	4.151811
8.782462	4.137376
8.858514	4.124882
8.934794	4.111817
9.011354	4.096269
9.088182	4.081687
9.165276	4.067734
9.242606	4.056285
