#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
31.767774	4.594987
31.836382	4.564013
31.905452	4.532669
31.975044	4.497499
32.045154	4.464138
32.115782	4.431519
32.186910	4.401223
32.258534	4.372067
32.330596	4.346300
32.403080	4.321548
32.475944	4.301077
32.549152	4.280916
32.622704	4.262445
32.696564	4.243904
32.770758	4.225183
32.845296	4.204262
32.920240	4.181097
32.995634	4.154117
33.071538	4.124449
33.148016	4.092640
33.225120	4.055971
33.302916	4.021187
33.381384	3.986388
33.460594	3.947518
33.540558	3.910080
33.621286	3.872677
33.702764	3.838138
33.784980	3.804671
33.867862	3.775499
33.951374	3.747754
34.035466	3.723501
34.120098	3.700258
34.205266	3.678077
34.290936	3.655480
34.377150	3.633075
34.463916	3.608537
34.551316	3.581795
34.639422	3.551106
34.728324	3.517627
34.818128	3.480526
34.908942	3.438470
35.000880	3.396830
35.093962	3.353894
35.188294	3.308263
35.283904	3.263857
35.380816	3.219439
35.479028	3.177756
35.578522	3.137827
35.679216	3.101643
35.781044	3.068081
35.883918	3.039114
35.987746	3.011785
36.092526	2.985737
36.198220	2.958965
36.304916	2.930809
36.412686	2.900021
36.521706	2.865162
36.632148	2.825834
36.744214	2.782633
36.858116	2.735578
36.974090	2.683241
37.092366	2.630841
37.213076	2.575963
37.336504	2.516979
37.462846	2.457710
37.592248	2.398565
37.724780	2.342514
37.860454	2.289390
37.999184	2.240027
38.140902	2.193513
38.285552	2.150538
38.433024	2.109697
38.583350	2.071280
38.736498	2.032025
38.892712	1.991501
39.052316	1.947164
39.215896	1.897097
39.384242	1.839275
39.558418	1.772848
39.739864	1.696214
39.930300	1.609126
40.131762	1.516901
40.346592	1.416663
40.578350	1.306102
40.831754	1.186868
41.113410	1.059716
41.433186	0.925337
41.808290	0.778562
42.276880	0.609838
43.006164	0.377737
44.479778	0.148562
45.975974	0.250605
47.071960	0.406229
47.771396	0.526091
48.323154	0.634840
48.787080	0.735767
49.190304	0.834411
49.548678	0.930848
49.872496	1.019825
50.170058	1.099820
50.447478	1.171327
50.708474	1.240119
50.956136	1.302377
51.192958	1.355139
51.421396	1.398974
51.643290	1.435461
51.860104	1.464639
52.072840	1.489570
52.282070	1.513860
52.488066	1.537118
52.690794	1.561661
52.890118	1.589939
53.085664	1.622925
53.277102	1.659076
53.464262	1.698654
53.646950	1.740707
53.825088	1.786498
53.998660	1.834464
54.167770	1.882930
54.332718	1.927902
54.493972	1.970145
54.651764	2.012551
54.806468	2.050835
54.958476	2.084418
55.108222	2.113245
55.256088	2.137545
55.402390	2.157924
55.547388	2.175829
55.691204	2.193053
55.833962	2.209184
55.975628	2.225554
56.116182	2.243931
56.255468	2.266498
56.393270	2.292297
56.529450	2.321740
56.663834	2.353359
56.796352	2.387736
56.926960	2.423171
57.055660	2.460097
57.182488	2.494515
57.307616	2.527794
57.431066	2.562097
57.552994	2.592458
57.673586	2.618998
57.793054	2.641948
57.911586	2.660247
58.029346	2.675700
58.146468	2.689213
58.262982	2.702957
58.378944	2.716231
58.494294	2.730300
58.609026	2.745427
58.723060	2.764124
58.836288	2.784359
58.948634	2.808404
59.059978	2.834094
59.170244	2.863229
59.279392	2.893504
59.387398	2.925024
59.494288	2.953568
59.600164	2.981430
59.705032	3.010169
59.808976	3.035473
59.912096	3.058523
60.014502	3.078423
