#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
6.400080	0.252615
7.485536	0.406222
8.184432	0.527412
8.735294	0.635780
9.198666	0.735922
9.602302	0.833084
9.961648	0.926450
10.286946	1.014857
10.585912	1.094845
10.864452	1.167149
11.126334	1.236497
11.374628	1.299306
11.611954	1.352829
11.840828	1.396412
12.063244	1.431354
12.280706	1.459753
12.494104	1.485162
12.703896	1.510163
12.910360	1.534056
13.113500	1.558685
13.313246	1.586294
13.509316	1.618043
13.701396	1.652948
13.889318	1.691101
14.072868	1.731917
14.251912	1.777361
14.426372	1.825043
14.596358	1.873207
14.762140	1.918436
14.924152	1.961264
15.082620	2.004436
15.237926	2.043339
15.390472	2.077333
15.540716	2.106557
15.689066	2.130500
15.835840	2.151039
15.981306	2.168739
16.125596	2.185942
16.268804	2.202154
16.410914	2.218890
16.551882	2.237442
16.691558	2.260366
16.829744	2.285892
16.966310	2.315204
17.101082	2.346363
17.233986	2.380752
17.364948	2.417093
17.493950	2.454753
17.621038	2.489889
17.746402	2.523205
17.870094	2.556676
17.992296	2.586312
18.113180	2.612681
18.232946	2.634901
18.351782	2.653596
18.469812	2.669969
18.587158	2.684847
18.703846	2.699334
18.819960	2.712947
18.935466	2.726414
19.050372	2.740972
19.164604	2.758978
19.278040	2.779236
19.390594	2.803141
19.502132	2.829346
19.612584	2.858696
19.721896	2.889299
19.830064	2.920564
19.937116	2.949022
20.043164	2.976628
20.148192	3.005503
20.252292	3.031196
20.355558	3.054241
20.458100	3.074447
20.560038	3.090719
20.661464	3.104218
20.762492	3.115547
20.863142	3.126585
20.963464	3.137201
21.063410	3.148772
21.162966	3.161701
21.262060	3.178463
21.360608	3.196574
21.458560	3.218185
21.555826	3.241094
21.652364	3.266640
21.748146	3.293143
21.843158	3.321063
21.937402	3.345964
22.030964	3.370229
22.123824	3.395802
22.216054	3.417598
22.307722	3.437417
22.398894	3.455185
22.489652	3.469226
22.580044	3.481606
22.670152	3.491900
22.759982	3.502021
22.849576	3.511807
22.938894	3.522281
23.027938	3.533294
23.116664	3.547898
23.205002	3.564079
23.292910	3.583593
23.380316	3.604149
23.467196	3.627370
23.553528	3.650383
23.639308	3.675495
23.724520	3.697906
23.809222	3.720415
23.893388	3.744717
23.977064	3.765002
24.060314	3.783137
24.143196	3.798874
24.225776	3.811040
24.308098	3.821238
24.390224	3.829809
24.472144	3.839076
24.553894	3.848010
24.635422	3.858029
24.716736	3.868480
24.797800	3.882056
24.878574	3.896114
24.959030	3.913684
25.039108	3.931906
25.118786	3.952982
25.198040	3.974788
25.276858	3.998056
25.355234	4.018512
25.433226	4.038244
25.510808	4.060164
25.588018	4.078190
25.664902	4.094667
25.741498	4.109665
25.817844	4.121202
25.893980	4.131174
25.969952	4.139666
26.045758	4.147974
26.121430	4.156316
26.196930	4.165243
26.272270	4.173986
26.347418	4.186669
26.422330	4.199878
26.496990	4.216450
26.571338	4.233952
26.645360	4.253443
26.719046	4.273229
26.792386	4.295314
26.865362	4.314189
26.938026	4.333231
27.010352	4.353769
27.082382	4.370121
27.154150	4.385005
27.225694	4.398388
27.297046	4.408758
27.368222	4.418182
27.439268	4.426275
27.510172	4.434397
27.580964	4.442297
27.651612	4.450857
27.722126	4.458943
27.792492	4.470364
27.862668	4.482099
27.932640	4.498014
28.002352	4.514301
28.071790	4.533323
28.140950	4.551713
28.209826	4.572250
28.278408	4.588812
28.346744	4.606171
28.414798	4.625840
28.482602	4.641422
28.550182	4.656281
28.617564	4.669708
28.684778	4.679585
28.751850	4.687965
28.818820	4.694550
28.885684	4.701435
28.952464	4.708340
29.019130	4.716115
29.085684	4.723915
29.152108	4.735022
29.218370	4.746612
29.284458	4.761287
29.350328	4.776489
29.415976	4.793836
29.481388	4.811752
29.546552	4.831287
29.611468	4.847538
29.676168	4.864050
29.740632	4.882343
29.804890	4.896345
29.868966	4.909813
29.932878	4.922121
29.996652	4.931392
30.060302	4.939611
30.123860	4.946611
30.187322	4.953006
30.250712	4.960044
30.314002	4.967416
30.377198	4.974180
30.440288	4.984598
30.503242	4.995377
30.566048	5.009236
30.628668	5.023815
30.691094	5.040419
30.753320	5.056808
30.815342	5.074943
30.877148	5.090567
30.938768	5.106454
31.000174	5.125114
31.061396	5.138863
31.122452	5.151841
31.183372	5.163357
31.244176	5.171516
31.304878	5.178848
31.365510	5.184317
31.426062	5.190999
31.486552	5.197526
31.546948	5.204932
31.607264	5.211667
31.667486	5.221715
31.727592	5.231105
31.787576	5.244204
31.847400	5.257720
