#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
1.868538	0.725678
2.257726	0.998256
2.550160	1.197792
2.798498	1.359691
3.019434	1.501904
3.220788	1.632064
3.407034	1.751967
3.581134	1.865554
3.744950	1.976565
3.899904	2.085137
4.047008	2.191493
4.187202	2.295546
4.321196	2.398529
4.449564	2.501069
4.572786	2.601949
4.691454	2.698175
4.806030	2.789650
4.916958	2.877496
5.024618	2.963096
5.129286	3.042999
5.231302	3.118825
5.330944	3.189499
5.428460	3.255941
5.524058	3.319028
5.617888	3.378856
5.710072	3.438545
5.800694	3.495630
5.889856	3.552713
5.977560	3.611358
6.063854	3.670943
6.148716	3.733058
6.232184	3.795478
6.314280	3.858976
6.395032	3.923460
6.474446	3.988514
6.552624	4.050950
6.629604	4.112140
6.705446	4.172656
6.780228	4.232241
6.853986	4.287693
6.926804	4.341615
6.998758	4.391870
7.069912	4.439284
7.140326	4.485426
7.210030	4.529401
7.279054	4.574247
7.347410	4.617273
7.415144	4.660287
7.482232	4.704814
7.548690	4.750201
7.614486	4.798229
7.679634	4.846790
7.744118	4.897261
7.807944	4.948325
7.871094	5.000625
7.933622	5.049818
7.995542	5.097836
8.056874	5.146102
8.117652	5.194604
8.177868	5.240180
8.237566	5.284962
8.296780	5.327081
8.355544	5.365475
8.413898	5.403310
8.471854	5.438481
8.529424	5.475638
8.586612	5.510793
8.643442	5.546989
8.699878	5.584656
8.755946	5.623040
8.811608	5.663589
8.866878	5.704726
8.921748	5.746886
8.976210	5.790741
9.030242	5.835920
9.083884	5.879829
9.137128	5.921500
9.189988	5.963766
9.242496	6.005262
9.294650	6.042454
9.346478	6.080345
9.397994	6.116570
9.449218	6.149856
9.500162	6.184724
9.550828	6.216790
9.601226	6.250682
9.651358	6.282180
9.701248	6.313236
9.750876	6.346395
9.800254	6.378868
9.849356	6.415603
9.898188	6.451704
9.946740	6.490089
9.995006	6.528392
10.042978	6.567973
10.090682	6.604702
10.138118	6.641283
10.185284	6.678840
10.232198	6.716823
10.278852	6.750887
10.325270	6.785297
10.371462	6.817396
10.417446	6.845920
10.463244	6.875586
10.508846	6.902779
10.554260	6.932329
10.599484	6.960281
10.644534	6.988461
10.689390	7.018123
10.734062	7.047722
10.778530	7.080124
10.822802	7.112181
10.866866	7.147130
10.910716	7.183082
10.954334	7.220392
10.997750	7.253400
11.040964	7.286373
11.083976	7.319988
11.126806	7.353571
11.169440	7.383296
11.211896	7.415713
11.254178	7.444885
11.296298	7.471799
11.338272	7.499624
11.380094	7.524052
11.421776	7.550453
11.463310	7.575579
11.504718	7.600873
11.545970	7.627817
11.587086	7.655326
11.628038	7.685666
11.668832	7.716626
11.709464	7.747454
11.749932	7.780071
11.790220	7.812964
11.830358	7.843785
11.870330	7.874455
11.910140	7.906958
11.949804	7.938527
11.989306	7.965903
12.028672	7.995095
12.067900	8.022043
12.107006	8.045052
12.145998	8.070265
12.184870	8.093551
12.223626	8.119069
12.262262	8.141794
12.300796	8.165920
12.339206	8.190616
12.377506	8.215892
12.415676	8.243054
12.453722	8.271703
12.491634	8.301429
12.529410	8.332695
12.567036	8.364643
12.604538	8.391454
12.641912	8.420243
12.679154	8.448775
12.716282	8.478417
12.753278	8.504122
12.790156	8.532763
12.826920	8.558332
12.863580	8.580304
12.900148	8.603803
12.936620	8.623642
12.972998	8.648331
13.009278	8.668854
13.045476	8.691398
13.081568	8.715026
13.117570	8.738783
13.153462	8.765115
13.189250	8.791606
13.224930	8.818753
13.260500	8.846566
13.295944	8.878067
13.331282	8.904236
13.366510	8.931576
13.401626	8.959085
13.436644	8.987792
13.471552	9.010993
13.506368	9.035354
13.541092	9.058802
13.575732	9.079223
13.610292	9.102372
13.644770	9.122460
13.679166	9.145298
13.713476	9.165575
13.747720	9.184869
13.781880	9.207481
13.815962	9.228578
13.849952	9.254677
13.883852	9.279279
13.917658	9.306768
13.951370	9.333866
13.984972	9.362238
14.018490	9.385733
14.051916	9.411038
14.085250	9.436479
14.118500	9.463769
14.151656	9.486058
14.184726	9.512483
14.217716	9.533845
14.250634	9.552979
14.283488	9.573356
14.316274	9.590892
14.348992	9.613785
14.381636	9.632060
14.414222	9.651590
14.446734	9.672391
14.479180	9.694478
14.511544	9.716667
14.543838	9.740164
14.576050	9.765597
14.608180	9.791774
14.640212	9.820546
14.672168	9.843933
14.704044	9.866811
14.735840	9.892287
14.767566	9.916643
14.799214	9.936718
14.830790	9.960030
14.862296	9.982183
14.893740	10.000613
14.925122	10.021669
14.956446	10.038320
14.987710	10.058246
15.018914	10.076959
15.050066	10.094443
15.081154	10.113942
15.112186	10.134824
15.143146	10.157762
15.174038	10.180805
15.204862	10.204615
15.235614	10.228536
15.266284	10.255248
15.296890	10.276046
15.327426	10.300304
15.357888	10.323320
15.388288	10.349847
15.418612	10.368977
15.448878	10.390926
15.479082	10.410898
15.509234	10.427485
15.539336	10.446903
15.569384	10.462908
15.599382	10.483158
15.629322	10.501379
15.659216	10.518960
15.689054	10.537307
15.718844	10.555718
15.748572	10.577041
15.778244	10.598450
15.807854	10.622101
15.837394	10.648745
15.866858	10.673346
15.896268	10.694419
15.925612	10.716307
15.954896	10.737551
15.984128	10.762565
16.013292	10.779552
16.042404	10.802533
16.071458	10.822629
16.100466	10.838310
16.129428	10.857789
16.158350	10.868306
16.187240	10.881105
16.216110	10.882613
16.244992	10.878091
16.273888	10.864548
16.302836	10.845045
16.331830	10.822629
16.360898	10.794367
16.390038	10.768467
16.419246	10.744161
16.448510	10.723623
16.477844	10.698061
16.507248	10.671171
16.536720	10.645858
16.566268	10.621383
16.595888	10.592018
16.625582	10.565658
16.655358	10.536600
16.685220	10.503486
16.715176	10.473372
16.745216	10.442736
16.775338	10.415040
16.805550	10.382684
16.835858	10.349847
16.866254	10.319929
16.896742	10.290182
16.927306	10.263959
16.957954	10.237202
16.988682	10.211912
17.019486	10.186086
17.050358	10.164335
17.081312	10.136132
17.112350	10.107434
17.143470	10.080839
17.174678	10.055671
17.205964	10.026786
17.237338	9.999340
17.268804	9.969512
17.300370	9.935461
17.332042	9.903514
17.363818	9.870531
17.395696	9.839616
17.427676	9.805833
17.459772	9.773496
17.491962	9.743185
17.524260	9.711861
17.556652	9.683124
17.589146	9.653963
17.621736	9.626157
17.654416	9.600858
17.687176	9.576275
17.720034	9.548333
17.752984	9.519978
17.786030	9.492364
17.819180	9.464909
17.852428	9.432513
17.885786	9.402588
17.919252	9.372293
17.952834	9.337195
17.986542	9.304012
18.020374	9.268875
18.054326	9.236718
18.088402	9.201548
18.122614	9.165575
18.156950	9.132537
18.191414	9.098681
18.225992	9.070310
18.260690	9.038994
18.295500	9.010993
18.330422	8.982138
18.365446	8.955509
18.400592	8.923965
18.435854	8.894153
18.471230	8.865039
18.506732	8.837110
18.542348	8.803925
18.578094	8.772458
18.613978	8.738297
18.650006	8.701027
18.686190	8.665028
18.722526	8.626957
18.759016	8.592038
18.795658	8.554604
18.832464	8.518418
18.869420	8.481622
18.906542	8.446050
18.943804	8.413929
18.981216	8.380262
19.018774	8.349526
19.056470	8.319896
19.094290	8.291350
19.132258	8.259090
19.170374	8.225787
19.208636	8.193607
19.247062	8.162101
19.285634	8.125789
19.324376	8.092300
19.363284	8.057019
19.402372	8.017130
19.441656	7.978851
19.481136	7.936922
19.520812	7.898609
19.560690	7.857518
19.600778	7.817241
19.641064	7.777760
19.681558	7.739819
19.722236	7.704514
19.763108	7.668032
19.804170	7.634490
19.845416	7.600137
19.886836	7.567914
19.928448	7.532350
19.970256	7.497119
20.012250	7.462924
20.054456	7.427635
20.096864	7.388853
20.139492	7.350130
20.182356	7.308749
20.225470	7.264806
20.268846	7.221720
20.312490	7.175863
20.356400	7.133498
20.400578	7.087791
20.445050	7.042982
20.489792	6.998736
20.534824	6.955042
20.580122	6.914325
20.625690	6.873781
20.671526	6.835196
20.717620	6.797042
20.763958	6.760475
20.810576	6.719984
20.857470	6.678840
20.904646	6.638757
20.952122	6.598321
20.999892	6.554817
21.047980	6.511073
21.096404	6.465247
21.145186	6.415341
21.194354	6.365427
21.243916	6.312475
21.293884	6.262394
21.344260	6.209908
21.395068	6.157812
21.446296	6.107058
21.497952	6.057133
21.550020	6.009397
21.602508	5.961276
21.655414	5.915256
21.708734	5.869941
21.762446	5.826396
21.816592	5.779874
21.871168	5.732833
21.926194	5.685729
21.981698	5.637166
22.037692	5.584656
22.094214	5.532142
22.151294	5.476402
22.208974	5.417660
22.267288	5.358702
22.326256	5.297617
22.385906	5.236861
22.446262	5.173731
22.507368	5.110275
22.569222	5.047708
22.631848	4.986338
22.695220	4.927525
22.759364	4.868573
22.824276	4.811604
22.889964	4.755090
22.956420	4.698903
23.023716	4.640051
23.091870	4.579982
23.160918	4.519627
23.230926	4.458436
23.301918	4.393467
23.373986	4.326190
23.447222	4.255286
23.521734	4.179206
23.597646	4.100653
23.675048	4.018924
23.754052	3.936636
23.834748	3.851124
23.917266	3.765814
24.001656	3.680662
24.088036	3.596063
24.176434	3.512593
24.266988	3.428264
24.359790	3.344397
24.454950	3.261079
24.552562	3.177434
24.652880	3.089929
24.756140	2.998561
24.862652	2.903720
24.972826	2.805144
25.087096	2.699056
25.206134	2.585886
25.330782	2.463337
25.462156	2.329487
25.601716	2.184939
25.751374	2.028352
25.913878	1.857436
26.093420	1.667335
26.296910	1.455425
