#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
43.639260	2.726320
43.755466	2.681684
43.873620	2.636980
43.993812	2.591090
44.116130	2.546522
44.240512	2.504538
44.366974	2.464574
44.495396	2.427327
44.625778	2.391954
44.758024	2.358943
44.892054	2.329072
45.027744	2.301095
45.165180	2.271808
45.304456	2.240410
45.445696	2.208253
45.589090	2.175468
45.734842	2.137225
45.883400	2.094283
46.035276	2.045414
46.191062	1.990441
46.351374	1.931695
46.516762	1.869996
46.687818	1.806240
46.865188	1.738972
47.049582	1.671291
47.241428	1.605639
47.441132	1.542628
47.648944	1.482401
47.865272	1.423958
48.090404	1.368373
48.324656	1.315630
48.568454	1.263582
48.822950	1.208956
49.089934	1.149032
49.371886	1.083846
49.672522	1.013567
49.997920	0.929069
50.360554	0.822811
50.787740	0.683594
51.376842	0.477051
52.758560	0.147215
54.160562	0.375509
54.912584	0.531812
55.467136	0.626622
55.949376	0.688538
56.395314	0.727638
56.822242	0.748429
57.237870	0.763475
57.646960	0.774516
58.051638	0.779277
58.453712	0.782827
58.852628	0.790596
59.245088	0.808031
59.626910	0.836068
59.994118	0.873854
60.343746	0.923064
60.673600	0.983216
60.983152	1.049920
61.273368	1.119439
61.546594	1.185364
61.805472	1.246120
62.052552	1.300974
62.290056	1.348416
62.520118	1.386062
62.744690	1.414431
62.965424	1.434425
63.183676	1.446472
63.400126	1.456167
63.615350	1.464121
63.829660	1.468748
64.043326	1.471375
64.256488	1.476021
64.468776	1.482737
64.679386	1.498094
64.887342	1.521721
65.091724	1.551756
65.291798	1.587914
65.487144	1.628848
65.677458	1.673089
65.862902	1.716661
66.043716	1.759621
66.220302	1.800340
66.393128	1.837382
66.562848	1.866995
66.730216	1.889066
66.895924	1.904365
67.060624	1.912596
67.224600	1.918858
67.388112	1.924170
67.551254	1.927925
67.714060	1.930650
67.876562	1.935551
68.038464	1.944223
68.199432	1.958037
68.359068	1.976391
68.517022	2.000632
68.672848	2.030371
68.826296	2.064447
68.977146	2.100866
69.125482	2.135975
69.271436	2.169968
69.415212	2.201413
69.557018	2.230548
69.697150	2.254947
69.835932	2.273419
69.973726	2.287690
70.110846	2.296452
70.247428	2.303423
70.383664	2.309214
70.519632	2.312784
70.655378	2.314965
70.790960	2.319135
70.926164	2.326968
71.060802	2.339026
71.194644	2.354135
71.327528	2.373701
71.459180	2.397540
71.589460	2.425341
71.718172	2.455827
71.845310	2.486499
71.970890	2.517705
72.094990	2.546398
72.217758	2.572630
72.339418	2.593571
72.460208	2.609036
72.580390	2.620221
72.700188	2.626223
72.819682	2.631414
72.938956	2.636538
73.058046	2.640526
73.176954	2.642614
73.295738	2.646844
73.414236	2.654673
73.532360	2.664534
73.650074	2.673059
73.767482	2.679671
73.884660	2.682966
74.001824	2.681592
74.119166	2.674424
74.236994	2.659752
74.355580	2.640216
74.475168	2.615335
74.595940	2.588059
74.718094	2.556801
74.841864	2.521181
74.967522	2.480884
75.095444	2.434022
75.225878	2.384112
75.359166	2.331769
75.495584	2.276483
75.635362	2.219391
75.778770	2.163393
75.925832	2.109754
76.076564	2.059386
76.230906	2.011314
76.388804	1.967948
76.549962	1.929986
76.714158	1.896570
76.881118	1.866507
77.050848	1.836093
77.223484	1.804600
77.399364	1.769792
77.579054	1.729552
77.763412	1.681669
77.953576	1.626066
78.151054	1.561179
78.357754	1.485050
78.575702	1.403311
78.807596	1.314430
79.057056	1.215053
79.329352	1.104957
79.631948	0.986712
79.975186	0.862208
80.376626	0.728462
80.872758	0.577690
81.593116	0.384553
83.601018	0.101779
85.658030	0.211938
86.954220	0.327877
87.820356	0.423847
88.504260	0.512876
89.075166	0.600813
89.566222	0.691481
89.997232	0.778073
90.384084	0.856113
90.738684	0.923672
91.068810	0.983814
91.379984	1.040786
91.675908	1.087207
91.960506	1.123820
92.236706	1.153208
92.506742	1.175869
92.772168	1.192699
93.034142	1.206458
93.293360	1.218238
93.550212	1.227914
93.804744	1.239884
94.056180	1.257462
94.303542	1.281603
94.545674	1.312376
94.781860	1.347768
95.011570	1.387580
95.234568	1.431054
95.450780	1.475868
95.660684	1.519513
95.864802	1.560652
96.063714	1.599052
96.258090	1.635803
96.448460	1.666716
96.635638	1.691830
96.820360	1.710995
97.003292	1.725050
97.185018	1.734134
97.366234	1.735456
97.547854	1.726966
97.731006	1.706423
97.916934	1.676070
98.106706	1.637474
98.301474	1.591615
98.502314	1.539845
98.710448	1.482233
98.926724	1.424423
99.151588	1.371000
99.385188	1.320263
99.628428	1.266485
99.882802	1.207720
100.150240	1.145187
100.433598	1.078629
100.737218	1.000316
101.069568	0.904649
101.447042	0.784378
101.909924	0.622692
103.278268	0.212816
104.043506	0.195642
105.517868	0.497396
106.100652	0.618762
