#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
2.129318	0.219130
3.373788	0.399406
4.078818	0.533443
4.618556	0.657275
5.062598	0.778103
5.441666	0.896978
5.773364	1.012065
6.070126	1.118936
6.340652	1.214067
6.591556	1.298157
6.827336	1.373050
7.051330	1.437813
7.266110	1.492188
7.473652	1.538277
7.675552	1.577057
7.872928	1.607545
8.066696	1.636434
8.257240	1.662130
8.445058	1.684211
8.630282	1.707591
8.812694	1.735552
8.991936	1.769373
9.167700	1.805824
9.339724	1.846453
9.507820	1.891159
9.671810	1.940740
9.831592	1.992284
9.987276	2.045388
10.139052	2.096240
10.287282	2.144227
10.432280	2.190271
10.574418	2.232640
10.714080	2.268560
10.851696	2.299007
10.987658	2.323938
11.122292	2.343318
11.255808	2.363059
11.388238	2.381799
11.519712	2.398016
11.650234	2.415532
11.779754	2.434777
11.908128	2.458480
12.035226	2.485162
12.160838	2.516173
12.284840	2.550367
12.407088	2.589125
12.527494	2.629124
12.646094	2.670015
12.762884	2.710279
12.877980	2.749801
12.991464	2.787274
13.103516	2.822077
13.214288	2.851793
13.323988	2.877180
13.432810	2.898202
13.540916	2.913792
13.648448	2.929934
13.755402	2.944820
13.861878	2.957071
13.967858	2.971110
14.073304	2.986702
14.178140	3.005618
14.282290	3.027166
14.385624	3.052757
14.488046	3.081141
14.589460	3.113817
14.689794	3.148141
14.789038	3.183875
14.887168	3.219175
14.984254	3.253446
15.080346	3.285635
15.175570	3.314616
15.270034	3.338284
15.363866	3.358914
15.457160	3.376822
15.550006	3.390232
15.642472	3.405299
15.734534	3.419681
15.826266	3.430885
15.917668	3.443143
16.008742	3.455413
16.099452	3.469993
16.189754	3.487868
16.279526	3.510316
16.368702	3.534963
16.457216	3.563270
16.545016	3.592362
16.632112	3.622852
16.718466	3.652845
16.804116	3.683511
16.889074	3.712238
16.973416	3.738923
17.057216	3.760585
17.140556	3.779405
17.223522	3.795019
17.306180	3.806053
17.388604	3.817523
17.470772	3.829063
17.552730	3.838138
17.634464	3.848859
17.715958	3.860304
17.797180	3.874587
17.878096	3.890614
17.958628	3.910761
18.038732	3.932299
18.118358	3.958161
18.197460	3.984467
18.276048	4.011944
18.354090	4.038556
18.431630	4.064997
18.508678	4.089976
18.585292	4.112571
18.661522	4.131391
18.737410	4.148193
18.813016	4.163366
18.888378	4.173654
18.963554	4.184884
19.038524	4.195839
19.113344	4.203137
19.188002	4.212492
19.262486	4.222117
19.336774	4.234751
19.410838	4.249070
19.484610	4.267077
19.558068	4.286055
19.631164	4.309100
19.703868	4.332634
19.776176	4.357634
19.848056	4.382802
19.919534	4.408139
19.990610	4.432019
20.061330	4.453759
20.131740	4.471509
20.201880	4.486964
20.271802	4.500333
20.341540	4.508600
20.411140	4.519237
20.480574	4.529924
20.549876	4.537382
20.619048	4.546181
20.688078	4.554881
20.756954	4.566401
20.825656	4.579715
20.894124	4.596197
20.962340	4.614154
21.030256	4.636216
21.097854	4.658767
21.165126	4.682096
21.232056	4.705096
21.298668	4.727896
21.364968	4.748621
21.430994	4.768804
21.496766	4.785512
21.562314	4.800429
21.627670	4.814259
21.692866	4.822684
21.757944	4.832773
21.822886	4.842308
21.887732	4.848137
21.952472	4.856531
22.017100	4.864803
22.081598	4.875675
22.145958	4.887813
22.210122	4.903375
22.274086	4.919500
22.337806	4.940543
22.401258	4.960827
22.464454	4.982859
22.527360	5.004608
22.590002	5.026387
22.652378	5.046087
22.714532	5.064471
22.776486	5.078553
22.838268	5.091722
22.899904	5.102970
22.961422	5.110275
23.022840	5.120103
23.084140	5.129466
23.145362	5.134832
23.206496	5.142733
23.267538	5.149477
23.328486	5.158778
23.389320	5.170325
23.449988	5.184831
23.510488	5.200624
23.570782	5.219806
23.630854	5.238956
23.690714	5.258600
23.750340	5.278568
23.809744	5.298689
23.868928	5.317163
23.927916	5.335585
23.986728	5.349577
24.045382	5.362910
24.103904	5.374102
24.162328	5.380361
24.220676	5.388482
24.278932	5.396257
24.337130	5.401267
24.395252	5.408892
24.453292	5.415792
24.511244	5.425332
24.569098	5.435658
24.626814	5.449802
24.684382	5.464400
24.741772	5.483092
24.798970	5.501336
24.855978	5.521252
24.912776	5.540337
24.969386	5.559554
25.025802	5.576924
25.082060	5.593008
25.138172	5.605783
25.194156	5.617611
25.250024	5.629489
25.305798	5.635548
25.361504	5.644053
25.417122	5.652380
25.472688	5.657062
25.528188	5.663385
25.583628	5.669312
25.638992	5.678124
25.694274	5.688200
25.749436	5.701620
25.804468	5.715520
25.859348	5.732833
25.914062	5.749831
25.968622	5.767989
26.022996	5.786261
26.077202	5.805508
26.131234	5.822724
26.185116	5.839392
26.238864	5.852009
26.292498	5.863368
26.346036	5.873453
26.399498	5.878509
26.452908	5.885778
26.506246	5.893728
26.559534	5.898597
26.612762	5.905471
26.665932	5.911027
26.719034	5.919715
26.772070	5.928428
26.824998	5.941884
26.877812	5.954497
26.930490	5.972383
26.983016	5.989005
27.035402	6.006640
27.087624	6.024147
27.139702	6.041060
27.191632	6.057600
27.243434	6.073058
27.295118	6.085056
27.346694	6.097102
27.398178	6.108245
27.449582	6.113713
27.500938	6.121814
27.552224	6.129219
27.603472	6.132569
27.654670	6.139041
27.705812	6.145526
27.756894	6.154435
27.807916	6.161194
27.858876	6.168937
27.909794	6.171845
27.960694	6.172815
28.011610	6.168452
28.062582	6.160469
28.113630	6.147690
28.164794	6.133767
28.216084	6.115856
28.267532	6.098285
28.319144	6.076817
28.370936	6.055032
28.422924	6.031781
28.475128	6.003196
28.527574	5.978065
28.580234	5.952692
28.633150	5.923286
28.686308	5.896161
28.739714	5.868187
28.793362	5.842432
28.847250	5.818195
28.901340	5.797152
28.955628	5.776686
29.010086	5.759951
29.064712	5.742054
29.119508	5.725728
29.174450	5.709080
29.229560	5.692735
29.284830	5.674842
29.340286	5.656247
29.395944	5.634133
29.451820	5.611189
29.507932	5.587239
29.564312	5.556800
29.620994	5.529026
29.677956	5.500950
29.735238	5.469156
29.792832	5.440364
29.850730	5.411128
29.908926	5.384418
29.967422	5.357605
30.026184	5.334861
30.085192	5.312128
30.144434	5.293689
30.203878	5.275200
30.263540	5.257544
30.323386	5.240355
30.383442	5.222757
30.443706	5.202863
30.504216	5.181923
30.564998	5.156915
30.626072	5.131309
30.687460	5.104629
30.749196	5.072648
30.811312	5.043171
30.873792	5.013073
30.936682	4.979068
30.999984	4.946923
31.063694	4.914575
31.127808	4.884469
31.192320	4.855780
31.257184	4.830396
31.322386	4.805569
31.387898	4.784783
31.453698	4.763742
31.519786	4.744462
31.586132	4.725052
31.652760	4.705801
31.719668	4.684609
31.786902	4.662085
31.854488	4.635942
31.922468	4.607387
31.990892	4.576512
32.059802	4.541186
32.129252	4.506789
32.199220	4.473037
32.269760	4.435649
32.340876	4.399866
32.412564	4.363929
32.484826	4.330364
32.557652	4.298135
32.630978	4.269861
32.704788	4.242414
32.779038	4.219282
32.853690	4.196624
32.928756	4.174985
33.004200	4.152470
33.080072	4.129654
33.156378	4.104511
33.233182	4.077766
33.310524	4.047401
33.388458	4.015431
33.467042	3.981235
33.546348	3.941871
33.626450	3.902987
33.707354	3.863627
33.789144	3.820030
33.871844	3.777860
33.955456	3.736344
34.039970	3.697644
34.125368	3.660421
34.211586	3.626533
34.298594	3.594417
34.386334	3.566344
34.474758	3.539105
34.563856	3.513457
34.653602	3.487404
34.744038	3.460895
34.835196	3.432084
34.927172	3.400875
35.020060	3.365103
35.113984	3.325915
35.209086	3.282682
35.305504	3.234487
35.403364	3.187169
35.502702	3.138830
35.603658	3.086711
35.706302	3.035355
35.810682	2.984319
35.916806	2.936013
36.024674	2.889671
36.134190	2.847245
36.245308	2.806998
36.357950	2.770755
36.472042	2.736102
36.587594	2.702538
36.704588	2.668155
36.823134	2.633046
36.943336	2.595028
37.065428	2.553393
37.189666	2.506497
37.316394	2.454063
37.446022	2.396004
37.579014	2.330870
37.715826	2.264505
37.856842	2.194217
38.002634	2.119175
38.153676	2.043472
38.310420	1.967627
38.473266	1.893027
38.642600	1.820095
38.818658	1.750522
39.001640	1.684572
39.191662	1.623378
39.388842	1.564616
39.593620	1.506586
39.806720	1.445168
40.029556	1.379174
40.264326	1.304074
40.514772	1.214969
40.786876	1.108646
41.091200	0.978976
41.450356	0.812356
41.936434	0.577800
43.214650	0.155308
44.514152	0.439718
45.151180	0.621217
