#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
2.324614	0.369280
3.075504	0.546102
3.601752	0.684023
4.029628	0.806409
4.396788	0.921656
4.721066	1.029673
5.013606	1.129712
5.281968	1.220700
5.531686	1.302679
5.766250	1.381041
5.988424	1.452773
6.200464	1.515452
6.404430	1.569117
6.601990	1.614766
6.794314	1.654062
6.982298	1.689737
7.166358	1.724444
7.346852	1.757908
7.523832	1.792308
7.697332	1.829038
7.867222	1.869484
8.033368	1.912387
8.195784	1.957525
8.354396	2.003822
8.509282	2.053570
8.660544	2.101878
8.808442	2.148656
8.953308	2.190332
9.095544	2.228364
9.235314	2.267348
9.372752	2.304741
9.507946	2.343633
9.641056	2.378769
9.772334	2.409086
9.902038	2.435872
10.030396	2.459943
10.157498	2.483315
10.283452	2.506137
10.408220	2.529300
10.531806	2.554307
10.654096	2.583207
10.774972	2.614290
10.894376	2.648451
11.012204	2.683791
11.128420	2.722068
11.243008	2.761645
11.355942	2.802991
11.467268	2.841733
11.577122	2.878973
11.685538	2.916660
11.792664	2.950018
11.898632	2.980412
12.003592	3.007345
12.107676	3.030553
12.210976	3.051986
12.313596	3.071501
12.415562	3.090051
12.516944	3.108518
12.617716	3.126461
12.717922	3.143605
12.817566	3.162210
12.916620	3.180522
13.015054	3.202504
13.112770	3.226979
13.209724	3.253244
13.305902	3.279393
13.401292	3.308263
13.495834	3.336866
13.589550	3.367844
13.682384	3.400507
13.774390	3.429537
13.865648	3.456326
13.956244	3.480372
14.046264	3.500772
14.135780	3.518336
14.224870	3.534884
14.313532	3.551106
14.401820	3.566668
14.489692	3.583184
14.577150	3.600349
14.664152	3.621099
14.750654	3.642173
14.836634	3.666145
14.922016	3.691822
15.006776	3.720327
15.090888	3.749633
15.174342	3.780406
15.257142	3.808360
15.339350	3.835233
15.420956	3.863817
15.502018	3.888302
15.582580	3.911248
15.662696	3.932693
15.742406	3.950993
15.821754	3.967459
15.900796	3.982244
15.979538	3.996429
16.058020	4.010510
16.136210	4.025000
16.214112	4.039698
16.291704	4.057857
16.368930	4.077343
16.445774	4.099797
16.522174	4.123583
16.598120	4.148960
16.673608	4.174541
16.748630	4.201675
16.823182	4.226093
16.897306	4.250795
16.970982	4.277418
17.044238	4.300017
17.117128	4.320716
17.189690	4.339576
17.261966	4.355097
17.333982	4.369270
17.405786	4.381580
17.477374	4.394450
17.548766	4.407521
