#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
0.680852	1.084639
0.936722	1.692523
1.106960	2.111768
1.246448	2.458633
1.367850	2.760093
1.476962	3.030144
1.576982	3.275905
1.669986	3.500304
1.757376	3.705495
1.840164	3.896887
1.919080	4.075967
1.994686	4.242529
2.067418	4.404184
2.137558	4.560303
2.205394	4.708904
2.271128	4.854730
2.334928	4.997443
2.396934	5.139704
2.457274	5.278568
2.516038	5.417099
2.573336	5.552675
2.629242	5.689436
2.683836	5.822724
2.737216	5.953143
2.789436	6.081287
2.840594	6.204512
2.890750	6.324930
2.939986	6.440593
2.988362	6.551263
3.035930	6.659303
3.082744	6.765716
3.128848	6.863569
3.174298	6.963058
3.219102	7.061981
3.263310	7.153966
3.306940	7.248045
3.350008	7.341199
3.392530	7.435722
3.434520	7.530184
3.475976	7.626706
3.516922	7.720039
3.557360	7.818019
3.597308	7.911737
3.636786	8.006097
3.675798	8.100229
3.714366	8.193179
3.752502	8.282170
3.790238	8.370884
3.827590	8.453777
3.864574	8.536009
3.901210	8.616073
3.937514	8.690436
3.973508	8.767072
4.009184	8.845072
4.044566	8.916367
4.079652	8.990878
4.114454	9.062984
4.148976	9.137849
4.183220	9.211801
4.217180	9.289706
4.250864	9.365029
4.284266	9.444990
4.317394	9.521709
4.350262	9.597925
4.382864	9.673583
4.415214	9.750443
4.447312	9.823002
4.479178	9.897274
4.510816	9.965085
4.542234	10.033832
4.573436	10.103533
4.604438	10.164335
4.635248	10.229202
4.665864	10.293554
4.696302	10.351211
4.726562	10.412969
4.756640	10.475467
4.786540	10.538014
4.816266	10.600596
4.845810	10.666823
4.875174	10.730949
4.904358	10.799562
4.933360	10.863045
4.962198	10.929560
4.990850	10.996124
5.019336	11.062725
5.047652	11.126196
5.075810	11.189602
5.103816	11.248094
5.131674	11.306387
5.159388	11.366932
5.186962	11.417330
5.214410	11.475718
5.241716	11.533013
5.268900	11.584044
5.295958	11.637252
5.322890	11.690952
5.349700	11.744272
5.376392	11.797194
5.402954	11.856856
5.429388	11.913510
5.455690	11.974358
5.481862	12.032143
5.507914	12.088628
5.533838	12.146585
5.559642	12.205100
5.585318	12.262266
5.610884	12.318039
5.636332	12.373346
5.661670	12.425220
5.686900	12.479513
5.712028	12.523290
5.737066	12.572405
5.762000	12.624950
5.786846	12.668734
5.811592	12.718999
5.836248	12.764475
5.860812	12.814459
5.885286	12.859569
5.909664	12.913485
5.933946	12.962505
5.958130	13.018368
5.982212	13.070364
6.006204	13.123873
6.030088	13.177822
6.053884	13.229987
6.077582	13.281444
6.101192	13.333302
6.124714	13.381006
6.148148	13.429053
6.171498	13.482073
6.194764	13.522696
6.217956	13.569422
6.241066	13.618834
6.264102	13.657911
6.287068	13.701992
6.309962	13.742750
6.332780	13.788591
6.355532	13.832303
6.378200	13.882424
6.400796	13.927969
6.423308	13.980031
6.445742	14.027472
6.468102	14.073975
6.490382	14.125866
6.512584	14.174304
6.534706	14.226939
6.556752	14.274776
6.578730	14.317713
6.600636	14.363536
6.622472	14.412298
6.644240	14.449419
6.665954	14.489404
6.687598	14.537680
6.709182	14.575451
6.730706	14.616138
6.752170	14.657053
6.773572	14.698197
6.794918	14.739573
6.816198	14.785357
6.837418	14.825827
6.858570	14.876374
6.879656	14.921595
6.900680	14.967092
6.921636	15.014302
6.942528	15.060367
6.963356	15.105263
6.984124	15.151889
7.004830	15.192923
7.025478	15.237136
7.046064	15.286068
7.066592	15.318864
7.087074	15.360809
7.107496	15.402984
7.127874	15.436285
7.148198	15.475826
7.168474	15.512506
7.188698	15.550899
7.208878	15.591031
7.228998	15.634481
7.249066	15.675046
7.269080	15.720540
7.289036	15.761553
7.308944	15.804370
7.328790	15.850619
7.348582	15.895531
7.368320	15.939080
7.388004	15.982869
7.407636	16.023629
7.427218	16.061312
7.446752	16.105776
7.466238	16.135555
7.485684	16.177099
7.505078	16.220532
7.524428	16.252419
7.543738	16.289498
7.563002	16.321658
7.582226	16.360757
7.601410	16.394910
7.620546	16.437802
7.639638	16.474004
7.658680	16.520786
7.677672	16.560847
7.696622	16.601103
7.715520	16.641554
7.734374	16.685748
7.753178	16.726614
7.771938	16.767681
7.790654	16.807151
7.809322	16.848614
7.827946	16.888467
7.846530	16.921214
7.865076	16.957749
7.883582	16.994443
7.902052	17.025757
7.920484	17.060892
7.938880	17.094312
7.957238	17.131599
7.975560	17.163421
7.993842	17.202895
8.012086	17.238766
8.030286	17.280488
8.048446	17.318592
8.066566	17.360702
8.084640	17.401089
8.102672	17.441665
8.120664	17.480484
8.138616	17.521431
8.156528	17.556682
8.174406	17.592074
8.192240	17.635526
8.210040	17.665276
8.227806	17.701108
8.245532	17.741092
8.263228	17.771200
8.280890	17.801409
8.298522	17.833746
8.316122	17.866200
8.333690	17.898773
8.351222	17.937608
8.368720	17.972498
8.386178	18.015785
8.403600	18.048906
8.420988	18.090479
8.438334	18.125967
8.455648	18.167896
8.472920	18.205799
8.490158	18.245979
8.507362	18.279953
8.524530	18.316189
8.541664	18.356858
8.558764	18.384788
8.575838	18.414963
8.592878	18.456072
8.609890	18.484306
8.626870	18.516991
8.643820	18.547601
8.660744	18.580510
8.677642	18.604718
8.694518	18.631198
8.711374	18.644467
8.728222	18.651108
8.745074	18.635619
8.761952	18.604718
8.778858	18.556365
8.795814	18.503903
8.812820	18.438741
8.829882	18.389093
8.846988	18.341853
8.864132	18.303383
8.881308	18.277826
8.898510	18.245979
8.915740	18.218468
8.932996	18.197362
8.950278	18.159495
8.967596	18.123876
8.984952	18.080068
9.002350	18.032331
9.019802	17.974555
9.037302	17.927372
9.054856	17.870265
9.072458	17.819584
9.090112	17.771200
9.107812	17.731079
9.125544	17.695126
9.143312	17.667263
9.161110	17.635526
9.178938	17.607850
9.196800	17.574360
9.214694	17.537081
9.232630	17.496061
9.250616	17.439728
9.268654	17.391456
9.286744	17.341536
9.304894	17.280488
9.323098	17.233092
9.341356	17.180316
9.359664	17.135337
9.378020	17.094312
9.396416	17.060892
9.414850	17.023912
9.433320	16.992604
9.451830	16.954089
9.470386	16.912105
9.488986	16.864895
9.507640	16.819749
9.526344	16.767681
9.545110	16.719493
9.563926	16.673350
9.582794	16.627462
9.601708	16.590582
9.620672	16.543405
9.639682	16.505163
9.658740	16.463645
9.677854	16.413755
9.697020	16.369282
9.716244	16.313182
9.735532	16.264199
9.754880	16.208816
9.774290	16.162119
9.793760	16.110732
9.813282	16.071172
9.832854	16.030170
9.852478	15.991004
9.872146	15.953649
9.891864	15.911632
9.911634	15.868232
9.931464	15.821881
9.951356	15.767881
9.971312	15.715821
9.991334	15.665666
10.011418	15.614278
10.031572	15.564767
10.051780	15.524771
10.072052	15.474301
10.092386	15.427188
10.112784	15.372835
10.133254	15.320358
10.153798	15.268238
10.174406	15.217945
10.195086	15.166519
10.215830	15.121258
10.236638	15.073374
10.257512	15.030106
10.278442	14.985655
10.299438	14.942887
10.320494	14.896124
10.341622	14.846846
10.362818	14.795105
10.384092	14.739573
10.405442	14.692698
10.426866	14.632476
