#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
15.005102	6.318315
15.054824	6.320095
15.104544	6.316791
15.154286	6.314505
15.204030	6.315775
15.253790	6.311968
15.303576	6.308166
15.353400	6.304115
15.403270	6.296282
15.453196	6.287964
15.503200	6.277912
15.553272	6.268892
15.603430	6.259649
15.653646	6.251677
15.703934	6.242236
15.754284	6.236784
15.804676	6.230846
15.855112	6.228129
15.905562	6.225167
15.956022	6.225413
16.006490	6.224180
16.056960	6.226647
16.107422	6.224180
16.157906	6.222208
16.208388	6.223194
16.258892	6.219005
16.309428	6.213593
16.360012	6.208681
16.410652	6.200838
16.461344	6.192771
16.512112	6.183751
16.562950	6.174514
16.613872	6.165547
16.664858	6.157329
16.715918	6.147690
16.767046	6.141201
16.818224	6.135204
16.869442	6.133048
16.920672	6.130655
16.971912	6.130655
17.023160	6.129698
17.074416	6.130415
17.125670	6.127546
17.176950	6.125634
17.228226	6.127068
17.279518	6.123485
17.330838	6.119429
17.382202	6.114665
17.433620	6.106820
17.485096	6.098285
17.536654	6.088358
17.588294	6.078463
17.640018	6.069772
17.691812	6.060873
17.743682	6.051999
17.795616	6.046175
17.847602	6.039666
17.899632	6.036881
17.951676	6.035257
18.003728	6.034330
18.055794	6.033634
18.107860	6.035257
18.159924	6.032707
18.212010	6.030854
18.264098	6.030854
18.316210	6.026689
18.368358	6.022299
18.420546	6.017916
18.472790	6.010547
18.525090	6.002049
18.577478	5.992204
18.629940	5.982846
18.682500	5.973518
18.735126	5.964898
18.787834	5.955174
18.840614	5.949310
18.893444	5.943008
18.946320	5.940760
18.999208	5.938289
19.052112	5.937616
19.105028	5.936045
19.157952	5.937392
19.210872	5.934700
19.263816	5.933579
19.316752	5.935148
19.369704	5.931114
19.422694	5.926415
19.475730	5.921723
19.528826	5.913252
19.581990	5.904361
19.635246	5.894391
19.688582	5.884675
19.742016	5.875430
19.795522	5.866872
19.849108	5.857683
19.902772	5.851355
19.956484	5.845041
20.010254	5.841563
20.064038	5.839392
20.117836	5.839174
20.171642	5.837872
20.225452	5.840043
20.279258	5.837222
20.333090	5.834836
20.386926	5.835704
20.440780	5.831587
20.494670	5.827693
20.548604	5.823372
20.602598	5.814964
20.656658	5.806581
20.710814	5.796083
20.765056	5.786261
20.819402	5.776686
20.873826	5.767777
20.928336	5.757840
20.982928	5.751726
21.037576	5.744994
21.092276	5.742264
21.146994	5.739746
21.201728	5.738907
21.256472	5.737859
21.311226	5.739327
21.365970	5.737230
21.420736	5.735764
21.475502	5.736811
21.530288	5.732206
21.585118	5.727190
21.640002	5.722183
21.694954	5.713233
21.749976	5.704933
21.805094	5.695212
21.860298	5.685523
21.915606	5.675867
21.971000	5.666858
22.026482	5.656858
22.082052	5.649940
22.137684	5.643444
22.193368	5.640810
22.249072	5.637975
22.304788	5.638178
22.360512	5.637368
22.416240	5.638380
22.471972	5.635548
22.527728	5.633527
22.583486	5.634335
22.639264	5.630902
22.695078	5.626867
22.750938	5.622034
22.806866	5.613997
22.862868	5.604782
22.918976	5.594004
22.975182	5.583862
23.031504	5.573164
23.087916	5.564280
23.144426	5.554050
23.201018	5.548164
23.257672	5.541314
23.314386	5.538579
23.371118	5.535456
23.427874	5.534286
23.484648	5.532726
23.541440	5.532337
23.598242	5.528442
23.655082	5.525720
23.711932	5.526108
23.768808	5.521641
23.825726	5.517180
23.882704	5.511566
23.939752	5.503263
23.996882	5.494408
24.054114	5.484241
24.111448	5.473921
24.168898	5.463829
24.226444	5.454343
24.284092	5.444324
24.341828	5.437916
24.399632	5.431335
24.457492	5.428519
24.515374	5.425519
24.573276	5.425332
24.631186	5.424395
24.689106	5.424770
24.747026	5.422897
24.804966	5.421400
24.862904	5.422897
24.920858	5.419155
24.978856	5.414672
25.036910	5.409451
25.095042	5.400524
25.153264	5.390701
25.211602	5.379439
25.270054	5.369142
25.328628	5.358885
25.387300	5.349759
25.446076	5.339576
25.504946	5.333230
25.563886	5.326358
25.622892	5.322749
25.681924	5.319864
25.740976	5.319324
25.800038	5.318783
25.859100	5.320585
25.918160	5.317883
25.977250	5.315904
26.036342	5.316263
26.095464	5.311589
26.154636	5.307282
26.213864	5.302087
26.273168	5.293867
26.332562	5.284606
26.392074	5.273783
26.451696	5.263534
26.511448	5.252972
26.571308	5.242978
26.631286	5.232325
26.691364	5.225884
26.751516	5.218766
26.811734	5.215820
26.871978	5.212877
26.932242	5.212531
26.992516	5.211494
27.052800	5.212531
27.113078	5.210457
27.173384	5.208729
27.233692	5.209420
27.294026	5.205104
27.354410	5.200279
27.414864	5.194432
27.475404	5.185344
27.536044	5.175606
27.596810	5.164545
27.657696	5.154039
27.718720	5.143406
27.779854	5.133825
27.841106	5.123443
27.902468	5.116100
27.963908	5.109278
28.025420	5.106122
28.086956	5.103634
28.148508	5.103302
28.210072	5.102473
28.271642	5.103634
28.333212	5.101147
28.394814	5.098664
28.456426	5.098829
28.518062	5.095521
28.579742	5.091227
28.641486	5.086446
28.703310	5.077732
28.765236	5.068066
28.827298	5.056483
28.889490	5.045276
28.951834	5.034281
29.014300	5.023815
29.076894	5.013393
29.139600	5.006363
29.202390	4.999670
29.265250	4.996330
29.328144	4.993154
29.391062	4.992202
29.453994	4.991409
29.516934	4.992678
29.579870	4.990616
29.642832	4.988714
29.705800	4.989348
29.768798	4.984914
29.831850	4.980173
29.894982	4.973708
29.958210	4.964590
30.021550	4.954568
30.085030	4.943653
30.148646	4.932476
30.212414	4.921812
30.276306	4.911655
30.340334	4.900928
30.404482	4.893751
30.468720	4.886596
30.533048	4.881585
30.597428	4.877189
30.661870	4.872953
30.726380	4.866763
30.790990	4.860137
30.855694	4.849783
30.920516	4.842308
30.985390	4.841562
31.050302	4.838430
31.115266	4.833814
31.180304	4.828020
31.245446	4.818689
31.310712	4.808070
31.376136	4.795885
31.441714	4.784637
31.507460	4.773006
31.573346	4.762875
31.639378	4.751925
31.705538	4.744748
31.771798	4.737164
31.838148	4.733310
31.904536	4.730032
31.970954	4.729035
32.037386	4.728750
32.103818	4.730459
32.170244	4.728323
32.236700	4.726616
32.303160	4.726758
32.369662	4.722211
32.436226	4.717248
32.502874	4.711164
32.569634	4.701857
32.636516	4.691745
32.703562	4.680282
32.770760	4.669014
32.838138	4.657523
32.905668	4.646227
32.973364	4.634848
33.041202	4.626793
33.109148	4.619582
33.177186	4.615781
33.245266	4.612528
33.313370	4.612392
33.381490	4.611174
33.449618	4.612392
33.517738	4.610903
33.585888	4.609144
33.654038	4.610091
33.722218	4.606036
33.790464	4.600909
33.858802	4.594584
33.927262	4.584660
33.995862	4.573847
34.064642	4.561760
34.133592	4.550131
34.202736	4.537775
34.272052	4.526791
34.341532	4.515340
34.411168	4.507436
34.480918	4.499818
34.550768	4.495954
34.620660	4.492996
34.690578	4.492482
34.760510	4.492097
34.830444	4.493510
34.900374	4.491198
34.970344	4.489016
35.040324	4.488887
35.110344	4.485042
35.180428	4.480437
35.250598	4.474821
35.320888	4.465534
35.391320	4.454896
35.461944	4.442423
35.532756	4.429770
35.603788	4.416940
35.675004	4.405049
35.746414	4.393221
35.817984	4.385372
35.889672	4.378404
35.961462	4.374381
36.033298	4.371216
36.105170	4.370243
36.177062	4.369270
36.248962	4.370364
36.320860	4.368541
36.392790	4.366841
36.464724	4.367205
36.536702	4.363081
36.608748	4.357997
36.680906	4.350754
36.753210	4.340655
36.825678	4.329051
36.898354	4.316798
36.971226	4.304495
37.044326	4.292028
37.117614	4.280449
37.191106	4.268932
37.264766	4.260364
37.338566	4.252867
37.412476	4.248496
37.486450	4.244592
37.560470	4.243217
37.634518	4.241612
37.708594	4.241727
37.782674	4.239209
37.856800	4.237493
37.930926	4.238293
38.005086	4.234866
38.079316	4.229962
38.153656	4.223252
38.228146	4.212831
38.302822	4.201001
38.377724	4.187785
38.452852	4.174652
38.528234	4.161601
38.603826	4.149727
38.679636	4.137703
38.755634	4.129654
38.831774	4.121527
38.908046	4.116882
38.984382	4.113324
39.060756	4.112463
39.137150	4.111925
39.213544	4.113755
39.289922	4.112355
39.366338	4.110633
39.442760	4.110633
39.519236	4.105798
39.595810	4.100011
39.672514	4.092640
39.749384	4.082005
39.826450	4.070686
39.903750	4.058066
39.981282	4.045212
40.059082	4.031922
40.137120	4.019232
