#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
11.250748	15.144585
11.271524	15.098004
11.292352	15.061812
11.313240	15.027230
11.334172	14.987085
11.355158	14.952845
11.376196	14.914511
11.397294	14.863705
11.418466	14.817435
11.439706	14.765899
11.461014	14.720235
11.482388	14.673483
11.503834	14.627026
11.525340	14.586278
11.546908	14.548452
11.568528	14.509480
11.590212	14.468051
11.611960	14.424209
11.633774	14.383265
11.655640	14.343862
11.677584	14.295562
11.699590	14.254050
11.721658	14.214065
11.743794	14.176862
11.765988	14.133492
11.788246	14.092915
11.810576	14.046287
11.832986	13.992485
11.855476	13.945280
11.878048	13.891018
11.900698	13.849377
11.923418	13.803131
11.946216	13.759603
11.969086	13.713954
11.992036	13.665040
12.015064	13.617653
12.038174	13.571767
12.061358	13.527354
12.084622	13.484388
12.107948	13.447447
12.131350	13.404987
12.154824	13.361656
12.178374	13.316347
12.202014	13.267981
12.225736	13.218853
12.249542	13.171192
12.273438	13.123873
12.297420	13.074716
12.321492	13.028086
12.345658	12.974282
12.369918	12.925173
12.394272	12.872214
12.418732	12.818641
12.443286	12.767588
12.467940	12.720029
12.492678	12.675890
12.517510	12.626980
12.542438	12.580461
12.567460	12.533283
12.592564	12.489436
12.617774	12.438010
12.643082	12.388961
12.668482	12.344175
12.693990	12.295862
12.719590	12.244106
12.745304	12.192784
12.771122	12.141890
12.797058	12.084908
12.823112	12.032143
12.849286	11.974358
12.875578	11.922553
12.901992	11.864917
12.928536	11.807835
12.955200	11.754818
12.981990	11.699660
13.008898	11.650199
13.035926	11.595160
13.063082	11.544880
13.090356	11.493351
13.117744	11.444782
13.145260	11.393315
13.172902	11.337397
13.200672	11.285267
13.228588	11.229599
13.256634	11.171299
13.284824	11.116747
13.313158	11.058831
13.341646	10.996894
13.370292	10.938693
13.399100	10.873573
13.428070	10.814433
13.457204	10.751515
13.486514	10.688598
13.515986	10.627851
13.545636	10.565658
13.575446	10.509108
13.605428	10.448293
13.635578	10.392301
13.665894	10.334866
13.696374	10.278063
13.727036	10.215897
13.757880	10.154479
13.788904	10.096390
13.820120	10.036396
13.851524	9.972044
13.883128	9.907262
13.914948	9.840849
13.946984	9.771064
13.979254	9.702263
14.011756	9.630288
14.044494	9.561702
14.077474	9.490070
14.110708	9.418373
14.144186	9.348309
14.177926	9.275991
14.211916	9.208021
14.246160	9.139976
14.280662	9.072406
14.315422	9.005311
14.350430	8.940727
14.385714	8.870045
14.421278	8.797515
14.457130	8.726161
14.493290	8.655002
14.529748	8.578899
14.566526	8.505043
14.603638	8.426567
14.641102	8.345534
14.678936	8.263870
14.717154	8.178249
14.755766	8.095219
14.794780	8.009772
14.834222	7.923311
14.874084	7.838305
14.914386	7.753190
14.955122	7.670653
14.996308	7.586189
15.037950	7.503924
15.080054	7.420267
15.122630	7.337770
15.165704	7.251056
15.209300	7.163101
15.253428	7.075022
15.298132	6.985042
15.343420	6.890062
15.389338	6.794102
15.435928	6.694495
15.483226	6.591676
15.531276	6.487409
15.580120	6.379127
15.629796	6.271395
15.680348	6.159744
15.731838	6.046408
15.784298	5.932458
15.837786	5.817333
15.892326	5.704105
15.947980	5.588630
16.004794	5.473158
16.062832	5.356692
16.122138	5.239306
16.182838	5.117100
16.245020	4.991092
16.308802	4.862996
16.374338	4.731172
16.441772	4.591763
16.511334	4.446699
16.583284	4.293436
16.657944	4.130631
16.735694	3.960257
16.816980	3.780224
16.902356	3.591787
16.992532	3.390159
17.088466	3.176727
17.191308	2.951903
17.302700	2.713275
17.425004	2.455252
17.562238	2.167542
17.721750	1.837941
17.921200	1.435094
18.481110	0.515859
18.788908	0.505442
19.358808	1.361376
19.568910	1.745872
19.736800	2.060709
19.881096	2.335687
20.009568	2.584822
20.126408	2.816966
20.234124	3.035179
20.334504	3.241295
20.428780	3.436965
20.517954	3.621182
20.602776	3.797129
20.683846	3.963155
20.761654	4.120338
20.836636	4.266845
20.909144	4.404308
20.979466	4.535941
21.047842	4.659458
21.114422	4.780123
21.179364	4.898788
21.242776	5.014193
21.304762	5.124111
21.365450	5.232674
21.424888	5.340665
21.483134	5.449424
21.540228	5.556014
21.596234	5.665427
21.651160	5.775199
21.705066	5.884234
21.757978	5.992204
21.809964	6.096392
21.861074	6.199859
21.911354	6.299312
21.960848	6.397835
22.009602	6.491430
22.057674	6.580078
22.105104	6.668915
22.151936	6.751757
22.198190	6.832223
22.243902	6.914021
22.289088	6.993750
22.333762	7.069927
22.377964	7.146805
22.421686	7.224377
22.464940	7.303651
22.507722	7.381562
22.550056	7.462215
22.591928	7.542840
22.633360	7.624855
22.674340	7.707160
22.714898	7.785855
22.755040	7.867750
22.794784	7.943746
22.834144	8.020815
22.873136	8.093968
22.911786	8.162949
22.950110	8.232254
22.988130	8.297920
23.025838	8.363752
23.063254	8.428828
23.100390	8.494005
23.137242	8.553672
23.173842	8.615601
23.210178	8.676515
23.246256	8.739756
23.282066	8.803925
23.317618	8.871548
23.352896	8.937166
23.387920	9.005311
23.422674	9.073454
23.457176	9.137849
23.491432	9.204784
23.525446	9.269422
23.559218	9.335530
23.592762	9.396963
23.626086	9.456362
23.659206	9.515941
23.692134	9.569857
23.724866	9.623798
23.757418	9.678351
23.789790	9.733525
23.821978	9.785064
23.854000	9.837151
23.885854	9.889174
23.917532	9.944896
23.949034	9.998704
23.980370	10.054383
24.011522	10.113291
24.042502	10.170258
24.073298	10.231201
24.103922	10.286813
24.134374	10.347120
24.164658	10.401936
24.194778	10.458728
24.224742	10.511217
24.254558	10.561395
24.284226	10.615641
24.313760	10.663202
24.343156	10.710462
24.372418	10.761090
24.401552	10.807736
24.430558	10.851788
24.459450	10.896957
24.488220	10.942503
24.516868	10.990738
24.545384	11.040177
24.573778	11.090062
24.602038	11.141980
24.630174	11.192791
24.658172	11.246483
24.686046	11.295817
24.713792	11.348864
24.741414	11.400757
24.768904	11.453962
24.796278	11.502609
24.823532	11.548275
24.850680	11.596016
24.877732	11.638115
24.904674	11.674443
24.931522	11.730239
24.958264	11.772437
24.984906	11.805173
25.011464	11.854172
25.037924	11.895466
25.064286	11.937049
25.090554	11.979838
25.116726	12.028458
25.142792	12.075618
25.168760	12.122213
25.194622	12.171998
