#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
55.154476	2.291294
55.293014	2.245631
55.434466	2.197533
55.579080	2.148450
55.727140	2.097359
55.878790	2.046507
56.034196	1.997147
56.193368	1.950791
56.356276	1.906352
56.522888	1.865354
56.693068	1.826592
56.866656	1.792349
57.043484	1.760923
57.223508	1.730524
57.406886	1.697021
57.594110	1.660531
57.785476	1.623629
57.981660	1.581822
58.183608	1.532873
58.392710	1.476271
58.610748	1.410848
58.840076	1.335620
59.084108	1.248229
59.348006	1.145697
59.640742	1.021231
59.979352	0.867474
60.409276	0.663550
